Author/s,Year,Title,ID,Abstract
"Sule Alan & Elif Kubilay, 2025.
""",2025.,Empowering Adolescents to Transform Schools: Lessons from a Behavioral Targeting,American Economic Review,"We test the effectiveness of a behavioral program grounded in the idea that status granting and self-persuasion might yield a robust behavioral change in disadvantaged adolescents. We enlist socially connected senior middle school students with high emotional intelligence as ""student-teachers"" and entrust them with delivering a curriculum to their junior peers. The program empowers student-teachers, leading them to improve their social environment. It reduces disciplinary incidents and antisocial behavior among student-teachers and their friendship networks. The intervention significantly enhances the likelihood of admission to selective high schools for student-teachers, offering a cost-effective way to help disadvantaged adolescents escape neighborhood disadvantages."
"Nina Buchmann & Pascaline Dupas & Roberta Ziparo, 2025.
""",2025.,The Good Wife? Reputation Dynamics and Financial Decision-Making inside the Household,American Economic Review,We study reputation dynamics within the household in a setting where women regularly receive transfers from their husbands for household purchases. We propose a signaling model in which wives try to maintain a good reputation in the eyes of their husbands to receive high transfers. This leads them to (i) avoid risky purchases (goods with unknown returns) and (ii) knowingly overuse low-return goods to hide bad purchase decisions—we call this the intrahousehold sunk cost effect. We present supportive evidence for the model from a series of experiments with married couples in rural Malawi.
"Steven J. Davis & Pawel M. Krolikowski, 2025.
""",2025.,Sticky Wages on the Layoff Margin,American Economic Review,"We design and field an innovative survey of unemployment insurance (UI) recipients that yields new insights about wage stickiness on the layoff margin. A majority of UI recipients would accept pay cuts of 5–10 percent to save their jobs, and one-third would accept a 25 percent cut. Yet worker-employer discussions about cuts in pay, benefits, or hours in lieu of layoffs are exceedingly rare. Roughly one-quarter of the layoffs in our sample violate the theoretical condition for bilaterally efficient separations. We draw on our findings and other evidence to assess theories of wage stickiness and its role in layoffs."
"S. Nageeb Ali & Ran I. Shorrer, 2025.
""",2025.,Hedging When Applying: Simultaneous Search with Correlation,American Economic Review,"Applicants to schools, colleges, and jobs hedge by applying to a broad range of options, including reaches, matches, and safeties. We develop a simultaneous-search framework that rationalizes this practice. In this framework, the admissions process is correlated across schools so that if an applicant is rejected by one school, she is more likely to be rejected by more selective schools. We find that an applicant then optimally targets both safeties and reaches. We characterize how the optimal portfolio varies with the applicant's beliefs, risk attitudes, and application costs and offer an algorithm that delivers the optimal portfolio in polynomial time."
"Yingni Guo & Eran Shmaya, 2025.
""",2025.,Robust Monopoly Regulation,American Economic Review,"We study how to regulate a monopolistic firm using a robust-design, non-Bayesian approach. We derive a policy that minimizes the regulator's worst-case regret, where regret is the difference between the regulator's complete-information payoff and his realized payoff. When the regulator's payoff is consumers' surplus, he caps the firm's average revenue. When his payoff is the total surplus of both consumers and the firm, he offers a piece rate subsidy to the firm while capping the total subsidy. For intermediate cases, the regulator combines these three policy instruments to balance three goals: protecting consumers' surplus, mitigating underproduction, and limiting potential overproduction."
"Akshaya Jha & Gordon Leslie, 2025.
""",2025.,Start-up Costs and Market Power: Lessons from the Renewable Energy Transition,American Economic Review,"Firms expect to recover the fixed costs required to start production by earning positive operating profits in subsequent periods. We develop a dynamic competitive benchmark that accounts for start-up costs, showing that static markups overstate the rents attributable to market power in an electricity market where generators frequently stop and start production in response to rooftop solar output. We demonstrate that the large-scale expansion of solar capacity can lead to increases in the collective profitability of fossil fuel plants because competition softens at sunset—plants displaced by solar during the day must incur start-up costs to compete in the evening."
"Gilat Levy & Ronny Razin, 2025.
""",2025.,Political Social Learning: Short-Term Memory and Cycles of Polarization,American Economic Review,"This paper investigates the effect of voters' short-term memory on political outcomes by considering politics as a collective learning process. We find that short-term memory may lead to cycles of polarization and consensus across parties' platforms. Following periods of party consensus, short-term memory implies that there is little variation in voters' data and therefore limited information about the true state of the world. This in turn allows parties to further their own interests and hence polarize by offering different policies. In contrast, periods of polarization and turnover involve sufficient variation in the data that allows voters to be confident about what the correct policy is, forcing both parties to offer this policy."
"Abhay Aneja & Michael Luca & Oren Reshef, 2025.
""",2025.,The Benefits of Revealing Race: Evidence from Minority-Owned Local Businesses,American Economic Review,"Is there latent demand to support Black-owned businesses? We explore this question by analyzing a new feature that made it easier to identify Black-owned restaurants on an online platform. We find that labeling restaurants as minority-owned increased customer engagement and firm performance, as measured by online traffic, calls, orders, and in-person visits. These effects were more pronounced in areas characterized by greater support for the Democratic Party and lower implicit bias against racial minorities. Labeled restaurants also see an increase in the fraction of reviews that are written by White customers."
"Johannes Boehm & Etienne Fize & Xavier Jaravel, 2025.
""",2025.,Five Facts about MPCs: Evidence from a Randomized Experiment,American Economic Review,"We present five facts from an experiment on the marginal propensity to consume (MPC) out of transitory transfers: (1) the one-month MPC on a cash-like transfer is 23 percent; (2) it is substantially higher (61 percent) on a transfer administered via a card where remaining funds expire after three weeks, inconsistent with money fungibility; (3) the consumption response is concentrated in the first three weeks; (4) MPCs vary with household characteristics but are high even for the liquid wealthy; (5) unconditional MPC distribution exhibits large variation. Our findings inform the design of stimulus policies and pose challenges to existing macroeconomic models."
"John J. Horton, 2025.
""",2025.,Price Floors and Employer Preferences: Evidence from a Minimum Wage Experiment,American Economic Review,"Firms posting job openings in an online labor market were randomly assigned minimum hourly wages. When facing a minimum wage, fewer firms hired, but those they did hire paid higher wages. Hours-worked fell substantially. Treated firms shifted to hiring more productive workers. Using the platform's imposition of a market-wide minimum wage after the experiment, I find that many of the experimental results also hold in equilibrium, including the substitution towards more productive workers. However, there was also a large reduction in the number of jobs posted for which the minimum wage would likely bind."
"Tahir Andrabi & Natalie Bau & Jishnu Das & Asim I. Khwaja, 2025.
""",2025.,Heterogeneity in School Value Added and the Private Premium,American Economic Review,"We estimate and validate test score–based measures of school quality (school value added, or SVA) in Pakistan. We document substantial variation in SVA within villages and within the public and private sectors, leading to a wide range of possible estimates of the private premium. We also show that parents value SVA. Heterogeneity in parental demand for quality helps explain both the evolution of the market over time and cross-market variation in school quality. The supply side responds to parental demand for quality in the private sector, but there is no evidence it does so in the public sector."
"Alexander W. Cappelen & Benjamin Enke & Bertil Tungodden, 2025.
""",2025.,Universalism: Global Evidence,American Economic Review,"This paper leverages nationally representative surveys across 60 countries and 64,000 respondents to present novel stylized facts about the relationship-specific nature of altruism. Across individuals, universalist preferences systematically vary with demographics such as age and religiosity and are predictive of many left-wing political views, albeit in culturally highly heterogeneous ways. Across countries, universalism is strongly linked to a broader radius of trust. Looking at origins, universalism varies with the economic, political, and religious organization of societies in ways that are consistent with the idea that the scope of altruism is partly shaped by economic incentives and democracy."
"Clare Balboni, 2025.
""",2025.,In Harm's Way? Infrastructure Investments and the Persistence of Coastal Cities,American Economic Review,"Coasts contain a disproportionate share of the world's population, reflecting historical advantages, but environmental change threatens a reversal of coastal fortune in the coming decades as natural disasters intensify and sea levels rise. This paper considers whether large infrastructure investments should continue to favor coastal areas. I estimate a dynamic spatial equilibrium framework using detailed geo-referenced data on road investments in Vietnam from 2000 to 2010 and find evidence that coastal favoritism has significant costs. The results highlight the importance of accounting for the dynamic effects of environmental change in deciding where to allocate infrastructure today."
"Camille Urvoy, 2025.
""",2025.,Organized Voters: Elections and Public Funding of Nonprofits,American Economic Review,"What makes politicians respond to civil society organizations' demands? I use new data on government transfers to French associations and exploit close elections to show that politicians grant more funds to ideologically close organizations when the local incumbent is a political ally and was elected by a small margin. The results are consistent with politicians and organizations exchanging financial support for electoral support. Organizations secure funding because of the votes they can deliver, not because of their campaign contributions; however, the fact that transfers appear to be conditioned on support may undermine their ability to help hold politicians accountable."
"Jonathan Gruber & David H. Howard & Jetson Leder-Luis & Theodore L. Caputi, 2025.
""",2025.,Dying or Lying? For-Profit Hospices and End-of-Life Care,American Economic Review,"The Medicare hospice program is intended to provide palliative care to terminal patients, but patients with long stays in hospice are highly profitable, motivating concerns about overuse among the Alzheimer's and Dementia (ADRD) population in the rapidly growing for-profit sector. We provide the first causal estimates of the effect of for-profit hospice on patient spending using the entry of for-profit hospices over 20 years. We find hospice has saved money for Medicare by offsetting other expensive care among ADRD patients. As a result, policies limiting hospice use including revenue caps and antifraud lawsuits are distortionary and deter potentially cost-saving admissions."
"Gianluca Benigno & Luca Fornaro & Martin Wolf, 2025.
""",2025.,The Global Financial Resource Curse,American Economic Review,"We provide a model connecting the global saving glut to productivity growth. The key feature is that the tradable sector is the engine of growth of the economy. Capital flows from developing countries to the United States boost demand for US nontradable goods, inducing a reallocation of US economic activity from the tradable sector to the nontradable one. In turn, lower profits in the tradable sector lead firms to cut back investment in innovation. Since innovation in the United States determines the evolution of the world technological frontier, the result is a drop in global productivity growth."
"Valentin Haddad & Alan Moreira & Tyler Muir, 2025.
""",2025.,Whatever It Takes? The Impact of Conditional Policy Promises,American Economic Review,"At the announcement of a new policy, agents form a view of state-contingent policy actions and impact. We develop a method to estimate this state-contingent perception and implement it for many asset-purchase interventions worldwide. Expectations of larger support in bad states—""policy puts""—explain a large fraction of the announcements' impact. For example, when the Fed introduced purchases of corporate bonds in March 2020, markets expected five times more price support had conditions worsened relative to the median scenario. Perceived promises of additional support in bad states alter asset prices, risk, and the response to future announcements."
"Ryan Oprea, 2024.
""",2024.,Decisions under Risk Are Decisions under Complexity,American Economic Review,"We provide evidence that classic lottery anomalies like probability weighting and loss aversion are not special phenomena of risk. They also arise (and often with equal strength) when subjects evaluate deterministic, positive monetary payments that have been disaggregated to resemble lotteries. Thus, we find, e.g., apparent probability weighting in settings without probabilities and loss aversion in settings without scope for loss. Across subjects, anomalies in these deterministic tasks strongly predict the same anomalies in lotteries. These findings suggest that much of the behavior motivating our most important behavioral theories of risk derive from complexity-driven mistakes rather than true risk preferences."
"Rawley Heimer & Zwetelina Iliewa & Alex Imas & Martin Weber, 2025.
""",2025.,Dynamic Inconsistency in Risky Choice: Evidence from the Lab and Field,American Economic Review,"We document a robust dynamic inconsistency in risky choice. Using a unique brokerage dataset and a series of experiments, we compare people's initial risk-taking plans to their subsequent decisions. Across settings, people accept risk as part of a loss-exit strategy—planning to continue taking risk after gains and stopping after losses. Actual behavior deviates from initial strategies by cutting gains early and chasing losses. More people accept risk when offered a commitment to their initial strategy. Our results help reconcile seemingly contradictory findings on risk-taking in static versus dynamic contexts. We explore implications for theory and welfare."
"Prabhat Barnwal, 2024.
""",2024.,Curbing Leakage in Public Programs: Evidence from India's Direct Benefit Transfer Policy,American Economic Review,"Targeted price subsidies create a gap between subsidized and unsubsidized prices. The resulting dual pricing can lead to arbitrage opportunities where intermediaries divert subsidized goods to unintended beneficiaries via the black market. I study India's Direct Benefit Transfer policy for cooking fuel subsidies, which altered the existing subsidy program by transferring subsidies directly to beneficiaries' bank accounts. The policy decreased subsidized fuel purchases, indicating a reduction in diversion to the black market. Changes in unsubsidized fuel sales and black market prices provide supporting evidence that leakage was reduced. These results suggest that addressing the underlying perverse incentives in welfare delivery can improve efficiency by curbing leakages."
"Joyee Deb & Aniko Öry & Kevin R. Williams, 2024.
""",2024.,Aiming for the Goal: Contribution Dynamics of Crowdfunding,American Economic Review,"We study a dynamic contribution game where investors seek private benefits offered in exchange for contributions, and a single, publicly minded donor values project success. We show that donor contributions serve as costly signals that encourage socially productive contributions by investors who face a coordination problem. Investors and the donor prefer different equilibria, but all benefit in expectation from the donor's ability to dynamically signal his valuation. We explore various contexts in which our model can be applied and delve empirically into the case of Kickstarter. We calibrate our model and quantify the coordination benefits of dynamic signaling in counterfactuals."
"Luca Braghieri, 2024.
""",2024.,"Political Correctness, Social Image, and Information Transmission",American Economic Review,"A prominent argument in the political correctness debate is that people feel pressure to publicly espouse sociopolitical views they do not privately hold, and that such misrepresentations might render public discourse less vibrant and informative. This paper formalizes the argument in terms of social image and evaluates it experimentally in the context of college campuses. The results show that (i) social image concerns drive a wedge between the sensitive sociopolitical attitudes that college students report in private and in public; (ii) public utterances are indeed less informative than private utterances; and (iii) information loss is exacerbated by (partial) audience naïveté."
"Sarah Quincy, 2024.
""",2024.,"Loans for the ""Little Fellow"": Credit, Crisis, and Recovery in the Great Depression",American Economic Review,"This paper identifies how bank branching benefited local economies during the Great Depression. Using archival data and narrative evidence, I show how Bank of America's branch network in 1930s California created an internal capital market that diversified away local liquidity shortfalls, allowing the bank to maintain 49 percent higher credit growth from 1929 to 1933 than competing banks. The bank's presence mitigated cites' property value contractions and strengthened their recovery through 1940. Linked individual data show that the bank's proximity to workers hastened the transition from agricultural employment to human-capital–intensive sectors in the 1930s, generating structural change and higher wages."
"Raúl Sánchez de la Sierra & Kristof Titeca & Haoyang (Stan) Xie & Aimable Amani Lameke & Albert Jolino Malukisa, 2024.
""",2024.,The Real State: Inside the Congo's Traffic Police Agency,American Economic Review,"This paper provides insight into a corruption scheme in Kinshasa's traffic police agency. First, various data collection branches show that the agency's revenue is five times that from fines and is derived from a coalition of traffic police officials, their managers, and judicial police officers scheming to extort drivers. Second, the analysis of an experiment suggests that the scheme subverts service. Third, the scheme appears to be a rational response to the context, but its logic is widespread. The findings suggest that coalitions of officials, while being socially costly, can yield large illicit revenue, nuancing the notion of state weakness."
"Masaki Aoyagi & Guillaume R. Fréchette & Sevgi Yuksel, 2024.
""",2024.,Beliefs in Repeated Games: An Experiment,American Economic Review,"This paper uses a laboratory experiment to study beliefs and their relationship to action and strategy choices in finitely and indefinitely repeated prisoners' dilemma games. We find subjects' elicited beliefs about the other player's action are generally accurate despite some systematic deviations, and anticipate the evolution of behavior differently between the finite and indefinite games. We also use the elicited beliefs over actions to recover beliefs over supergame strategies played by the other player. We find these beliefs over strategies correctly capture the different classes of strategies played in each game, vary substantially across subjects, and rationalize their strategies."
"Veda Narasimhan & Jeffrey Weaver, 2024.
""",2024.,Polity Size and Local Government Performance: Evidence from India,American Economic Review,"Developing countries have increasingly decentralized power to local governments. This paper studies the implications of a central element of decentralization (polity size) using population-based discontinuities that determine local government boundaries for over 100,000 Indian villages. Over the short and long run, individuals allocated into local governments with smaller populations have better access to public goods. We provide suggestive evidence that these results are related to heightened civic engagement and stronger political incentives, but not to other mechanisms such as elite capture."
"Paul Goldsmith-Pinkham & Peter Hull & Michal Kolesár, 2024.
""",2024.,Contamination Bias in Linear Regressions,American Economic Review,"We study regressions with multiple treatments and a set of controls that is flexible enough to purge omitted variable bias. We show these regressions generally fail to estimate convex averages of heterogeneous treatment effects—instead, estimates of each treatment's effect are contaminated by nonconvex averages of the effects of other treatments. We discuss three estimation approaches that avoid such contamination bias, including the targeting of easiest-to-estimate weighted average effects. A reanalysis of nine empirical applications finds economically and statistically meaningful contamination bias in observational studies; contamination bias in experimental studies is more limited due to smaller variability in propensity scores."
"Zhen Huo & Marcelo Pedroni & Guangyu Pei, 2024.
""",2024.,Bias and Sensitivity under Ambiguity,American Economic Review,"This paper characterizes the effects of ambiguity aversion under dispersed information. The equilibrium outcome is observationally equivalent to a Bayesian forecast of the fundamental with increased sensitivity to signals and a pessimistic bias. This equivalence result takes a simple form that accommodates dynamic information and strategic interactions. Applying the result, we show that ambiguity aversion helps rationalize the joint empirical pattern between the bias and persistence of inflation forecasts conditional on household income. In a policy game à la Barro and Gordon (1983) with ambiguity-averse agents, the policy rule features higher average inflation and increased responsiveness to fundamentals."
"Sebastian Hager & Carlo Schwarz & Fabian Waldinger, 2024.
""",2024.,Measuring Science: Performance Metrics and the Allocation of Talent,American Economic Review,"We study how performance metrics affect the allocation of talent by exploiting the introduction of the first citation database in science. For technical reasons, it only covered citations from certain journals and years, creating quasi-random variation: some citations became visible, while others remained invisible. We identify the effects of citation metrics by comparing the predictiveness of visible to invisible citations. Citation metrics increased assortative matching between scientists and departments by reducing information frictions over geographic and intellectual distance. Highly cited scientists from lower-ranked departments (""hidden stars"") and from minorities benefited more. Citation metrics also affected promotions and NSF grants, suggesting Matthew effects."
"Marco Bassetto & Zhen Huo & José-Víctor Ríos-Rull, 2024.
""",2024.,Institution Building without Commitment,American Economic Review,"We propose a theory of gradualism in the implementation of good policies, suitable for environments featuring time consistency. We downplay the role of the initial period by allowing agents both to wait for future agents to start equilibrium play and to restart the equilibrium by ignoring past history. The allocation gradually transits toward one that weighs both short- and long-term concerns, stopping short of the Ramsey outcome but greatly improving upon Markovian equilibria. We use the theory to account for the slow emergence of both climate policies and the reduction of global tariff rates."
"Sean Higgins, 2024.
""",2024.,Financial Technology Adoption: Network Externalities of Cashless Payments in Mexico,American Economic Review,"Do coordination failures constrain financial technology adoption? Exploiting the Mexican government's rollout of 1 million debit cards to poor households from 2009 to 2012, I examine responses on both sides of the market and find important spillovers and distributional impacts. On the supply side, small retail firms adopted point-of-sale terminals to accept card payments. On the demand side, this led to a 21 percent increase in other consumers' card adoption. The supply-side technology adoption response had positive effects on both richer consumers and small retail firms: richer consumers shifted 13 percent of their supermarket consumption to small retailers, whose sales and profits increased."
"Facundo Piguillem & Alessandro Riboni, 2024.
""",2024.,"Sticky Spending, Sequestration, and Government Debt",American Economic Review,"Once established, government spending programs tend to continue. A commonly held view is that spending inertia leads to unsustainable debt, ultimately requiring fiscal adjustments such as ""sequestration."" We show that by insuring against political turnover, inertia may reduce politicians' incentives to accumulate debt. However, large preexisting commitments and the prospect of future stabilization can lead to overspending to dilute past administrations' commitments. Finally, we show that political polarization amplifies incentives to prioritize inertial programs, potentially explaining the increased share of mandatory spending in the US budget."
"Itai Sher, 2024.
""",2024.,Generalized Social Marginal Welfare Weights Imply Inconsistent Comparisons of Tax Policies,American Economic Review,"This paper concerns Saez and Stantcheva's (2016) generalized social marginal welfare weights, which aggregate losses and gains due to tax policies while incorporating nonutilitarian ethical considerations. The approach evaluates local tax changes without a global social objective. I show that local tax policy comparisons implicitly entail global comparisons. Moreover, whenever welfare weights do not have a utilitarian structure, these implied global comparisons are inconsistent. I argue that broader ethical values cannot in general be represented simply by modifying the weights placed on benefits to different people, and a more thoroughgoing modification of the utilitarian approach is required."
"Mark Aguiar & Manuel Amador & Cristina Arellano, 2024.
""",2024.,Micro Risks and (Robust) Pareto-Improving Policies,American Economic Review,We provide conditions for the feasibility of robust Pareto-improving (RPI) policies when markets are incomplete and the interest rate is below the growth rate. We allow for arbitrary heterogeneity in preferences and income risk and a wedge between the return to capital and bonds. An RPI improves risk sharing and can induce a more efficient level of capital. Elasticities of aggregate savings to changes in interest rates are the crucial ingredients to the feasibility of RPIs. Government debt may complement rather than substitute for capital in an RPI. Our analysis emphasizes the welfare-improving qualities of government bonds versus explicit redistribution.
"Cédric Chambru & Emeric Henry & Benjamin Marx, 2024.
""",2024.,The Dynamic Consequences of State Building: Evidence from the French Revolution,American Economic Review,"How do radical reforms shape economic development over time? In 1790, the French Constituent Assembly overhauled the kingdom's organization to establish new local capitals. In some departments, the choice of local capitals over rival candidate cities was plausibly exogenous. We study how changes in administrative presence affect state capacity and development in the ensuing decades. In the short run, administrative proximity increases taxation and investments in law enforcement. In the long run, capitals obtain more public goods and grow faster. Our results shed light on the dynamic impacts of state building following one of history's most ambitious administrative reforms."
"Ippei Fujiwara & Kiminori Matsuyama, 2024.
""",2024.,A Technology-Gap Model of 'Premature' Deindustrialization,American Economic Review,"We propose a parsimonious mechanism for generating premature deindustrialization (PD). In the baseline model, the Baumol effect drives the hump-shaped path of the manufacturing share. Countries follow different paths due to the difference in the sector-specific adoption lags. The condition for PD under which countries differ only in technology gap implies that the cross-country productivity dispersion is the largest in agriculture. Moreover, when calibrated to match Rodrik's (2016) findings, it is the smallest in manufacturing. In three extensions, we add the Engel effect, international trade, and catching up by late industrializers, to demonstrate the robustness of the mechanism."
"Cyrus Aghamolla & Pinar Karaca-Mandic & Xuelin Li & Richard T. Thakor, 2024.
""",2024.,Merchants of Death: The Effect of Credit Supply Shocks on Hospital Outcomes,American Economic Review,"This study examines the link between credit supply and hospital health outcomes. We use bank stress tests as exogenous shocks to credit access for hospitals that have lending relationships with tested banks. We find that affected hospitals shift their operations to increase resource utilization following a negative credit shock but reduce the quality of their care to patients across a variety of measures, including a significant increase in risk-adjusted readmission and mortality rates. The results indicate that access to credit can affect the quality of health care hospitals deliver, pointing to important spillover effects of credit market frictions on health outcomes."
"Björn Bartling & Vanessa Valero & Roberto A. Weber & Lan Yao, 2024.
""",2024.,Public Discourse and Socially Responsible Market Behavior,American Economic Review,"We investigate the causal impact of public discourse on socially responsible market behavior. Across three laboratory experiments, having market participants engage in public discourse generally increases market social responsibility. These positive impacts are robust to variation in several characteristics of the discourse. We provide evidence that discourse strengthens beliefs that others support socially responsible exchange. However, relaxing requirements to engage in discourse sharply reduces its effectiveness. Our findings suggest that campaigns encouraging discussion of appropriate market behavior can have sizable impacts on addressing inefficiencies due to market failures but that policies encouraging broad public engagement may be important."
"Rava Azeredo da Silveira & Yeji Sung & Michael Woodford, 2024.
""",2024.,Optimally Imprecise Memory and Biased Forecasts,American Economic Review,We propose a model of optimal decision-making subject to a memory constraint in the spirit of models of rational inattention. Our theory differs from that of Sims (2003) in not assuming costless memory of past cognitive states. The model implies that both forecasts and actions will exhibit idiosyncratic random variation; that average beliefs will exhibit a bias that fluctuates forever; and that more recent news will be given disproportionate weight in forecasts. The model provides a simple explanation for the overreaction to news observed in the laboratory by Afrouzi et al. (2023).
"Erin M. Kelley & Gregory Lane & David Schönholzer, 2024.
""",2024.,Monitoring in Small Firms: Experimental Evidence from Kenyan Public Transit,American Economic Review,Small firms struggle to grow beyond a few employees. We introduce monitoring devices into commuter minibuses in Kenya and randomize which minibus owners have access to the data using a novel mobile app. We find that treated vehicle owners modify the terms of the contract to induce higher effort and lower risk taking from their drivers. This reduces firm costs and increases firm profitability. There is suggestive evidence that some firms expand. These results suggest that small firms may be able to utilize monitoring technologies to overcome problems of moral hazard and enhance their profitability.
"Eyal Frank & Anant Sudarshan, 2024.
""",2024.,The Social Costs of Keystone Species Collapse: Evidence from the Decline of Vultures in India,American Economic Review,"Scientific evidence has documented we are undergoing a mass extinction of species, caused by human activity. However, allocating conservation resources is difficult due to scarce evidence on damages from losing individual species. This paper studies the collapse of vultures in India, triggered by the expiry of a patent on a painkiller. Our results suggest the functional extinction of vultures—efficient scavengers that removed carcasses from the environment—increased human mortality by over 4 percent because of a large negative shock to sanitation. We quantify damages at $69.4 billion per year. These results suggest high returns to conserving keystone species such as vultures."
