Author/s,Year,Title,ID,Abstract
"Athanasios Angelis & Athanasios Tagkalakis, 2025.
 """,2025.,"Formation, heterogeneity and theory consistency of inflation expectations in the euro area","343, Bank of Greece.","Using microdata from the European Consumer Survey (CES) for 11 European countries and 53 months, we investigate the formation and heterogeneity of inflation expectations as well as their theory consistency with the Phillips curve in the euro area, and across countries and demographic groups. We examine how individuals in the euro area form their inflation expectations. Our findings show that people place significant weight on their current perception of inflation. Past experiences with prices also play a role, though to a lesser extent. Importantly, the formation of expectations tends to be forward-looking rather than backward-looking. A similar pattern emerges when we analyze the consistency of these expectations and perceptions with the Phillips Curve theory. Individuals in the euro area generally do not hold theory-consistent expectations regarding inflation. We find notable variations across gender, age, income, education level, household size regarding the formation of inflation expectation."
"Panagiotis Delis & Stavros Degiannakis & George Filis, 2025.
 """,2025.,Navigating crude oil volatility forecasts: assessing the contribution of geopolitical risk,"342, Bank of Greece.","Media evidence and previous research have established that geopolitical risk is an important driver of crude oil price volatility. In this paper, we assess whether the importance of geopolitical uncertainty is also ""translated"" into valuable predictive information for oil price volatility forecasts. To do so, we construct a ""beauty contest"" where we assess the incremental predictive content of geopolitical risk against several other highly important uncertainty indicators, for forecasting horizon up to 22-days ahead. Initially, we use a HAR model which is augmented by each of the uncertainty indicators. Subsequently, we develop a Dynamic Model Averaging (DMA) methodology, where we assess whether the combination of all uncertainty indices (DMA-all), vis-a-vis a DMA model without the geopolitical uncertainty index, exhibits superior predictive performance. Our findings show that geopolitical uncertainty offers superior predictive information when combined with other uncertainty indicators. More importantly, we show that the inclusion of geopolitical uncertainty in a DMA framework generates superior trading profits and risk management measuresâ€™ predictions, in comparison with benchmark models, especially in longer-run horizons. Several implications are drawn from these results."
"Zacharias Bragoudakis & Emmanouil Taxiarchis Gazilas, 2025.
 """,2025.,Does primary and secondary education contribute to environmental degradation? evidence from the EKC framework,"341, Bank of Greece.","This paper investigates the impact of education on the Environmental Kuznets Curve (EKC) hypothesis using a balanced panel dataset of 167 countries over 21 years. By employing three econometric models with COâ‚‚ emissions, NOx emissions, and total greenhouse gas emissions as dependent variables, we analyze the role of primary and secondary education in shaping environmental outcomes. Our results confirm the presence of an N-shaped EKC, suggesting that economic growth initially worsens environmental degradation, followed by an improvement, and later a potential rebound in emissions. More importantly, we find that education plays a significant role in environmental dynamics: higher enrolment in both primary and secondary education is associated with increased emissions, particularly in developing economies, possibly due to the expansion of industrial activity and energy consumption linked to a more skilled workforce. However, at higher levels of economic development, education may contribute to environmental awareness, innovation, and policy implementation that foster sustainable practices. These findings highlight the need for targeted educational policies that integrate environmental sustainability to ensure long-term ecological benefits."
"Stephen Hall & George Tavlas, 2025.
 """,2025.,Quantifying Federal Reserve credibility,"340, Bank of Greece.","We derive an index that quantifies the Federal Reserveâ€™s credibility from 1965 until 2024. The credibility measure is derived by using the Kalman filter to extract an unobserved component from data, the movements of which are affected by central-bank credibility. We extend previous work using the Kalman filter in that we standardize the variables thought to affect credibility so that they have zero mean and unit variance. Consequently, there is no need to estimate parameters in the Kalman filter measurement equations. The credibility index is used to identify seven historical episodes during which the degree of credibility differed."
"Harris Dellas & George Tavlas, 2025.
 """,2025.,The great dollar shortage debate: a modern perspective,"339, Bank of Greece.","The dollar shortage debate -- Paul Samuelson called it â€œthe big open question of our timeâ€ -- dominated international macroeconomics in the fifteen years following the end of World War II. We revisit it through the lenses of modern theory, namely, the intertemporal approach to the current account with financial frictions. We argue that its key elements, exemplified by the views of its main protagonist, Charles Kindleberger, have a remarkably modern flavor. Kindleberger identified the dollar shortage with the balance of payments deficit, a theoretically deficient but practically relevant and useful measure. He made early use of the permanent income/intertemporal approach to the current account and linked the persistence of trade imbalances to the income elasticities of savings and investment as well as to the persistence of U.S. technological superiority. The main shortcoming of the debate was the focus on the behavior of the current account rather than on the capital account as the chief reason of the dollar shortage. We also argue that currency shortages in general, whether past or present, arise from financial frictions and can occur under different international monetary systems and financial systems."
"Dimitrios Papaoikonomou, 2025.
 """,2025.,Stochastic debt sustainability analysis: a methodological note,"338, Bank of Greece.","This paper mainly focuses on the approach taken at the Bank of Greece regarding the application of stochastic methods to debt sustainability analysis, providing also a discussion of alternative options. Caution is advised in the way that stochastic methods are made operational, as they are far from exact and rely on assumptions of various degrees of plausibility, which are often not stated explicitly. A Monte Carlo exercise reveals that under the approach taken by the European Commission, the measurement of dispersion can be subject to significant bias, ranging from an over-estimation by 45% to an under-estimation in excess of 80%, depending on the time-series properties of the data."
"Georgios Papadopoulos & Javier Ojea-Ferreiro & Roberto Panzica, 2025.
 """,2025.,Climate stress test of the global supply chain network: the case of river floods,"337, Bank of Greece.","This study investigates how extreme flood events can indirectly impact the global supply chain through production disruptions. Using a data-driven, agent-based network model that combines company-level data with flood hazard maps, the research simulates the transmission and amplification of shocks. The findings emphasize that the size of inventories is crucial; a lean-inventory system leads to faster shock propagation, higher losses, and fewer recoveries compared to an abundant-inventory system. Additionally, the study identifies that the number and criticality of flooded companies' trade links, along with the magnitude of the flood, correlate with the speed and severity of contagion. Interestingly, a key metric -the average criticality of affected firms' outgoing links- consistently peaks before the onset of the shock's fast-propagation regime. This could serve as an early warning indicator, giving businesses and policymakers precious time to react. By identifying these critical vulnerabilities, this research provides a framework for enhancing the resilience of global supply chains in the face of increasing climate-related and other risks."
"Stavros Degiannakis & Panagiotis Delis & George Filis & George Giannopoulos, 2025.
 """,2025.,Trading VIX on volatility forecasts: another volatility puzzle?,"336, Bank of Greece.","This study evaluates the economic usefulness of stock market implied volatility forecasts, based on their ability to improve the short-run trading decision-making process. The current literature aligns the forecast horizon with the frequency of the trading decision in order to evaluate different forecasting frameworks. By contrast, the premise of our paper is that these should not be necessarily related, but rather the evaluation should be based on the actual needs of the end-user. Thus, we evaluate whether the multiple days ahead stock market volatility forecasts vis-Ã -vis the 1-day ahead forecasts can improve the 1-day ahead trading profits from VIX and the S&P500 futures. Our results suggest that indeed the 1-day ahead trading profits are significantly improved when the trading decisions are based on longer-term volatility forecasts. More specifically, the highest trading gains are obtained when using the 22-days-ahead forecasts. The results hold true for both VIX and S&P500 futures day-ahead trading. Although there is no theoretical background regarding the fact that forecasting and trading horizons should not be aligned, we strongly motivate this potential issue, both from the statistical and financial point of views."
"Stavros Degiannakis & Eleftheria Kafousaki, 2025.
 """,2025.,Disaggregating VIX,"335, Bank of Greece.","The present study highlights the economic profits of marketsâ€™ participants, accumulated from the disaggregated forecasts of the stock marketâ€™s implied volatility, generated from an ensemble modelling architecture. We incorporate six decomposition techniques, namely, the EMD, the EEMD, the SSA, the HVD, the EWT and the VMD and four different model frameworks that of AR, HAR, HW and LSTM, which are tested against a trading strategy. We diverge from quantifying forecast accuracy solely on statistical loss functions and report the cumulative returns of short or long exposure on roll adjusted VIX futures. The findings show that decomposing a time series into its intrinsic modes prior to modelling and forecasting, can result in generating forecast gains that are translated into improved profits for trading horizons of 1 to 22 days ahead. Important trading implications are drawn from these results."
"Dimitris Malliaropulos & Evgenia Passari & Filippos Petroulakis, 2024.
 """,2024.,Unpacking commodity price fluctuations: reading the news to understand inflation,"334, Bank of Greece.","We show that text-based indicators of supply and demand disturbances in commodity markets provide distinct information about future inflation movements relative to existing predictors, inflation expectations and survey forecasts. Specifically, we document that demand-side disturbances play a significantly larger role in prediction because they typically lead to uniform increases in quantities and prices of goods across the consumer basket, resulting in a clear and positive relationship between commodity prices and overall inflation. Supply-side disturbances matter in particular circumstances, for instance during the recent period of the pandemic and geopolitical shocks. In terms of magnitudes, the commodity-specific indicators reduce out-of-sample inflation forecast errors by up to 30 percent. We finally apply our indexes to the inflation decomposition framework of Blanchard and Bernanke (2023) and corroborate their finding that the bulk of pandemic-era inflation can be attributed to commodity supply disruptions, resulting in price increases in goods markets."
"Dimitris Anastasiou & Fotios Pasiouras & Anastasios Rizos & Artemis Stratopoulou, 2024.
 """,2024.,Do macroprudential policies make SMEs more-or-less discouraged to apply for a bank loan?,"333, Bank of Greece.","This paper investigates the effect of macroprudential policies (MAPs) on discouraged small and medium-sized firms (bank borrowers). Employing confidential firm-level survey data for the Euro area countries and estimating Probit models, we find that several MAPs significantly reduce SMEs discouragement for applying for a bank loan. The marginal effects are, in most cases, highly significant, while the economic magnitude of implementing financial institutions-targeted MAPs is also significant. However, this finding is highly dependent on the degree of a firmâ€™s credit quality. Our results are driven by the demand side; a more stable and better-capitalized banking system could make SMEs less discouraged from applying for a bank loan."
"Georgios Mermelas & Athanasios Tagkalakis, 2024.
 """,2024.,Monetary policy transmission: the role of banking sector characteristics in the euro area,"332, Bank of Greece.","This study examines the impact of monetary policy shocks on the macroeconomic performance of 20 euro area countries. In doing so, it assesses how variations in the characteristics of the banking system affect the transmission of monetary policy. The main results show that a contractionary monetary policy shock reduces both inflation and retail sales while increasing the unemployment rate. In contrast, an expansionary monetary policy shock has positive but much milder effects on the economy. Î’anking systems with higher profitability, risk exposure and lower assets-to-GDP cause a stronger effect of monetary policy on the economy. The main results hold when we consider alternative monetary policy shocks."
"Evangelia Kasimati & Nikolaos Veraros, 2024.
 """,2024.,The dry-bulk shipping market: a small econometric model,"331, Bank of Greece.","Dry-bulk shipping is of paramount importance for the safe and efficient transportation of goods around the world. This paper introduces a small econometric model describing the main dynamics and interactions within this sector. In addition, we have efficiently integrated the influence of global trade demand on freight rates, addressing a limitation that has persisted in many similar models. We consider that our model could assist market participants to take more educated decisions in chartering and investing."
"Dimitris Sideris & Georgia Pavlou, 2024.
 """,2024.,Market power and profit margins in the Euro area countries in the post-pandemic period,"330, Bank of Greece.","The rise in unit profits has been a major factor driving price inflation in the post- pandemic period, in most euro area economies. In the present study, we attempt to analyze the factors behind this rise. One explanation provided by the literature is that the supply bottlenecks observed in the post-pandemic era, facilitated -probably temporarily- the exercise of market power of firms, who then increased their profit margins. In the paper we investigate empirically whether the degree of competition in the markets of the economies, played any role on the extent to which firms raised unit profits. We also test whether the labor market regulations had any effect on the profit margins rise, by keeping labor costs contained. We use annual panel data for the euro area economies for the post pandemic years 2021 and 2022. The econometric results confirm our theoretical hypotheses. The empirical evidence implies that structural features of the product and labor markets of the euro area economies affected price formation at the euro area, at least at the post supply shocks period, thus rendering ECBâ€™s monetary policy against inflation less effective."
"Panagiotis Delis & Stavros Degiannakis & George Filis & Theodosios Palaskas & Chrysostomos Stoforos, 2024.
 """,2024.,Determinants of regional business cycle synchronization in Greece,"329, Bank of Greece.","We assess the determinants of regional business cycles synchronization in Greece vis-Ã -vis the national reference business cycle, using NUTSII annual data. The computation of the time-varying synchronization is based on the dynamic estimate of a conditional variance-covariance model and subsequently a panel regression model is used to evaluate its determinants. The findings show that island regions, industrial structure, imports, savings and disposable income are the key determinants, based on the GVA business cycle synchronization vis-Ã -vis the national reference cycle. We also assess the determinants of employment synchronization (vis-Ã -vis the national employment level) and we find that regions with higher disposable income and public spending tend to drive the level of synchronization. Turning to the inter-regional synchronization we provide evidence that investments, disposable income and employment drive the GVA business cycle synchronization, whereas the employment synchronization is determined by the level of imports, disposable income and public spending, as well as, by the status of regions as island economies. We further show that the Greek economic crisis during the period 2010-2018 has dimished or eliminated the effects of the aforementioned drivers, suggesting that during the said period, sychronisation was mainly driven by the wider economic conditions. These findings lead to important policy implications, which are thoroughly discussed."
"Christos Mavrogiannis & Athanasios Tagkalakis, 2024.
 """,2024.,From policy to capital: assessing the impact of structural reforms on gross capital inflows,"328, Bank of Greece.","Utilizing a narrative database on structural reforms in 25 OECD countries from 1985 to 2020, we investigate the effects of labor and product market reforms on gross capital inflows. By applying the local projection method and addressing reform endogeneity with the Augmented Inverse Probability Weighted estimator, we find that structural reforms have a positive medium-term effect on both direct and portfolio investment. In particular, reforms boost investment, especially in environments of high quality financial institutions and amid low public debt. Furthermore, building on a new indicator of cabinet policy orientation, we find that newly elected market-oriented cabinets have a positive effect on direct investment inflows. Product market reforms are more conducive to the inflow of direct investment under cabinets that prefer a state-oriented economy. Labor market reforms significantly boost direct investment and portfolio investment under governments favoring a market-oriented economy."
"Andreas Kakridis, 2024.
 """,2024.,"War, mobilization, and fiscal capacity: testing the bellicist theory in Greece, 1833-1939","327, Bank of Greece.","Constructing a new dataset of Greek public revenues and expenditures for the years 1833 to 1939, this paper finds that war mobilizations undermined tax revenues in the short run, but helped the Greek state increase its fiscal capacity in the long run. Tax revenues increased on the heels of major spikes in defense expenditures, even in cases where mobilizations did not escalate to war. But even in normal times, changes in mili-tary expenditures had a stronger effect on taxes, compared to similar changes in civil-ian outlays. The paper thus provides both data and evidence in support of bellicist theories of state formation for Greece, while also proposing a new approach to testing for the effects of war on fiscal capacity."
"Konstantina Manou & Evangelia Papapetrou, 2024.
 """,2024.,Does uncertainty matter for household consumption? A mean and a two tails approach,"326, Bank of Greece.","This paper complements the existing literature on the relationship between uncertainty and private consumption expenditure for a panel of 14-euro area countries over the period 1997 to 2021. We account for uncertainty by employing composite, economic and financial risk indices and utilize alternative panel estimators with heterogeneous coefficients and an error term to consider cross-country heterogeneity. Further, we explore the effect of uncertainty on household consumption over its conditional distribution. In addition, considering the differences in economic and financial systems across the countries examined, we gauge the heterogeneous effects of uncertainty on household consumption spending. The empirical evidence substantiates the impact of uncertainty on consumption expenditures and uncovers a significant effect between uncertainty and consumption expenditure along the conditional consumption distribution. Notably, this finding appears to be stronger for the lower quantiles of the consumption distribution, reckoning the presence of asymmetries in the relationship. Our analysis has documented the importance of uncertainty in understanding and explaining consumption behavior."
"Christos Chrysanthakopoulos & Athanasios Tagkalakis, 2024.
 """,2024.,The medium-term effects of fiscal policy rules,"325, Bank of Greece.","Using a panel of 86 advanced and emerging market economies over the period 1985-2020, we investigate the short-to-medium term effects of fiscal policy rules on primary balances. We examine various types of rules (expenditure, revenue, debt, and budget balance rules) and various strict and flexible characteristics of fiscal rules. We find that the adoption of fiscal rules leads to a fiscal easing in the medium term, with the effects being more pronounced in emerging market versus advanced economies. We find an asymmetry in the workings of the fiscal rule over the business cycle. In times of expansion, the adoption of a rule leads to an a-cyclical or even procyclical response of the primary balance, while in times of recession fiscal rules induce a countercyclical impact response. Contrary to the baseline evidence, fiscal rules lead to a prudent fiscal policy response over the medium term when the debt ratio is high, the primary balance does not put the debt ratio on a declining path and the interest-growth rate differential is positive, as well as when the tax revenues generated by the tax system and tax administration are quite low relative to the stock of debt."
"Vasiliki Dimakopoulou & George Economides & Apostolis Philippopoulos & Vanghelis Vassilatos, 2023.
 """,2023.,Can central banks do the unpleasant job that governments should do?,"324, Bank of Greece.","We investigate what happens when the fiscal authorities do not react to rising public debt so that the unpleasant task of fiscal sustainability falls upon the Central Bank (CB). In particular, we explore whether the CB's bond purchases in the secondary market can restore stability and determinacy in an otherwise unstable economy. This is investigated in a dynamic general equilibrium model calibrated to the Euro Area (EA) and where monetary policy is conducted subject to the numerical rules of the Eurosystem (ES). We show that given the recent situation in the ES, and to the extent that a relatively big shock hits the economy, there is no room left for further quasi-fiscal actions by the ECB; there will be room only if the ES' rules are violated. We then search for policy mixes that can respect the ES's rules and show that debt-contingent fiscal and quantitative monetary policies can reinforce each other; this confirms the importance of policy complementarities."
"Panayiotis C. Andreou & Sofia Anyfantaki & Christos Cabolis & Konstantinos Dellis, 2023.
 """,2023.,Exploring country characteristics that encourage emissions reduction,"323, Bank of Greece.","We explore the relation between sound institutions favouring innovation and technology investment and firmsâ€™ emissions reduction. Even though emission abatement is achieved at the firm or plant level, we postulate that structural and institutional fac- tors underpinning green innovation, skills and technology adoption at the country level are of material importance. Advances in technology and infrastructure are the main drivers for the reduction of emissions and are, in turn, intrinsically linked to overall country characteristics. Sound institutions can act as enablers and accelerators for firms and industries in the green transition process, hence we find an attenuating effect on emissions conditional on firm attributes."
"Stavros Degiannakis & Eleftheria Kafousaki, 2023.
 """,2023.,Forecasting VIX: The illusion of forecast evaluation criteria,"322, Bank of Greece.","The paper uses daily realized volatility measures in order to gain forecast accuracy over stocksâ€™ market implied volatility, as proxied by VIX Index, for forecast horizon of 1, 5, 10 and 22 days ahead. We evaluate forecast accuracy by incorporating a traditional statistical loss function, along with an objective-based evaluation criterion, that is the cumulative returns earned from the different HAR-type volatility models, through a simple yet effective trading exercise on VIX futures. Findings, illustrate how illusive the choice between the two metrics may be, as it ends in two contradicting results."
"Zacharias Bragoudakis & Ioannis Krompas, 2023.
 """,2023.,Greek GDP forecasting using Bayesian multivariate models,"321, Bank of Greece.","Building on a proper selection of macroeconomic variables for constructing a Gross Domestic Product (GDP) forecasting multivariate model (Kazanas, 2017), this paper evaluates whether alternative Bayesian model specifications can provide greater forecasting accuracy compared to a standard Vector Error Correction model (VECM). To that end, two Bayesian Vector Autoregression models (BVARs) are estimated, a BVAR using Littermanâ€™s prior (1979) and a BVAR with time-varying parameters (TVP-BVAR). Two forecasting evaluation exercises are then carried out, a 28-quarters ahead forecast and a recursive 4-quarters ahead forecast. The BVAR outperformed the other models in the first, whereas the TVP-VAR was the best-performing model in the second, highlighting the importance of having adjusting mechanisms, such as time-varying coefficients in a model."
"Tryphon Kollintzas & Vanghelis Vassilatos, 2023.
 """,2023.,implications of market and political power interactions for growth and the business cycle II: politico-economic equilibrium,"320, Bank of Greece.","Motivated by the politico-economic systems encountered in many countries all over the globe, including those of several Southern European countries. In this paper we follow a Ramsey type optimal policy approach to endogenize government policy in the two sector DSGE model with market and political power interactions developed in a companion paper. We thus obtain what we call the politico-economic equilibrium. That is, a contingency plan for the economyâ€™s resource allocation and government policy variables that optimize the governmentâ€™s objective function, subject to the private sector equilibrium. The governmentâ€™s objective function seeks a balance between pursuing the interests of insiders and the interests of the representative household. The latter are in line with what Jean Tirole calls government pursuing policies for the â€œthe common good.â€ We take the interests of insiders to be represented by the expected value of their income. The combination of these two defines what we call the â€œHybridâ€ government. We then investigate the growth implications of the politico-economic equilibrium, focusing, first, on the steady state comparison of the hybrid government politico-economic equilibrium relative to the Second Best allocation implied by the Canonical Real Business Cycle economy; and second, on the asymptotic steady states of the politico-economic equilibrium of a Hybrid government in a detailed economy, for different degrees of insidersâ€™ influence in government. We find that increasing influence of insiders in government decision making is quite bad for the economy. The degree of influence of insiders is a deep parameter of the model that can be estimated in the data and thereby rank countries accordingly. The extent of this influence may explain the different macroeconomic performance observed among countries that, ceteris paribus, enjoy a similar state of development."
"Huw Dixon & Theodora Kosma & Pavlos Petroulas, 2023.
 """,2023.,Explaining the endurance of price level differences in the Euro Area,"319, Bank of Greece.","In this paper we anaIyse price level differences in the euro area focusing on the impact of market structure and exploring how consumer behaviour can influence firmsâ€™ pricing. We consider two elements of market structure: producer market competition structure and the less explored structure of retail market competition. Regarding consumer behaviour we focus primarily on consumer habits. To this effect we utilise an extensive data set on retail prices and quantities for 41 product categories of fast-moving consumer goods across 58 regions in 10 euro area countries. Our results indicate that observed price differences reflect effects from diverse sources. The competition structure of the goodsâ€™ producers is found to be an important determinant of price differences. However, we also find that retail market structure and consumer habits also matter, explaining a significant and economically meaningful share of observed price differences. This points to possible new and important determinants of price differences across countries that go beyond the traditional goods market structure."
"Stavros Degiannakis & George Filis & Grigorios Siourounis & Lorenzo Trapani, 2023.
 """,2023.,Superkurtosis,"318, Bank of Greece.","Very little is known on how traditional risk metrics behave under intraday trading. We fill this void by examining the finiteness of the returnsâ€™ moments and assessing the impact of their infinity in a risk management framework. We show that when intraday trading is considered, assuming finite higher order moments, potential losses are materially larger than what the theory predicts, and they increase exponentially as the trading frequency increases - a phenomenon we call superkurtosis. Hence, the use of the current risk management techniques under intraday trading impose threats to the stability of financial markets, given that capital ratios may be severely underestimated."
