Author/s,Year,Title,ID,Abstract
"Cecilia Dassatti & Gerardo Licandro, 2021.
 """,2021.,Measuring monetary policy transparency in Uruguay,"2021003, Banco Central del Uruguay.","The adoption of inflation targeting regimes has led central banks to devote considerable efforts to improve their transparency. Following this trend, several authors have developed tools to measure and compare the levels of transparency of central banks. This paper seeks to carry out this task for the Central Bank of Uruguay applying two different transparency indices. The first one was designed in the mid 2000s and has been applied in a sample with a significant number of countries. The second index is based on a new approach that seeks to reflect the best practices of the most advanced inflation-forecast targeting regimes."
"Marcelo Álvez & Elizabeth Bucacos & Maximiliano Mateauda & Ernesto Pienika, 2021.
 """,2021.,Retropolación para series de Cuentas Nacionales Trimestrales. Series de Producto Interno Bruto de Uruguay con frecuencia trimestral para el período 2012-2015,"2021002, Banco Central del Uruguay.","The latest statistical and methodological structure for Uruguay's National Accounts is defined with 2012 as the reference year. This important change allowed to update the Quarterly National Accounts (QNA) series for the period 2016-2020, taking 2016 as the base year. These changes entail a loss of consistency between the new National Accounts series (Basis 2016) and the old series (Basis 2005). This paper presents the backcasting for the Uruguayan GDP with annual and quarterly frequency from 2012 to 2015, which is consistent with the QAN series Basis 2016. Methodological improvements and broaden statistical coverage are incorporated, together with Supply and Use Tables (COU, in Spanish) for the years 2012 and 2016. Unlike the new series that cover from 2016 onwards, the backcasted time series for the period 2012-2015 cannot be considered a compilation of National Accounts because of its heavy reliance on statistical techniques."
"Elizabeth Bucacos, 2021.
 """,2021.,The Interdependence of Fiscal and Monetary Policy in Uruguay,"2021001, Banco Central del Uruguay.","The global COVID-19 pandemic has called for heightened levels of policy intervention stressing governmnt accounts and amplifying their impact on the macroeconomy through an already nonexistent fiscal space. Policymakers' choices during this disruption may shape the economy for decades to come. The main objective of this investigation is to evaluate the degree of fiscal dominance in Uruguay in 1999-2019 in order to improve the understanding of economic policy not only for theoretical reasons but for applied needs related to good practices and accountability. Two strategies are followed: one, to quantify the fraction of fiscal expenditures that is financed by monetary liabilities and, the other one, to analyze the effects of fiscal deficit on the price level and inflation because inflationary financing may prevent the central bank from reaching its inflation target. Both situations may subordinate the monetary policy to the fiscal policy signaling fiscal dominance. In addition, through the analysis performed to assess the degree of fiscal dominance, it was possible to detect the main determining factors of the Uruguayan price level (inflation) formation during the last two decades. So far, preliminary results suggest that inflation is not exclusively a monetary phenomenon and point to some inflationary financing with a mild degree of fiscal dominance."
"Serafín Frache & Rodrigo Lluberas, 2020.
 """,2020.,Official statistics release and inflation expectations,"2020009, Banco Central del Uruguay.","The empirical evidence on the social value of public information is scarce. In this paper, we provide evidence on how firms' inflation expectations react to the publication of public information, i.e. the monthly Consumer Price Index (CPI) in a country with a history of high and volatile inflation. We show that firms that answer the survey after the release of public information are more likely to revise their current year inflation expectations, have lower forecast errors, and lower disagreement about future inflation than firms that answer the survey before the publication of the official CPI monthly statistics. In that sense albeit the existing evidence for low-inflation countries suggests that agents do not react to monetary policy announcements or the publication of public information, we show that might not be the case in medium or high-inflation countries."
"Emiliano Álvarez & Marcelo Álvez & Juan Gabriel Brida, 2020.
 """,2020.,Impuesto progresivo al ingreso y crecimiento. Abordaje desde la complejidad,"2020008, Banco Central del Uruguay.","In this work, an agent-based stock-flow consistent model (AB-SFC) is applied to analyze economic growth differences when establishing different types of taxes on personal income, proportional and progressive. Different combinations of threshold and rate are tested. There are no significant differences in economic performance in the presence of one tax scheme or the other. This tax design, which only distinguishes two sections of income, is not able to reduce the inequality generated throughout the income distribution. The tax design seems to offset the inequality in the lower section of income distribution through tax exemption for low-income households, but not the one generated in the section of higher income. An additional policy is necessary to offset the differences generated in the range of higher-income individuals. In this exercise, there is no evidence of a deterioration of economic growth in the presence of a progressive income tax, instead of a proportional one."
"Conrado Brum Civelli & Alfredo García-Hiernaux, 2020.
 """,2020.,An indicator of monetary bias for emerging and dollarized economies The case of Uruguay,"2020007, Banco Central del Uruguay.","The instability of the relationships between interest rates, amount of money, and exchange rate, and the transmission problems between different interest rates hinder the measurement of monetary policy through a single variable. This difficulty is particularly relevant in emerging and dollarized economies. This paper proposes a multivariate indicator of monetary bias for these economies in which the monetary and financial variables are considered according to the impact they have on inflation in each period. We analyze the case of Uruguay and use a Factor Augmented Vector Autoregressive Moving Average model with exogenous variables (FAVARMAX) to estimate these effects. Using the evolution of the indicator proposed, called the Monetary Conditions Index (MCI), we characterize the policy adopted by the Central Bank of Uruguay between 2010-2019, a period of inflation targeting."
"Andrea Barón & María Victoria Landaberry & Rodrigo Lluberas & Jorge Ponce, 2020.
 """,2020.,Commercial and banking credit network in Uruguay,"2020006, Banco Central del Uruguay.","We build a commercial credit network, identify the most central economic sectors in terms of commercial debt, and provide a more complete idea of total indebtedness and financial interlinks between firms and banks in Uruguay. ""Commerce"", ""manufacturing"" and ""transportation, storage, and communication"" are the most central sectors in the commercial credit network. In a stress testing exercise, ""transport, communication and storage"" and ""hotels and restaurants"" are deeply affected in all cases. These sectors are the most exposed in terms of contagion. ""Commerce"" and ""manufacturing"" are central and have the highest level of indebtedness, but they have a large amount of liquid assets, that allows them to overcome shocks coming from other sectors."
"Fernando Borraz & Miguel Mello, 2020.
 """,2020.,"Communication, Information and Inflation Expectations","2020005, Banco Central del Uruguay.","We identify differences in the formation of inflationary expectations, credibility, and prediction errors, depending on the communication and in the level of information of price setters. Estimating dynamic panel data models we identify the relevance of being informed about the inflation target and, about the current inflation rate. We also find that the tone of the monetary policy communication reinforces the bias imposed on the monetary instrument. Through the interaction of information about inflation target and range, and the tone of monetary policy statements of the Central Bank, we conclude that partially informed agents form their expectations differently from non-informed ones, have lower prediction errors, and are more skeptical respect to the inflation target."
"Miguel Mello & Jorge Ponce, 2020.
 """,2020.,Fiscal policy and inflation expectations,"2020004, Banco Central del Uruguay.","We find empirical evidence of a positive correlation between the budget deficit to GDP and inflation expectations of price setters in Uruguay. It implies an interdependence between fiscal and monetary policies: monetary policy faces more challenges to maintain inflation expectation anchored when the fiscal outcome worsen. The result is robust to considering other fiscal variables and to controlling for macroeconomic covariates. During the period under analysis, however, monetary policy has been effective to compensate the distortions introduced by fiscal policy on inflation expectations."
"Cecilia Dassatti & Francesc Rodriguez-Tous & Rodrigo Lluberas, 2020.
 """,2020.,Zombie lending: how many wondering souls are there?,"2020003, Banco Central del Uruguay.","Banks' incentives to implement a policy of forbearance in order to avoid increasing their loan loss reserves leads to loan “evergreening”, through which a bank grants additional credit to a troubled firm. Exploiting granular data of all corporate loans from the Credit Registry in Uruguay, we identify banks' zombie lending strategies. While most papers on zombie lending focus on firms that display low levels of profitability, low productivity or that receive subsidized loans, we analyze zombie lending strategies by looking at changes in loans' repayment schedules granted by banks to firms. This allows us to actually observe the implementation of a zombie lending strategy, instead of inferring it through firms' balance-sheet indicators. After identifying and characterizing zombie lending, we study its effects on credit growth, finding a positive and statistically significant relationship between credit growth and zombie lending."
"Fernando Borraz & Giacomo Livan & Anahí Rodríguez-Martínez & Pablo Picardo, 2020.
 """,2020.,"Price, sales, and the business cycle: a time series principal component analysis","2020002, Banco Central del Uruguay.","The main contribution of this work consist on studying sales behavior and their relationship with local market conditions like labor market indicators through a time series principal component analysis. We study the correlation structure of a large database on prices and found that all product sectors share a common correlation structure and the highest correlation and significance is achieved between employment variation and the first principal component, mostly in the second week of the following month. Sales or promotions, are a channel for price flexibility because firms can use them to change effective prices keeping sticky reference prices. We use a rich database of retail prices from Uruguay to characterize prices' flexibility, the behavior of sales, and their relationship with local market conditions like labor market indicators. Finally, we find a positive and significant relationship between sales and unemployment and perform a time series principal component analysis to study these relationships."
"Elizabeth Bucacos, 2020.
 """,2020.,The natural rate of interest for an emerging economy: the case of Uruguay,"2020001, Banco Central del Uruguay.","Vast evidence indicates that the so-called natural rate of interest (NRI) has experienced a sustained fall in both advanced and emerging economies over the last 25 years. This situation threatens the central bank’s ability to guide relevant macroeconomic variables close to their welfare-maximizing path because the range of maneuver is reduced a great deal when interest rates descend to the zero lower bound. In this document, I provide an estimation of the natural interest rate for Uruguay, a small, open and dollarized emerging economy where the monetary policy instrument changes from interest rate to money aggregates in 2013, splitting the sample in two. The fundamentals-based model points a locus for the natural interest rate in the [0.98 2.06] range with 95 percent degree of certainty. This methodological approach is aimed at providing a novel framework for the Uruguayan case that allows to analyze the long-run fundamentals of the NIR and also to explain the reasons for short-run discrepancies between the real rate and its long-run equilibrium value. It is hoped that the fundamentals-based model adds to the myriad methods current in use at the Banco Central del Uruguay to estimate the NIR."
"Miguel Mello & Jorge Ponce, 2019.
 """,2019.,Structure and Competition in the Uruguayan Banking Sector,"2019006, Banco Central del Uruguay.","Using a quarterly data set for 14 banks in Uruguay between 2004 and 2018, we find that this sector is a concentrated oligopoly that exhibits global economies of scale. Specific product economies of scale are only significant in loans to households. Likewise, we find statistically significant economies of scope between loans to households in foreign and in local currency, as well as between loans to firms and deposits in local currency. The credit market to households is the less competitive, behaving like a monopoly or under implicit collusion. The credit market to firms exhibits greater competition than that suggested by the structure of the market, specially in local currency. Overall, the results suggest that there exists room for the development and increasing competition of the Uruguayan banking sector."
"María Victoria Landaberry & Miguel Mello, 2019.
 """,2019.,Inherited Dollarization: Persistence of US Dollar Pricing in Consumer Goods Markets,"2019005, Banco Central del Uruguay.","This is an empirical study of price setting dollarization in Uruguay using product level data. Using web scraping we developed a unique dataset for online e-commerce. We describe price setting in US dollars by categories, sub-categories and value of more than 9 million announcements for consumer goods. We conclude that dollarization is determined principally by the value and by the type of products. The persistence of dollarization in the used products market, is also determined by its value. These implies that high value goods are perceived as goods with a reserve of value by consumers, so they set the price of that residual value of second hand products in dollars. This result is in line with previous research on the cultural dollarization of Uruguayan consumers."
"Marcelo Álvez & Rodrigo Lluberas & Jorge Ponce, 2019.
 """,2019.,The cost of using cash and checks in Uruguay,"2019004, Banco Central del Uruguay.","The incorporation of new technologies to financial activities imply challenges and opportunities to financial authorities. They are reacting to the unavoidable trend towards digitalization of financial activities with the objective of preserving stable and efficient payment and financial systems. Uruguay, for instance, has promoted the use of electronic payment instruments and tested in the real economy a central bank digital currency called e-Peso. Digitalization of payment systems would reduce transaction costs by (partially) replacing less efficient means of payment, e.g. paper-cash and checks. In this paper we find that the cost of using cash in Uruguay is approximately 0.61% of GDP. Interestingly, 98.1% of this cost is borne by the private sector: banks and retailers 77.1% and households 21.0%. The cost of using checks is equivalent to 0.04% of GDP. Overall, replacing paper-cash and checks by other (electronic) means of payment would imply a transaction cost reduction for the private sector of the equivalent of up to 0.65% of GDP."
