Author/s,Year,Title,ID,Abstract
"Thiemo Fetzer & Benjamin Guin & Felipe Netto & Farzad Saidi, 2025.
 """,2025.,Insurers monitor shocks to collateral: micro evidence from mortgage‑backed securities,"1119, Bank of England.","This paper examines how insurance companies monitor and react to cash‑flow shocks in commercial mortgage‑backed securities (CMBS). Using detailed micro data around the onset of the Covid pandemic, we show that lease expiration predicts commercial real estate mortgage delinquency, particularly for offices due to lower demand. Insurers monitor these risks and sell more exposed CMBS – mirrored by a surge in small banks holding CMBS. This monitoring effort also affects insurers’ trading in other assets, indicating limited risk assessment capacity. Our findings reveal that institutional investors actively monitor underlying asset risk and can even gain informational advantages over some banks."
"Davide Brignone & Luca Gambetti & Martino Ricci, 2025.
 """,2025.,Geopolitical risk shocks: when size matters,"1118, Bank of England.","In this paper, we investigate the economic effects of geopolitical risk (GPR) shocks, with a focus on non‑linear transmission mechanisms. Using a VARX framework, we show that larger positive shocks have a disproportionately greater impact, pointing to the existence of an amplification channel driven by rising uncertainty. Large GPR shocks trigger precautionary behaviours, leading to sharp declines in consumption and equity prices. In contrast, prices react positively but the responses are overall muted due to offsetting forces from reduced demand and heightened uncertainty. We further show that GPR shocks linked to anticipated geopolitical threats exhibit pronounced non‑linearities, significantly increasing oil prices and inflation expectations, thereby exerting upward pressure on domestic prices."
"Paul Beaudry & Paolo Cavallino & Tim Willems, 2025.
 """,2025.,Monetary policy along the yield curve: why can central banks affect long-term real rates?,"1117, Bank of England.","This paper presents theory and evidence to advance the notion that very persistent policy‑induced interest rate changes may have only weak effects on activity. This arises when consumption‑savings decisions are not primarily driven by intertemporal substitution, but also by life‑cycle forces. The small impact of persistent rate changes results when intertemporal substitution and asset valuation effects are offset by interest income effects, which affect asset demand. In our framework, knowing the exact location of r* becomes less critical to central banks, as interest rates can be kept away from this level for prolonged periods of time, allowing monetary policy to unconsciously drive trends in real rates. This perspective offers an explanation to a set of puzzles, including why long‑term real rates often move quite closely with short‑term policy rates."
"Juan Castellanos, 2025.
 """,2025.,Local Projections vs. VARs for structural parameter estimation,"1116, Bank of England.","This paper conducts a Monte Carlo study to examine the small sample performance of impulse response (IRF) matching and Indirect Inference estimators that target IRFs that have been estimated with Local Projections (LP) or Vector Autoregressions (VAR). The analysis considers various identification schemes for the shocks and several variants of LP and VAR estimators. Results show that the lower bias from LP responses is a big advantage when it comes to IRF matching, while the lower variance from VAR is desirable for Indirect Inference applications as it is robust to the higher bias of VAR-IRFs. Overall, I recommend the use of Indirect Inference over IRF matching when estimating Dynamic Stochastic General Equilibrium (DSGE) models as the former is robust to potential misspecification coming from invalid identification assumptions, small sample issues or incorrect lag selection."
"Daniel Albuquerque & Thomas Lazarowicz & Jamie Lenney, 2025.
 """,2025.,Monetary transmission through the housing sector,"1115, Bank of England.","The simultaneous rise in housing rents and interest rates over 2022–24 brought scrutiny to the interaction between monetary policy and the housing market. We start by providing evidence on this interaction using data from the United Kingdom and a high frequency identification. Our main empirical finding is that house prices and rents do not move together after an increase in interest rates. House prices fall strongly but gradually, reaching their trough after one year, while nominal rents are stable for one to two years, before eventually falling. Next, we develop a quantitative Heterogeneous Agent New Keynesian model that includes housing and rental sectors. In particular, we model individual landlords as the marginal providers of rental housing. We use the model to examine the housing channel of monetary policy where we find: (1) the housing channel is large and falls disproportionality on mortgagors; (2) deviations from rational expectations mean landlords largely fail to pass on mortgage costs and act more like wealthy hand to mouth; (3) these behavioural biases dampen the potential trade-off between prices and output induced by the rental market; and (4) that it may be optimal for monetary policy makers to look through and accommodate housing supply shocks."
"Miruna-Daniela Ivan & Chiara Banti & Neil Kellard, 2025.
 """,2025.,"Liquidity, monetary policy and the commodity futures market","1114, Bank of England.","This paper explores a novel directional liquidity-based transmission channel of monetary policy, which explains the heterogeneity in the response of commodity future prices to monetary policy. Employing an event-study analysis with a high-frequency instrumental variable estimator, we find that the trading volume of our sample of commodity futures declines following FOMC announcements. Further, we find that more traded commodities are also more exposed to monetary policy surprises, suggesting a significant role for trading activity in the transmission of monetary policy shocks to commodity markets. Lastly, we show that the direction of the target rate change matters to this transmission mechanism of monetary policy."
"Robert Czech & Win Monroe, 2025.
 """,2025.,"Dealers, information and liquidity provision in safe assets","1113, Bank of England.","In this paper, we empirically study the role of information in safe asset liquidity crises, using the 2022 UK LDI crisis as a laboratory. Contrary to traditional adverse selection models, which predict higher liquidity costs due to the presence of informed traders, we find that dealers initially reduce liquidity costs for informed investors, and subsequently raise costs and reduce liquidity for the broader market. We interpret this as evidence of dealers seeking to learn from informed investors and then restricting liquidity as they process this information. We also document that dealers exploit their informational advantage in anonymous interdealer markets and that similar dynamics are present in other crises. These patterns reverse when central bank interventions restore market liquidity, thereby mitigating the effects of dealers’ information chasing and their liquidity reallocation."
"Thibaut Duprey & Artur Kotlicki & Daniel Rigobon & Philip Schnattinger, 2025.
 """,2025.,Bouncing back: how mothballing curbs prices,"1112, Bank of England.","We investigate the macroeconomic impacts of mothballed businesses – those that closed temporarily – on sectoral equilibrium prices after a negative demand shock. First, we introduce a new establishment-level data set derived from Google Places. We confirm the importance of temporary closures during the Covid-19 pandemic. Data on establishment reviews also suggests that preventing productive businesses from permanently exiting could support employment. Second, we embed these findings into a model of heterogeneous firm dynamics. By maintaining productive capacity during downturns, temporary closures initially support employment and subsequently reduce price pressures. Our results suggest that pandemic fiscal support for temporary closures may have eased inflationary pressures."
"Sidharth Moktan & Benjamin Guin & Liam Clarke, 2025.
 """,2025.,The anatomy of a shock to residential real estate: the role of lending,"1111, Bank of England.","What is the role of lending in transmitting shocks to residential real estate? We consider this question by examining an adverse and salient shock to a segment of the property market in England and Wales. This shock, arising from a tragic event which resulted in significant loss of life, affected high-rise properties.1 Using comprehensive administrative data on all residential mortgage and property transactions, combined with property‑level rent data, we study responses in these markets. Consistent with the idea of credit being a ‘financial accelerator’, we document a decline in mortgage originations following the shock, with the sharpest contraction observed among first‑time buyers. We also highlight the role of cash buyers and lender size in dampening the overall impact of the shock. Additionally, the paper provides a conceptual framework that integrates multiple administrative data sets to understand how salient shocks, including those related to climate risks, may affect the property market. It offers valuable insights for financial policymakers on how these shocks propagate through credit and housing markets."
"Michael Salib & Mesha Ghazaleh, 2025.
 """,2025.,The Bank of England’s statutory monetary policy objectives: a historical and legal account,"1110, Bank of England.","The Bank’s monetary policy objectives are among the most significant statutory objectives bestowed by Parliament on any UK public authority. The objectives make the Bank responsible for maintaining price stability and, subject to that, for supporting the government’s economic policy, including its objectives for growth and employment. When granted in 1998, the objectives were a watershed moment in the three centuries‑old history of an institution that had long‑resisted having its role prescribed or, as Bank officials at the time saw it, constrained by, law. Yet the Bank quickly embraced the benefits of having greater clarity in its legal mandate, and the objectives have proved remarkably resilient in directing the Bank’s monetary response over the past 25 years. This paper offers an in‑depth historical and legal account of the Bank’s statutory monetary policy objectives; it explores the relevant statutory provisions in the Bank of England Act 1998 and the debates that surrounded their drafting, as well as their application and interpretation in practice."
"Natalie Burr, 2025.
 """,2025.,Do inflation expectations respond to monetary policy? An empirical analysis for the United Kingdom,"1109, Bank of England.","This paper studies how monetary policy impacts inflation expectations in the United Kingdom. Using higher moments of the distribution of inflation expectations, I construct a summary measure of expectations for households, firms, professional forecasters and financial markets. In a Bayesian VAR identified using a high frequency-identified monetary policy shock series, I find that a monetary policy tightening causes significant variation in the response of inflation expectations across groups: firms’ and financial market median expectations fall, while households’ inflation expectations rise. I document that monetary policy decisions act as a stabilisation mechanism by reducing the dispersion of expectations 12–18 months following a shock."
"Iryna Kaminska & Alex Kontoghiorghes & Walker Ray, 2025.
 """,2025.,QT versus QE: who is in when the central bank is out?,"1108, Bank of England.","We analyse the role of preferred habitat (PH) demand in the transmission of quantitative tightening (QT) and quantitative easing (QE) programmes. For this, we combine granular data from Bank of England QT and QE auctions with secondary market bond level transaction data. We find that when dealers traded on behalf of pension funds and insurance companies, their bidding at QE auctions was less elastic, in line with PH demand theory. In contrast, during QT auctions, there is no evidence of significant PH demand pressures. To account for the observed asymmetric demand effects during QE and QT, we build on and extend the constant elasticity demand model by Vayanos and Vila (2021), so that the PH demand elasticity can depend on available bond supply. We show that the decreased role of the PH demand channel during QT is consistent with the increased government bond issuance post the Covid-19 pandemic."
"Philip Bunn & Lena Anayi & Nicholas Bloom & Paul Mizen & Gregory Thwaites & Ivan Yotzov, 2025.
 """,2025.,How curvy is the Phillips curve?,"1107, Bank of England.","Macro data suggest a convex relationship between inflation and economic slack, but identifying causality in this setting is challenging. Using data from large panel surveys of UK and US firms we show that the response of prices to demand shocks is also convex at the firm level. We obtain similar results using three different empirical exercises examining: the impact of Covid demand shocks, the response to sales shocks, and hypothetical shocks from a survey question. This convexity is strongest in firms and industries with higher inflation, disappears in horizons beyond two years, and is also present in response to cost shocks. We rationalise these findings in a menu cost model with positive trend inflation and decreasing returns at the firm level, which replicates firm and aggregate Phillips curve convexity. The non‑linearity emerges from trend inflation pushing firms closer to their price increase thresholds."
"Marcus Buckmann & Buckmann Eccles, 2025.
 """,2025.,The effect of mortgage brokers on banks’ business models,"1104, Bank of England.","We study the effects intermediaries have on the UK mortgage market by exploiting the strong increase in broker intermediation between 2013 and 2020. Our findings indicate that this rise coincided with more households choosing mortgages with a short fixed term, due to brokers steering households towards these mortgages to increase fees from repeat business. Increased broker intermediation also enabled smaller lenders to reach more customers by geographically diversifying their mortgage portfolios, which gave smaller lenders the opportunity to specialise their mortgage portfolios, concentrating on long fixed-term and high LTV mortgages."
"Jenny Chan, 2024.
 """,2024.,Monetary policy and sentiment-driven fluctuations,"1106, Bank of England.","Sentiments, or beliefs about aggregate demand, can be self-fulfilling in models departing slightly from the complete information benchmark in the New Keynesian framework. Through its effect on aggregate variables, the policy stance determines the degree of complementarity in firms’ production (pricing) decisions and consequently, the precision of endogenous signals that firms receive. As a result, aggregate fluctuations can be driven by both fundamental and non-fundamental shocks. The distribution of non-fundamental shocks is endogenous to policy, introducing a novel trade-off between stabilising output and inflation. Both strong inflation targeting and nominal flexibilities increase the variance of non-fundamental shocks, which are shown to be suboptimal. Moreover, the Taylor principle is no longer sufficient to rule out indeterminacy. Instead, an interest rate rule that places sufficiently low weight on inflation eliminates non-fundamental volatility and thereby the output-inflation trade-off."
"Philippe Bracke & Matthew Everitt & Martina Fazio & Alexandra Varadi, 2024.
 """,2024.,When refinancing meets monetary tightening: heterogeneous impacts on spending and debt via mortgage modifications,"1105, Bank of England.","This study examines how UK mortgagors adjusted their spending and saving habits in response to the post-2021 monetary tightening, highlighting the interplay between collateral‑driven borrowing and the cash-flow channel of monetary policy. Unlike in markets with long-term fixed-rate mortgages, UK mortgagors face heightened exposure to interes rate shifts due to periodic refinancing requirements. By combining transaction-level data from a financial app with loan-level records, we create a detailed and representative view of UK mortgagors’ monthly balance sheets from 2021 to 2023. This allows us to explore how mortgage modifications – particularly equity extraction and term extensions – shapes household responses to rising borrowing costs. Our findings reveal stark heterogeneity: households leveraging equity extraction, enabled by nominal house price appreciation, offset higher mortgage payments and maintain or increase discretionary spending while reducing unsecured debts. Conversely, households unable or unwilling to adjust loans face significant spending cuts in response to higher rates. These results suggest that collateral-driven debt, amplified by rising property values and mortgage term extensions, can partially compensate for the cash-flow channel in driving consumption and financial behaviour during tightening cycles. This highlights the dual role of loan modifications: while mitigating immediate consumption declines, they may affect monetary policy transmission for some groups and contribute to more persistent borrowing."
"Sinem Hacioğlu-Hoke & Daniel Ostry & Hélène Rey & Adrien Rousset Planat & Vania Stavrakeva & Jenny Tang, 2024.
 """,2024.,Topography of the FX derivatives market: a view from London,"1103, Bank of England.","We analyse the behaviour of all financial and non‑financial firms active in the UK FX derivatives market – the largest global centre for currency trading – using transaction‑level data. Based on firm‑level net currency derivatives exposures, we find that UK and EU pension funds, investment funds, insurers, and non‑financial corporations use FX derivatives primarily for hedging purposes, with dealer banks accommodating these clients’ hedging needs. In contrast, hedge funds predominantly utilise FX derivatives to speculate, with their trading activity consistent with carry trade, momentum, and macroeconomic news investment strategies. Lastly, the paper documents many novel facts that should motivate theoretical models."
"Isabelle Roland & Yukiko Saito & Philip Schnattinger, 2024.
 """,2024.,Forbearance lending as a crisis management tool: evidence from Japan,"1102, Bank of England.","Credit market interventions have become a widespread policy tool deployed by governments around the world to support their corporate sectors following shocks like the global financial crisis and the pandemic. Among those policies, forbearance programmes allowed firms to temporarily stop making payments on certain debt obligations or obtain debt forgiveness. However, the impact of these policies is not fully understood. In particular, forbearance lending is generally believed to keep unviable firms alive and contribute to the zombification of the corporate sector. To inform this debate, we examine the effects of Japan’s small and medium-sized enterprise (SME) Financing Facilitation Act, which encouraged banks to offer loan forbearance to troubled SMEs. We develop a framework to quantify the aggregate impact of the policy using a difference-in-differences approach combined with back‑of‑the‑envelope counterfactual exercises. Our evaluation indicates that, when coupled with business restructuring plans, forbearance lending can temporarily boost output without contributing to the widespread zombification of the corporate sector. Forbearance is more effective when credit market disruptions impede the reallocation of capital."
"Benjamin Hemingway, 2024.
 """,2024.,The role of central bank digital currency in an increasingly digital economy,"1101, Bank of England.","The introduction of an unremunerated retail central bank digital currency (CBDC) is currently under consideration by several central banks. Motivated by the decline in transactional cash usage and the increase in online sales in the UK, this paper provides a theoretical framework to study the underlying drivers of these trends and the welfare implications of introducing an unremunerated retail CBDC. I develop a cash credit model with physical and digital retail sectors, endogenous entry of firms and directed consumer search. Calibrating to UK data between 2010 and 2022 the model suggests that there are positive welfare gains from introducing an unremunerated retail CBDC, but these have likely declined over time."
"Livia Silva Paranhos, 2024.
 """,2024.,How do firms’ financial conditions influence the transmission of monetary policy? A non-parametric local projection approach,"1100, Bank of England.","How do monetary policy shocks affect firm investment? This paper provides new evidence on US non-financial firms and a novel non-parametric framework based on random forests. The key advantage of the methodology is that it does not impose any assumptions on how the effect of shocks varies across firms thereby allowing for general forms of heterogeneity in the transmission of shocks. My estimates suggest that there exists a threshold in the level of firm risk above which monetary policy is much less effective. Additionally, there is no evidence that the effect of policy varies with firm risk for the 75% of firms in the sample with higher risk. The proposed methodology is a generalisation of local projections and nests several common local projection specifications, including linear and nonlinear."
"Maria Balgova & Hannah Illing, 2024.
 """,2024.,The labour market costs of job displacement by migrant status,"1099, Bank of England.","This paper examines the differential impact of job displacement on migrants and natives. Using administrative data for Germany from 1997–2016, we identify mass layoffs and estimate the trajectory of earnings and employment of observationally similar migrants and natives displaced from the same establishment. Despite similar pre-layoff careers, migrants lose an additional 9% of their earnings in the first five years after displacement. This gap arises from both lower re-employment probabilities and post-layoff wages and is not driven by selective return migration. Key mechanisms include sorting into lower-quality firms and depending on lower-quality coworker networks during job search."
"Carlos Cañón Salazar & Misa Tanaka & John Thanassoulis, 2024.
 """,2024.,Regulatory stringency as a competitive tool for financial centres,"1098, Bank of England.","We develop a game-theoretic model in which financial regulators compete to attract internationally mobile banks by setting the level of regulatory stringency to meet both financial stability and growth objectives. We show that competitive deregulation will not arise if the relatively growth-focused regulator becomes even more growth focused, but it becomes more likely if the relatively stability-focused regulator becomes more growth focused. We also demonstrate that domestic nonregulatory inducements to retain banks (eg tax, labour laws) create an externality on the global equilibrium of regulatory stringency chosen by financial regulators with a growth objective."
"Michael Joyce & Andras Lengyel, 2024.
 """,2024.,The yield curve impact of government debt issuance surprises and the implications for QT,"1097, Bank of England.","We analyse the market reaction of yields to UK government debt auction announcements to quantify the potential impact of quantitative tightening (QT) by the Bank of England. Our results suggest that the yield reaction to debt issuance surprises comes through both duration risk and local supply channels, and depends critically on the level of market stress. Based on these estimates, a fully unanticipated announcement that mimics the Bank’s first annual QT programme would raise 10-year yields by 20 basis points under low market stress, with the impact from passive unwind broadly equivalent to that from active sales."
"Philip Bunn & Nicholas Bloom & Alice Crundwell & Sami Khan & Craig Menzies & Paul Mizen & Molly Sculthorpe & Krishan Shah & Gregory Thwaites & Ivan Yotzov, 2024.
 """,2024.,The Decision Maker Panel: a user’s guide,"1096, Bank of England.","The Decision Maker Panel (DMP) is a large monthly online panel survey of UK businesses. It was established in 2016 and is run by the Bank of England in partnership with King’s College London and the University of Nottingham. It collects quantitative information from Chief Financial Officers about recent developments in business conditions, (the distribution of) expectations, and uncertainty. This paper provides an overview of the survey. It covers the survey methodology and evaluates the data quality. It shows how the survey is representative, that the data are of high quality and that they match official statistics well. Aggregated DMP data are published on a monthly and quarterly basis, and anonymised microdata are available to researchers via the Office for National Statistics’ Secure Research Service."
"Prachi Srivastava & Nicholas Bloom & Philip Bunn & Paul Mizen & Gregory Thwaites & Ivan Yotzov, 2024.
 """,2024.,Firm climate investment: a glass half-full,"1095, Bank of England.","We analyse the importance of climate‑related investment using a large economy‑wide survey of UK firms. Over half of firms expect climate change to have a positive impact on their investment in the medium term, with around a quarter expecting a large impact of over 10%. Around two thirds of these investments are expected to be in addition to normal capital expenditure, with some firms investing less elsewhere. Climate investments are expected mainly in switching to green energy sources and improving energy efficiency, and firms expect to finance these mainly using internal cash reserves. Climate investment will be driven by larger firms as well as those in more energy‑intensive sectors. Although firms are expecting to invest more resources in adapting to climate change, under reasonable assumptions, these investments are still not sufficient to meet the estimated targets implied by the UK Net Zero Pathway."
"Dario Bonciani & Riccardo M Masolo & Silvia Sarpietro, 2024.
 """,2024.,How food prices shape inflation expectations and the monetary policy response,"1094, Bank of England.","Food price changes have a strong and persistent impact on UK consumers’ inflation expectations. Over 60% of households report that their inflation perceptions are heavily influenced by food prices and display a stronger association between their inflation expectations and perceptions. We complement this finding with a Structural Vector Autoregression (SVAR) analysis, illustrating that food price shocks have a larger and more persistent effect on expectations compared to a ‘representative’ inflation shock. Finally, we augment the canonical New-Keynesian model with behavioural expectations that capture our empirical findings and show that monetary policy should respond more aggressively to food price shocks."
"Thiago R T Ferreira & Daniel A Ostry & John Rogers, 2024.
 """,2024.,Firm financial conditions and the transmission of monetary policy,"1093, Bank of England.","We re-examine how financial frictions shape the transmission of monetary policy using firms’ excess bond premia (EBPs), the risk premium component of credit spreads. While monetary policy easing shocks compress credit spreads more for higher-EBP (riskier) firms, lower-EBP firms’ investment responds more. Further, credit supply shocks replicate monetary policy’s heterogeneous effects, whereas credit demand shocks elicit homogeneous firm responses. A model with financial frictions in which lower-EBP firms have flatter marginal benefit curves for capital rationalises firms’ price and quantity reactions to these three shocks. In contrast, previously examined channels, while complementary, are inconsistent with our more comprehensive set of empirical moments."
"Akanksha Burman & Peter Egger & Rebecca Freeman & Jean‑Christophe Maur & Nadia Rocha & Angelos Theodorakopoulos, 2024.
 """,2024.,"Shock transmission, global supply chains, and development: assessing responses to trade shocks","1092, Bank of England.","We analyse the impact of policy-driven (eg tariffs) and non‑policy-driven (eg conflicts, natural disasters) trade shocks on intermediate versus final goods components of gross production for low, middle, and high-income country groups. Further, we examine the role of direct versus indirect, and foreign versus domestic, channels in transmitting these shocks. Results indicate that tariffs and conflicts impact the composition of gross production by changing its intermediate input component, and these changes are driven predominantly by indirect and foreign channels. Trade protectionism in high‑income countries dampens low‑income countries’ global supply chain (GSC) network participation, but not that of middle‑income countries. Further, it increases their domestic input contribution to output, at the expense of developing nations. On the other hand, trade liberalisation in low and low‑middle‑income countries increases their level of GSC involvement, with the adjustment taking place in high‑income countries through an increase in their use of foreign intermediates."
"Boris Chafwehé & Andrea Colciago & Romanos Priftis, 2024.
 """,2024.,"Reallocation, productivity, and monetary policy in an energy crisis","1091, Bank of England.","This paper introduces a New Keynesian multi-sector industry model that integrates firm heterogeneity, entry, and exit dynamics, while considering energy production from both fossil fuels and renewables. We investigate the effects of a sustained increase in fossil fuel prices on sectoral size, labour productivity, and inflation. A hike in the price of fossil resources results in higher energy prices. Due to ex-ante heterogeneity in energy intensity in production, the profitability of sectors is impacted asymmetrically. As production costs rise, less efficient firms leave the market, while new entrants must display higher idiosyncratic productivity. While this process enhances average labour productivity, it also results in a lasting decrease in the entry of new firms. A central bank with a strong anti-inflationary stance can circumvent the energy price increase and mitigate its inflationary effects by curbing rising production costs. This policy entails a higher impact cost in terms of output and lower average productivity, but leads to a faster recovery in business dynamism. Thus, our results suggest that monetary policy faces a trade-off between stabilising aggregate activity and business dynamism."
