Author/s,Year,Title,ID,Abstract
"Luis Gonzáles & Cristian Rojas, 2025.
 """,2025.,Exposición de la Banca en Chile a los Riesgos Financieros relacionados al Clima: Riesgos Físicos y de Transición,"1040, Central Bank of Chile.","This study shows evidence of the levels of exposure to physical and transition climate risks of the commercial portfolio of Chilean banks. Regarding physical risk, we find that the exposure of commercial loans to economic sectors that are intensive in natural resources is 11%. Using the chain of impact, the most relevant risks manifest in 3% of the portfolio, with a high dispersion between banks. Regarding transition risks, we analyzed the exposure to sudden increases in the carbon tax, changing it from USD 5 to USD 75. We found that 20% of the commercial portfolio is exposed to this risk. However, only 4,9% face a higher risk due to the representativeness of this tax increase either in the company's residual debt or sales level. At a systemic level, we find that 27% of the portfolio is exposed to some degree of climate risk, and 7% is at a high-risk level."
"Paulo Bastos & Cristián Sánchez, 2025.
 """,2025.,The Effects of Educated Leaders on Policy and Politics: Quasi-Experimental Evidence from Brazil,"1039, Central Bank of Chile.","We examine whether and how the educational background of political leaders matters for policy choices and outcomes. Using data on municipalities in Brazil from 2000–2008, we estimate the effects of electing a more educated leader in a regression-discontinuity design whereby policy inputs and outcomes in municipalities where a highly educated candidate barely won the election are compared with those of municipalities where a highly educated candidate barely lost. Our results indicate that highly educated mayors make different choices regarding the allocation of public funds and inputs in critical sectors when compared to non-highly educated mayors, yet they do not produce better indicators on a variety of measurable outcomes. Furthermore, our estimates suggest a negative impact of educated mayors on local economic growth and children’s health. We additionally document the existence of heterogeneity in the effects of highly educated leaders along political ideology and age of the candidate. Lastly, highly educated leaders are not more likely to be reelected, suggesting that they are not perceived as better politicians."
"Cristián Sánchez, 2025.
 """,2025.,Equilibrium Consequences of Vouchers Under Simultaneous Extensive and Intensive Margins Competition,"1038, Central Bank of Chile.","I develop an empirical model to study the consequences of educational vouchers on markets’ equilibria. Unlike most related papers, I model both extensive and intensive margins of action for schools. I apply my model to Chile’s primary education, an industry that heavily subsidizes private schools through the use of vouchers. Results show that a correct understanding of the equilibrium consequences of vouchers necessitates accounting for both extensive (program participation) and intensive (fees) margins. I also find that the actual voucher program targeted to vulnerable students attracts mostly low-quality schools to serve low-income families. Alternative policy designs are proposed and tested."
"Roberto Gillmore & Gustavo González & Nicolás Rivera, 2025.
 """,2025.,Dinámicas del Mercado Laboral Formal en Chile: Evidencia desde los Microdatos,"1037, Central Bank of Chile.","Access to administrative records has gained relevance in monitoring key economic indicators, offering a more precise and systematic alternative to surveys. This study analyzes the formal labor market in Chile between 2015 and 2023 using data from the Unemployment Insurance, the Pension System, and the Labor Directorate. It examines the creation, destruction, change, and maintenance of employment, with a focus on the impact of the COVID-19 pandemic. The results show significant effects in sectors such as commerce and construction during the crisis, followed by a recovery in 2021. Differences in labor flows are observed according to gender, education, age, type of contract, and economic sector, with higher turnover among young women with lower educational levels. Additionally, fluctuations in real wages are identified, with a decline during the pandemic and a recovery from the end of 2022. While these data offer valuable insights, their limitation in capturing informal or self-employment should be considered when interpreting the state of the labor market."
"Metodij Hadzi-Vaskov & Emiliano Luttini & Luca Antonio Ricci, 2025.
 """,2025.,Micro-Evidence on the Consumption Impact of Income-Support Policies During COVID-19,"1036, Central Bank of Chile.","Income-support policies can boost consumption during a catastrophic episode like the COVID-19 pandemic. Using data on Chilean municipalities, we investigate the impact on private consumption of income-support policies, such as lump-sum trans-fers and withdrawals of funds from the contributors’ mandatory pension accounts. We find that both emergency income and pension withdrawals had statistically sig-nificant effects with an estimated average marginal propensity to consume of about 20 percent. Consumption of durable goods is more sensitive to these policies than other goods, especially in the programs’ initial stages. Higher educational attainment and financial leverage, proxying better access to bank credit, are associated with weaker consumption reaction across municipalities."
"David Atkin & Baptiste Bernadac & Dave Donaldson & Tishara Garg & Federico Huneeus, 2025.
 """,2025.,The Incidence of Distortions,"1026, Central Bank of Chile.","Economic distortions—such as market power, taxes, credit constraints, etc.— are fundamental in understanding income differences across countries. Recent work has documented the pervasive extent of economic distortions and how they lead to sub-stantial aggregate productivity loss. Far less well understood is how these phenomena affect members of society differently. In this paper we combine unique datasets from Chile, linking workers and owners to firms, firms to each other, firms to consumers, and firms and consumers to the government, in order to quantify the incidence of distortions for the first time."
"Alvaro Aguirre, 2025.
 """,2025.,Macro Implications of Inequality-driven Political Polarization,"1011, Central Bank of Chile.","This paper builds a model of heterogenous agents, incomplete markets and idiosyncratic shocks extended with a political mechanism that allows for realistic party competition. Higher inequality leads to more disperse policy preferences, to which parties respond endogenously distancing themselves from median voter preferences. The polarization of party proposals leads to greater uncertainty before elections, as well as greater policy switches after them, with significant macroeconomic effects. Results are in line with previous empirical evidence linking inequality, polarization and macroeconomic performance. The model is solved introducing political quasi-aggregation, and can be extended to analyze different economic policies and alternative political institutions."
"Ariel Burstein & Javier Cravino & Marco Rojas, 2025.
 """,2025.,Input Price Dispersion Across Buyers: New Evidence and Implications for Aggregate Productivity,"1006, Central Bank of Chile.","We use a comprehensive dataset of electronic invoices from Chilean firms to doc-ument new facts on price dispersion across buyers of the same intermediate good. More than half of manufacturing sales involve products purchased by multiple buy-ers within the same month, and price dispersion is pervasive. On average, the price range across buyers for the same product is 46 percentage points. These price differences are highly persistent over time and strongly correlated across different products purchased by the same firm. While price gaps across buyers comove with observable buyerseller characteristics—such as buyer size and transaction volume—these factors explain only a small portion of the observed price differences. Geographic distance and payment method (cash vs. credit) have little explanatory power, suggesting that price gaps reflect markup differences rather than variation in marginal costs. Guided by our data, we use a production network model to quantify the aggregate efficiency gains from eliminating markup dispersion in the sales of manufactured intermediate inputs. Buyer-level markup differences account for 30 to 60 percent of the total productivity gains achievable by equalizing markups across both products and buyers."
"Gustavo González & Emiliano Luttini & Marco Rojas, 2025.
 """,2025.,Freight Costs and Substitution Among Import Regions: Implications for Domestic Prices,"982, Central Bank of Chile.","How much do changes in the cost of international freight spill over into do-mestic inflation? Using Chilean customs data, we document a sharp, heteroge-neous increase in freight costs during 2019–2021. Exploiting differential expo-sure of importers to origins, we construct a shift-share instrument for import prices. Using this instrument, we estimate an elasticity of substitution among import origins of intermediate goods of 4.38. Incorporating this estimate into a general equilibrium model with nominal rigidities, we calculate that the observed increase in freight costs accounts for 13.3 percent of the inflation rate recorded in the 2019q4-2021q4 period."
"Costas Arkolakis & Federico Huneeus & Yuhei Miyauchi, 2025.
 """,2025.,"Production Network Formation, Trade, and Welfare","971, Central Bank of Chile.","We study the aggregate implications of production network formation in a quantitative multi-location general equilibrium trade model. Firms search for suppliers and buyers across locations subject to matching frictions, generating a gravity struc-ture of production networks. We develop suficient statistics for global and regional welfare and characterize the deviations from the fixed network environment, including the role of ineficiency and amplification effects of search and matching. We calibrate our multi-sector model to Chilean domestic and international firm-to-firm trade data and show that our model can rationalize the observed increase in domestic supplier linkages after Chile’s recent trade agreements. Abstracting from endogenous networks reduces Chile’s aggregate welfare losses by 20 percent when import costs are raised to their pre-agreement levels, consistent with inefficiently low equilibrium levels of search. Fixing the trade elasticity, the welfare gains from trade relative to municipality autarky drop by 40 percent due to amplification effects of search."
"Miguel Acosta-Henao & Andrés Fernández & Patricia Gomez-Gonzalez & Sebnem Kalemli-Ozcan, 2025.
 """,2025.,Firm Financing During Sudden Stops: Can Governments Substitute Markets?,"967, Central Bank of Chile.","We analyze whether central bank credit lines and government-backed guarantees helped mitigate the impact of the pandemic’s sudden stop, marked by the abrupt withdrawal of international capital, using administrative data on the universe of Chilean firms. Our regression discontinuity design reveals that eligible firms increased domestic borrowing at lower costs. These policies reduced the cost of domestic debt compared to foreign debt, easing access to capital. An open economy model explains the complementarity of both interventions–credit lines and guarantees–in relaxing collateral constraints, reducing financial intermediaries’ risk aversion and boosting domestic credit supply amidst shrinking international flows."
"Federico Huneeus & Joseph P. Kaboski & Mauricio Larrain & Sergio L. Schmukler & Mario Vera, 2024.
 """,2024.,"Crisis Credit, Employment Protection, Indebtedness, and Risk","1035, Central Bank of Chile.","We study how credit guarantee and employment protection programs interact by assisting firms during crisis times. In particular, we analyze how these government programs influence credit allocation, indebtedness, and risk at both micro and macro levels. The programs provide different incentives for firms. The low interest rate encourages riskier firms to demand government-backed credit, while banks tend to reject those credit applications. The credit demand outweighs this screening supply response, expanding micro-level indebtedness across the extensive and intensive margins among riskier firms. The uptake of the employment program is not associated with risk, as firms internalize the opportunity cost of reduced operations when sending workers home to qualify for assistance. The employment program mitigates the indebtedness expansion of the credit program by supporting firms and enabling banks to better screen firms. The macroeconomic risk of the credit program would increase by a third without the availability of the employment program."
"Alfonso Barrero & César Ferreiro & Mario Giarda & Claudia Henríquez & Federico Huneeus & Manuel Taboada, 2024.
 """,2024.,Emparejamiento de datos provenientes de Registros Administrativos y Encuesta de Hogares en Chile,"1034, Central Bank of Chile.","This paper develops a novel methodology to combine administrative records and household surveys using Optimal Transport. This allows us to preserve all information from individual tax records, bringing in informal income and capturing the real size of households (as reported in surveys) while preserving official marriage and filial relationships. The preliminary results are different from those obtained using only surveys as the main source of income information and this method will provide the basis to measure Household Distributional Accounts for Chile in the future."
"Jorge Arenas M., 2024.
 """,2024.,Market Size in Pricing Problems on Multi-sided Matching Platforms,"1033, Central Bank of Chile.","In this paper, I analyze pricing problems of a monopolistic platform that offers matching services to agents with heterogeneous preferences in multi-sided markets. First, I extend the Marx and Schummer (2021) model to multi-sided markets and show that its main result holds: the allocation of the price level across the sides of the market is not affected by the size imbalance across these sides. I then use preference simulations to address the price level problem in two-sided markets. I find that the optimal price level depends positively on: (i) the size of the market when it is balanced; and (ii) the imbalance of the market when it is unbalanced. The simulations also yield important implications for the relationship between the percentage of unmatched agents and market size and imbalance."
"Jorge Fernández B. & Francisco Vásquez L., 2024.
 """,2024.,Financiamiento de corto plazo de las empresas chilenas,"1032, Central Bank of Chile.","Our study, which takes a novel approach by using administrative data from Chilean firms financed mainly by local banks in the Manufacturing and Commerce sectors, has uncovered significant findings. Between 2009 and 2019, we observed a quarterly change in bank debt that demonstrates a positive relationship with the change in sales and a negative relationship with the operating margin. This debt behavior is a direct response to the increased need for working capital financing when a firm experiences a surge in sales, and a decreased need for debt financing when the business margin is more substantial. This is a crucial first step in understanding the determinants of short-term financing decisions of Chilean firms financed mainly with banks, an area that has been relatively understudied in our country. Moving forward, it will be intriguing to delve into the implications of the massive delivery of Fogape-Covid credits starting in 2020. Initial data suggests a shift in the relationship between debt, sales, and margins, as the increase in financing was primarily concentrated in those companies experiencing a decline in sales."
"David Kohn & Emiliano Luttini & Michal Szkup & Shengxing Zhang, 2024.
 """,2024.,International Trade Finance and Learning Dynamics,"1031, Central Bank of Chile.","We study how trade finance and long-term relationships between exporters and importers facilitate international trade by allowing exporters to learn about demand uncertainty and counterparty risk. Using detailed micro-level Chilean data, we document that new exporters are more likely to use cash-in-advance (CIA) arrangements and gradually switch to providing trade credit as they continue to export. These dynamics affect export growth and are more salient for firms with less exporting experience and selling to riskier destinations. We set up an international trade model in which firms make exporting and trade financing decisions subject to demand and counterparty risks and estimate it using microdata. We then use the model to quantify the relative importance of demand and counterparty risks and investigate how trade finance choices and learning affect the dynamics of exports. Our model implies that the response of aggregate exports and the number of exporters to shocks to aggregate interest rates can overshoot in the short run if long-term relationships and relationship-specific knowledge are destroyed. Building relationships takes time, making the response to these shocks sluggish and persistent. Crucially, these responses depend on the riskiness of trade destinations."
"Karla Hernández & Facundo Luna & Carlos Madeira, 2024.
 """,2024.,Climate change’s impact on real estate prices in Chile,"1030, Central Bank of Chile.","Climate change should deteriorate the value of real estate, but studies are lacking for developing economies which may suffer the worst weather changes. We match an administrative register of all the real estate properties’ transactions in Chile between 2002 and 2020 with a high spatial resolution dataset of local temperatures and precipitation. Even after controlling for a wide set of home characteristics or fixed-effects for each property, we find that fluctuations in temperatures had an impact on the prices of residential homes and agricultural properties."
"Valeria García & Leonardo Luna, 2024.
 """,2024.,Una mirada a la evidencia internacional en la emisión de bonos digitales,"1029, Central Bank of Chile.","This document investigates the activity in the issuance of tokenized bonds, its conditions, and implications. The issuance of digital bonds is part of different public-private initiatives aimed at exploring the benefits and challenges of tokenization for the financial system. Although tokenization is still in an incipient stage, more recently, these initiatives have gained greater dynamism. The evolution of technology is implying a profound transformation of the financial system, not only for end users, but also payment systems and their infrastructures, redefining financial intermediation processes and the role of intermediaries. The issuance of digital bonds is framed in this context. Tokenization offers the potential for significant efficiency gains, through cost reduction and process acceleration, as well as reducing the risks present in current infrastructures. Experimental results confirm this potential. However, scaled adoption of tokenization raises several challenges and policy implications. The concentration of digital bond issuances in areas with greater legal and regulatory developments highlights the importance of achieving an adequate balance between promoting financial innovation and ensuring market integrity, financial stability, and investor protection. Interoperability emerges as a crucial factor to be addressed to avoid the risk of market fragmentation. Equally relevant will be providing a means of secure settlement."
"Tomás Opazo, 2024.
 """,2024.,Climbing the (in)formality job ladder: Determinants and Dynamics of Labour Informality in Peru,"1028, Central Bank of Chile.","The informal labour market represents a significant component of employment in Peru, more than twothirds of the workers are situated in the informal economy. This paper explores the prevalence, determinants, and dynamics of labour informality in Peru, considering the extensive margin, where unregistered firms hire unregistered workers, and the intensive margin, in which, even when firms are registered with tax authorities, hire employees off the books. Exploiting a rich household survey (ENAHO) between 2007 and 2019, the paper identifies key determinants of informality, such as gender, age, experience and education. Furthermore, the paper analyses transitions into and out of labour informality and the factors influencing these transitions over time. The findings suggest that labour and firm informality are influenced by both structural economic conditions and individual characteristics. Finally, the paper explores the linkages between workers’ transitions and subsequent changes in their labour income. This study contributes to a deeper understanding of informal employment in Peru, with lessons for Latin America, offering insights for policymakers aiming to enhance labour market formalisation and social protection."
"Mauricio Calani & Paula Margaretic & David Moreno, 2024.
 """,2024.,Navigating trade uncertainty: The role of trade financing and the spillover effects,"1027, Central Bank of Chile.","This paper exploits the exogenous changes of destination/origin-specific trade uncertainty (TU) to investigate the direct and spillover effects of TU on firms' foreign-trade operations and credit outcomes. Using transaction-level data of Chilean firms and banks, we first show that increasing TU dampens export growth through a deterioration of firms' working capital. This is especially true when exports are mainly financed by cash-in-advance, a payment mode that entails shorter and less permanent relationships between firms. Second, we find that increases in TU induce a bank-firm portfolio redistribution away from small firms toward large importers and firms involved in the global value chain (GVC). Our results are consistent with a risk-mitigating channel from banks that grant larger loans to firms that are perceived as relatively less risky during periods of high trade tensions. This way, TU shocks spill over to other firms not initially affected by TU through the bank credit market."
"Peter Karadi & Anton Nakov & Galo Nuño & Ernesto Pastén & Dominik Thaler, 2024.
 """,2024.,Strike while the Iron is Hot - Optimal Monetary Policy with a Nonlinear Phillips Curve,"1025, Central Bank of Chile.","We study the Ramsey optimal monetary policy within the Golosov and Lucas (2007) state-dependent pricing framework. The model provides micro-foundations for a nonlinear Phillips curve: the sensitivity of inflation to activity increases after large shocks due to an endogenous rise in the frequency of price changes, as observed during the recent inflation surge. In response to large costpush shocks, optimal policy leverages the lower sacrifice ratio to reduce inflation and stabilize the frequency of price adjustments. When facing total factor productivity shocks, an efficient disturbance, the optimal policy commits to strict price stability, similar to the prescription in the standard Calvo (1983) model."
"Lydia Cox & Jiacheng Feng & Gernot J. Müller & Ernesto Pastén & Raphael Schoenle & Michael Weber, 2024.
 """,2024.,Optimal Monetary and Fiscal Policies in Disaggregated Economies,"1024, Central Bank of Chile.","The jointly optimal monetary and fiscal policy mix in a multi-sector New Keynesian model with sectoral government spending and productivity shocks entails a separation of roles: Sectoral government spending optimally adjusts to sectoral output gaps and inflation rates—a policy supported by evidence from sectoral federal procurement data. Monetary policy optimally focuses on aggregate stabilization, but deviates from a zero-inflation target; in a model calibration to the U.S., however, it effectively approximates a zero-inflation target. Because monetary policy is a blunt instrument and government spending trades off stabilization against the optimal-level public good provision, the first best is not achieved."
"Antoni Espasa & Guillermo Carlomagno, 2024.
 """,2024.,Modelling high frequency non-financial big time series with an application to jobless claims in Chile,"1023, Central Bank of Chile.","This paper explores the challenges of modelling high-frequency, non-financial big data time-series. Focusing on daily, hourly, and even minute-level data, the study in-vestigates the presence of various seasonalities (daily, weekly, monthly, and annual) and how these cycles might interrelate between them and be influenced by weather patterns and calendar variations. By analyzing these cyclical characteristics and data responses to external factors, the paper explores the potential for regimeswitching, dynamic, and non-linear models to capture these complexities. Furthermore, it proposes the use of Autometrics –an automated algorithm for identifying parsimonious models– to jointly account for all the data’s peculiarities. The resulting models, beyond structural anal-ysis and forecasting, are useful for constructing real-time quantitative macroeconomic leading indicators, demand planning and dynamic pricing strategies in various sectors that are sensitive to the factors identified in the analysis (e.g., of utilities, retail stores, traffic, or labor market indicators). The paper includes an application to the daily series of jobless claims in Chile."
"Yasutaka Koike-Mori & Antonio Martner, 2024.
 """,2024.,Aggregating Distortions in Networks with Multi-Product Firms,"1022, Central Bank of Chile.","We investigate the role of multi-product firms in shaping resource misallocation within production networks and its impact on aggregate total factor productivity (TFP) growth. Using administrative data on product transactions between all the for-mal Chilean firms, we provide evidence that demand shocks to one product affect the production of other products within the same firm, suggesting firms engage in joint production. We develop a framework to measure resource misallocation in production networks with joint production, deriving non-parametric sufficient statistics to quantify these effects. Applying the framework to Chile, we find that reallocation effects, considering joint production, explain 86% of observed aggregate TFP growth for the 2016-2022 period. Ignoring joint production leads to overestimating resource misallocation."
"Álvaro González & Carmen López & María José Meléndez, 2024.
 """,2024.,Análisis de redes aplicado al sistema de pagos de alto valor del BCCh,"1021, Central Bank of Chile.","This document measures the importance of each bank in the payment system network administrated the Central Bank of Chile (Sistema LBTR), using two indicators of network analysis. The indicators are based on the liquidity and contagion risk concentrated in each participant. During the 10 years of the sample (2012-2022), the importance of each participant has changed, highlighting the evolution of merged banks and some smaller ones. In terms of liquidity provision, there are important participants of the network that are not systemic based on alternative metrics, such as size of total assets. Finally, the document concludes that the 2022 payment network is more resilient than 2012 to individual liquidity shocks, since both indicators decrease their concentration, spreading among more participants. This document contributes to the monitoring of the risks present in the local RTGS system, presenting a methodology to calculate the degree of importance of each participant of the payment network."
"Francisco Pinto-Avalos & Michael Bowe & Stuart Hyde, 2024.
 """,2024.,"Financial advisory firms, asset reallocation and price pressure in the FOREX market","1020, Central Bank of Chile.","Pension fund asset allocation in many countries has become increasingly influenced by financial advisory firms, whose recommendations often elicit a large, coordinated portfolio reallocation of pension fund holdings across asset classes. Using a proprietary database, we analyse if porfolio asset reallocations in the Chilean pension fund industry act as a mechanism for exerting and enhanced volatility in the nominal exchange rate surrounding pension fund transactions initiated by pension pressures in the Chilean peso FOREX market. We document significant price pressure and enhanced volatility investors following financial advisory firm recommendations. We provide evidence that certain institutions participating in the FOREX market may seek to exploit the anticipated portfolio adjustments following such recommendations by front-running pension fund trades. The potential for financial asset market volatility and market instability this activity creates has regulatory and policy implications."
"Elías Albagli & Pablo García Silva & Gonzalo García-Trujillo & María Antonia Yung, 2024.
 """,2024.,"Through Drought and Flood: the past, present and future of Climate Migration","1019, Central Bank of Chile.","This paper studies emigration pressures associated with climate change and sheds light on how they could evolve as climate degrades further. We start with a narrative approach focusing on four historical events. We document that severe climate disruption led to significant outward migration in the past, driven by social conflict, violence, and, in some cases, societal collapse. Then, we turn the analysis to the present. Using a regression panel approach for 154 countries between 1990 and 2020, we find a highly significant and nonlinear relationship between climate change and migration, with a U shape around a “temperature optimum.” The nonlinearity is stronger in poorer countries. Indeed, despite tropical climatic zones having experienced the smallest increase in temperature thus far, they exhibit the largest increase in outward migration due to their higher initial temperature and lower GDP per capita (limiting adaptation). Finally, we use the estimated model to project future migration under five IPCC scenarios and for a tipping point scenario (AMOC collapse). We find moderate effects on migration increase under moderate climate scenarios, but that migration would double for tropical areas in the most extreme scenario. In the AMOC collapse scenario, where regions close to the poles will freeze, we find much larger effects, with total outward migration being driven by cold and temperate climate countries. We conjecture that our results constitute a lower bound of the possible effects, given (i) the non-well-captured nonlinearities and (ii) the potential fall in income due to climate damages that limit adaptation."
"Ignacia Cuevas & Thomas Bourany & Gustavo González, 2024.
 """,2024.,Supply Chain Uncertainty and Diversification,"1018, Central Bank of Chile.","Supply chain uncertainty is becoming increasingly frequent, generating unpredictability for firms that need to source inputs to produce. We aim to understand how this uncertainty affects firms’ sourcing decisions. To answer this, and following Antràs et al.(2017), we write a multi-country sourcing model where firms’ self-select into importing based on productivity, cost minimization, and trade uncertainty that can alter the cost of importing. Our findings reveal that, even in the presence of aggregate or idiosyncratic uncertainty, a pecking order emerges, with larger firms self-selecting into importing from a more extensive set of suppliers. Despite the quantitative significance of marginal cost reduction as the primary driver of firms’ sourcing decisions, risk introduces a nuanced dimension. Firm-specific risk introduces a positive option value associated with diversifying the set of suppliers. Meanwhile, aggregate uncertainty has a theoretically ambiguous impact, since it also affects the market demand. In our structural analysis, we estimate both aggregate and idiosyncratic uncertainty and fixed costs of sourcing using firm-level data from Chile. We then obtain a counterfactual using the change in aggregate uncertainty from 2020 to 2023 and find a positive relationship between the change in uncertainty and the change in both intensive and extensive margins. This research contributes to under-standing how firms navigate supply chain risk and make strategic sourcing decisions in the face of uncertainty."
