Author/s,Year,Title,ID,Abstract
"Cristian Alcaraz & Miguel Cabello & Rafael Nivín, 2024.
 """,2024.,Ciclos Crediticios en el Perú,"2024-022, Banco Central de Reserva del Perú.","Conocer los movimientos cíclicos de variables macro-financieras, como el crédito, es relevante no sólo por conocer si enfrentamos un evento de sobrecalentamiento del sector financiero, sino también para proponer medidas de corte macroprudencial, a fin de evitar movimientos extremos en el ciclo financiero. En este estudio nos enfocamos en medir los cambios cíclicos de distintas medidas de crédito, tanto en logaritmos como en ratios respecto al PBI, y por tipos de crédito y monedas. Entre los resultados a resaltar encontramos que: (i) el crédito en moneda extranjera presenta al menos un ciclo más que el crédito en moneda nacional, lo que evidencia la necesidad de monitorear la evolución cíclica del crédito tanto a nivel a agregado como por componentes (tanto por monedas como por tipo de crédito) (ii) Las distintas medidas cíclicas del crédito no sugieren una alta correlación dinámica con el ciclo del PBI, lo cual implicaría que una medida macroprudencial basada en el ciclo del PBI como proxy del ciclo del crédito podría limitar su efectividad para atenuar eventos de sobrecalentamiento del crédito."
"Jorge Pozo & Youel Rojas, 2024.
 """,2024.,Dissecting The Risk-Taking Channel of Monetary Policy: A New Approach and Evidence from Peru,"2024-021, Banco Central de Reserva del Perú.","We adopt a different perspective on the risk-taking behavior of banks, focusing on how banks allocate loans across risky markets following a monetary policy shock in Peru. Utilizing a novel time series of identified monetary policy shocks, we first present robust evidence, at the aggregate level, indicating that credit market equilibrium is predominantly driven by supply forces. Subsequently, employing micro-data at the branch level, and an econometric strategy centered on local credit markets, and the geographic distribution of risk, we further demonstrate that the risk-taking channel constitutes a significant credit supply-side mechanism in the transmission of monetary policy. We use a theoretical model to illustrate that an expansionary monetary policy shock activates the risk-taking channel by modifying a bank's risk appetite and prompting a rebalancing of its loan portfolio, resulting in increased lending to riskier markets. Empirically, a branch-level estimation confirms that the sensitivity of lending to monetary policy changes escalates with the riskiness of borrowers. At higher levels of aggregation, these results retain both their economic and statistical significance. Additional estimations reveal that the risk-taking channel of monetary policy exerts a substantial impact on the total lending issued by financial institutions, regardless of their size. A closer examination, however, indicates that a significant portion of the dynamic responses of credit to monetary policy shocks predominantly occurs in markets below the median of the risk distribution."
"Alvaro Hinostroza & David Ramírez, 2024.
 """,2024.,Competencia Fintech en el mercado minorista de cambio de divisas,"2024-020, Banco Central de Reserva del Perú.","Las casas de cambio digitales se han popularizado en Perú durante los últimos años. Para evaluar si esto ha tenido un efecto competitivo en el mercado minorista de cambio de divisas, utilizamos información del período 2019 – 2024 de los spreads cambiarios de las plataformas de cambio de divisas de Fintech y de bancos; así como el interés del público en estas soluciones, medido a través de datos de Google Trends. Para analizar la existencia de un evento que impactó en la competencia del mercado minorista de cambio de divisas se utiliza un modelo de Vectores Autorregresivos. Los resultados indican que los spreads de plataformas bancarias digitales reaccionan (se reducen) ante caídas en los spreads de las Fintech, con un efecto más pronunciado y persistente durante el periodo de alta volatilidad cambiaria posterior a las elecciones de 2021. Además, durante este período, los spreads bancarios respondieron negativamente a incrementos del interés de mercado en las Fintech, lo que sugiere que los bancos debieron intensificar sus esfuerzos para seguir siendo competitivos a medida que las Fintech se hicieron relativamente más populares."
"Jairo Flores & Bruno Gonzaga & Walter Ruelas-Huanca & Juan Tang, 2024.
 """,2024.,Nowcasting Peruvian GDP with Machine Learning Methods,"2024-019, Banco Central de Reserva del Perú.","This paper explores the application of machine learning (ML) techniques to nowcast the monthly year-over-year growth rate of both total and non-primary GDP in Peru. Using a comprehensive dataset that includes over 170 domestic and international predictors, we assess the predictive performance of 12 ML models, including Lasso, Ridge, Elastic Net, Support Vector Regression, Random Forest, XGBoost, and Neural Networks. The study compares these ML approaches against the traditional Dynamic Factor Model (DFM), which serves as the benchmark for nowcasting in economic research. We treat specific configurations, such as the feature matrix rotations and the dimensionality reduction technique, as hyperparameters that are optimized iteratively by the Tree-Structured Parzen Estimator. Our results show that ML models outperformed DFM in nowcasting total GDP, and that they achieve similar performance to this benchmark in nowcasting non-primary GDP. Furthermore, the bottom-up approach appears to be the most effective practice for nowcasting economic activity, as aggregating sectoral predictions improves the precision of ML methods. The findings indicate that ML models offer a viable and competitive alternative to traditional nowcasting methods."
"Angel Fernández Rojas, 2024.
 """,2024.,"Monetary Policy, Bank Heterogeneity and the Marginal Propensity to Lend","2024-018, Banco Central de Reserva del Perú.","I study how bank heterogeneity affects the role of deposits in the monetary transmission to aggregate bank lending. I develop a banking model where banks face financial frictions to substitute deposits with wholesale funding, which exposes bank lending to idiosyncratic deposit shocks. When banks are heterogeneous in the degree of financial frictions they face, the aggregate response of bank lending to monetary shocks depends on a deposit heterogeneity channel, which comes from the covariance of marginal propensities to lend (MPLs) and responses of deposits to monetary shocks. I use U.S. bank-level data to calibrate the model and find that heterogeneity in the degree of financial frictions dampens monetary policy by at least 17%."
"Fernando Pérez Forero, 2024.
 """,2024.,Exploring the presence of Nonlinearities in the Peruvian Economy - Monetary Policy Implications,"2024-017, Banco Central de Reserva del Perú.","In this paper we identify different sources of nonlinearities in the Peruvian economy. For this purpose, we estimate five models: i) Linear Bayesian VAR (BVAR), ii) Time-Varying BVAR with Stochastic Volatility (SV), iii) Time Varying Mean BVAR with SV, iv) BVAR with SV and Volatility feedback, v) Threshold BVAR with SV and Volatility feedback. The results obtained allow us to conclude the following: i) The inclusion of data from the Covid-19 pandemic and later (2020 onwards) can be carried out safely even for a constant coefficients model, ii) SV (especially with volatility feedback) is enough to correct the downturn of the pandemic and other episodes of higher volatility. iii) The transmission mechanism of monetary policy is stable throughout the 2002-2024 episode, and is robust across different models, even for the pre-Inflation Targeting sample (1996-2001). iv) The estimated volatility for the models with feedback can be interpreted as an aggregate macroeconomic uncertainty index. This index reaches its highest value during the Covid-19 pandemic episode (2020-2021) and, to a lesser extent, during the International Financial Crisis (2008-2009). v) Shocks in volatility resemble those of a negative and persistent supply shock, where inflation rises, and the economic activity goes down. The latter triggers the response of the central bank through rising the policy interest."
"Mercedes Araoz & Renzo Castellares & Gustavo Sánchez, 2024.
 """,2024.,"Buen clima, buen comercio: los efectos heterogéneos de las expectativas de los consumidores sobre los flujos comerciales bilaterales","2024-016, Banco Central de Reserva del Perú.","Este documento investiga la relación empírica entre las expectativas de los consumidores y el comercio internacional, un vínculo poco explorado en la literatura. Se estima un modelo gravitacional aumentado para evaluar el impacto de los niveles del índice de confianza del consumidor (CCI) sobre los flujos comerciales bilaterales de 61 economías entre 2011 y 2021. Los resultados muestran que pares de países con mejores niveles de expectativas tienden a comerciar más entre sí, respecto a pares con menores niveles de expectativas. Así, un incremento de una desviación estándar (DE) en la confianza del consumidor conjunta de un determinado par de países está asociado a un aumento promedio del comercio bilateral en 3,3%. Además, se halla evidencia de impactos diferenciados de las expectativas sobre la oferta exportable y la demanda de importaciones. Un incremento de un desvío estándar del CCI en una economía está asociado a un aumento promedio del 2,5% en sus exportaciones, mientras que un aumento similar de la confianza se asocia a un incremento promedio de sus importaciones del 4,0%. Finalmente, se encuentran efectos diferenciados del CCI según el nivel de ingreso de los socios comerciales, y que las expectativas de los consumidores resultan más relevantes para predecir los flujos comerciales bilaterales de bienes manufacturados que de los agrícolas."
"Diego Yamunaque & Miguel Cabello & Camila Rodríguez, 2024.
 """,2024.,Predicción del Riesgo de Crédito en el Sistema Financiero Peruano,"2024-015, Banco Central de Reserva del Perú.","Este estudio construye, de forma intuitiva, una medida de riesgo de crédito que captura el deterioro de una cartera de préstamos en estado normal en una ventana de 12 meses. De esta forma, corregimos los problemas y sesgos que tiene utilizar el ratio de morosidad como aproximación de la probabilidad de impago de los deudores del sistema financiero. Asimismo, utilizando diferentes técnicas de predicción univariada y multivariada, predecimos la senda futura (6 meses en adelante) de la probabilidad de impago. Los modelos con parámetros cambiantes en el tiempo muestran un mejor desempeño prediciendo el valor fuera de la muestra con relación a las predicciones derivadas de modelos con parámetros constantes en el tiempo para las predicciones de horizonte más largo. Cuando el horizonte es pequeño, las predicciones derivadas de los modelos con parámetros constantes muestran un desempeño bastante bueno."
"Nikita Céspedes-Reynaga & Ana Olivera & Nelson R. Ramírez-Rondán, 2024.
 """,2024.,Second job-holding in an emerging economy: the role of household shocks,"2024-014, Banco Central de Reserva del Perú.","Moonlighting is a strategy adopted by workers to generate sufficient income to cover their needs. Studies have been conducted mainly in advanced economies, although this is a feature of emerging economies. This paper, first, proposes a formal model of second job choice, which extends the theoretical literature on multiple jobs by endogenously modelling second job choice in the context of search models. Second, this paper assesses the role of income and working hours in the main job, but unlike previous literature, the effects of household shocks on the second job choice are assessed. The results show that household shocks are important in the second job choice, the history of household shocks matters, the household shock impact is greater in workers that have an informal main job, there is no difference in the household shock impact by gender, and household demand shock seems to be more important than household supply shock."
"Nikita Céspedes-Reynaga & Ana Olivera & Nelson R. Ramírez-Rondán, 2024.
 """,2024.,"Los múltiples empleos en Perú: características, tendencias y agenda de investigación","2024-013, Banco Central de Reserva del Perú.","Este documento analiza las características y tendencias del pluriempleo en Perú. El pluriempleo afecta al 18% de la población ocupada, una cifra alta en comparación con los estándares internacionales. Este fenómeno se concentra principalmente entre mujeres, jefes de hogar, trabajadores de áreas rurales y en sectores como agricultura, comercio y servicios. El segundo empleo es una fuente significativa de ingresos, generando el 30% del total de los ingresos de quienes tienen más de un empleo. Estos trabajadores destinan aproximadamente el 30% de sus horas laborales semanales a este empleo secundario. Además, la informalidad predomina entre los trabajadores con múltiples empleos, ya que solo el 5 % cuenta con ambos trabajos en condiciones formales. A lo largo de las últimas dos décadas, las características del pluriempleo han mostrado cambios leves, lo que sugiere que el alto nivel de pluriempleo podría ser una característica estructural del mercado laboral peruano. Durante la pandemia de COVID-19, el ajuste del mercado laboral se produjo principalmente a través de una reducción en los empleos secundarios, siendo esta caída más pronunciada que la del empleo principal. Finalmente, a partir de la caracterización del pluriempleo y una revisión de la literatura existente, se propone una agenda de investigación destinada a profundizar en el estudio de este fenómeno en el contexto laboral peruano."
"Fernando Pérez Forero, 2024.
 """,2024.,Estimating New Financial Conditions Indexes for the Peruvian Economy,"2024-012, Banco Central de Reserva del Perú.","This paper introduces novel monthly indicators to assess financial conditions in Peru’s partially dollarized economy. Recognizing the unique monetary landscape, we develop separate measures for domestic (sol) and foreign currency (USD) financial conditions. These indicators are derived using principal component analysis (PCA) on a set of currency-specific relevant variables. We further employ a Bayesian Vector Autoregressive (VAR) model identified through zero and sign restrictions for structural analysis. Our findings reveal that the estimated indexes respond consistently to macroeconomic and financial shocks. The historical decomposition demonstrates that sol-denominated financial conditions are influenced by: i) Monetary policy actions, ii) Macroeconomic factors (aggregate supply and demand), iii) Inflation expectations and iv) Domestic currency liquidity demand. Similarly, USD-denominated financial conditions are affected by macroeconomic factors, with significant additional contributions from: i) Exchange rate fluctuations, and ii) An exogenous idiosyncratic component linked to global financial conditions. This research provides valuable insights into the complex dynamics of financial conditions in dual-currency economies, offering policymakers and researchers a nuanced tool for economic analysis and decision-making in Peru and similar markets."
"Jose Aurazo, 2024.
 """,2024.,"Access pricing, data externalities and sub-acquirers in payment markets","2024-011, Banco Central de Reserva del Perú.","This paper analyses how the introduction of sub-acquirers affects the pricing and market structure in the payment market. When the sub-acquirers and acquirers compete in the same downstream market, the acquirer allows socially desirable entry as they can extract total efficiency gains through the access fee paid by sub-acquirers. However, when large data externalities and bargaining power of sub-acquirers are introduced, the acquirer has incentives to deter entry due to imperfect rent extraction. Separately, when the sub-acquirers enter niche markets, the acquirer obtains extra profits, and thus has no incentives to foreclose."
"Fernando Pérez Forero, 2024.
 """,2024.,Forecasting Peruvian Monetary Aggregates in a Nonlinear and Uncertain Environment,"2024-010, Banco Central de Reserva del Perú.","Making macroeconomic forecasts in a time-varying and uncertain environment is hard, especially for monetary aggregates such as credit, currency, and total deposits. In this paper we employ a Bayesian Autoregressive Vector model with a time-varying mean and stochastic volatility to cover this task for the Peruvian economy. Results for different horizons exhibit a high level of predictive power. In addition, structural shocks are identified through zero and sign restrictions, i.e., supply and demand for credit by currencies together with other macroeconomic disturbances. Credit supply shocks in domestic currency expand credit and deposits in soles, reduce the spread between lending and deposit rates, produce a fall in credit in foreign currency, and an expansion of economic activity. Moreover, credit demand shocks in domestic currency produce an increase in the spread of lending and deposit rates, and a subsequent increase in economic activity."
"Garcia, Andrew & Vega, Marco, 2024.
 """,2024.,Forecasting inflation with a framework for model and neural architecture search with tree-structured search spaces,"2024-009, Banco Central de Reserva del Perú.","This study automates the design of machine learning models for economic forecasting, with an application focus on Peru’s inflation. Such is achieved by employing an Automated Machine Learning (AutoML) framework that selects the best model configurations and data processing steps. This allows us to build models without manually trying out different options, saving time and potentially improving accuracy. The specific models explored are deep learning neural networks, which are machine learning models often used for complex forecasting tasks. We use two inflation forecasting schemes: one using a single model for headline inflation and another using two models one for food and energy inflation and another for inflation excluding food and energy, which are combined to predict inflation. By establishing this automated approach, we pave the way for further research on using machine learning to forecast economic data like inflation in Peru."
"Canova, Fabio & Pérez Forero, Fernando, 2024.
 """,2024.,Does the transmission of monetary policycshocks change when inflation is high?,"2024-008, Banco Central de Reserva del Perú.",We investigate the transmission of US monetary policy shocks in high and low inflation regimes using a Bayesian threshold vector autoregressive model. The propagation of conventional disturbances differs: the peak response of output growth and of inflation is smaller but the effects lasts longer when inflation is high. Liquidity shocks are more expansionary when inflation is high. The reaction of financial markets to the shocks account for the differences. Implications for theoretical models of monetary policy transmission are discussed.
"Azañedo, Pedro & Casaverde, Luis & Casiano, Denys & Lupú, José, 2024.
 """,2024.,La morosidad del sector agroexportador peruano en el contexto del Fenómeno El Niño: evidencia a nivel de firmas para el periodo 2013 -2019,"2024-007, Banco Central de Reserva del Perú.","La presente investigación evalúa el impacto del Fenómeno El Niño (FEN) sobre la morosidad de las empresas agroexportadoras en el periodo 2013-2019. Se construye una medida de exposición de las empresas al FEN en base a datos georreferenciados y se utiliza el Índice E para clasificar los períodos de ocurrencia del fenómeno. Usando la metodología de diferencias en diferencias se encuentra que el FEN produce un incremento en el porcentaje de morosidad de las empresas agroexportadoras (1,29 p.p), destacando principalmente los efectos sobre la morosidad en el crédito MYPE (1,54 p.p) y Mediana Empresa (1,49 p.p). El estudio de eventos indica que los efectos sobre la morosidad son visibles a partir del segundo mes luego de la exposición al FEN, efecto que se mantiene durante los siguientes cuatro meses para créditos a Mediana Empresa y cinco meses para MYPE."
"Gonzaga, Bruno & Mamani, Diego, 2024.
 """,2024.,Determinantes de la rentabilidad en empresas privadas no financieras de Perú: un análisis de datos de panel para el período 2004 – 2022,"2024-006, Banco Central de Reserva del Perú.","El presente trabajo estudia los factores detrás de una medida comúnmente usada de rentabilidad, el margen neto, en una muestra de empresas privadas no financieras de Perú en el periodo 2004 a 2022. Se estima un panel dinámico utilizando un sistema del Método Generalizado de Momentos de dos etapas y se concluye, en primer lugar, que la rentabilidad tiene un componente inercial importante de alrededor de 35 por ciento. En segundo lugar, medidas del desempeño financiero de las empresas como el apalancamiento y del desempeño operativo como la gestión de inventarios influyen de forma inversa en el margen. Por el contrario, un mayor ciclo de conversión de efectivo y capital de trabajo ejercen una influencia positiva sobre el margen. Además, la rentabilidad decae mientras la empresa lleva más años en el mercado. Una medida estimada de productividad (llamada eficiencia técnica) confirma la existencia de una relación directa significativa con el margen. Factores macroeconómicos como el crecimiento del PBI, la inflación, el spread de tasas de interés y el tipo de cambio también son relevantes para explicar la rentabilidad de las empresas. La gran mayor´ıa de los resultados encontrados están alineados con la literatura. Tras reconocer que existe un impacto del contexto macroeconómico sobre la rentabilidad, el estudio concluye examinando los factores que logran que la rentabilidad de una empresa sea más o menos resiliente ante episodios fuertemente disruptivos, como la Crisis Financiera Global y la pandemia del COVID-19."
"Galindo, Hamilton & Ledesma, Alan & Yepez, Luis & Salinas, César, 2024.
 """,2024.,Informality and Wealth Distribution: A Heterogeneous Agent Model,"2024-005, Banco Central de Reserva del Perú.","We postulate a continuous-time heterogeneous agent model that incorporates four key characteristics of informality: high informality size, interest rate premium, exemption from taxes, and greater risk aversion of informal agents. We use this framework to study the implications of informality for wealth and consumption distribution. Our results align with empirical research, showing that a substantial informal sector reduces overall median wealth and consumption levels while increasing their dispersion. We also identify differentiated contributions to this result from each of the four features of informality. Greater informality size and higher risk aversion among informal agents raise wealth dispersion, while a higher interest rate premium among informal agents lessens this statistic. Informal tax evasion, on the other hand, has only minor impacts on these results. This model can be extended to provide insights for designing economic policies in emerging and developing countries."
"Cuba, Walter, 2024.
 """,2024.,Efectos del Requerimiento de Capital por Concentración de Mercado sobre la Oferta de Créditos,"2024-004, Banco Central de Reserva del Perú.","Este estudio tiene como objetivo analizar los efectos de la implementación del requerimiento de capital por concentración de mercado sobre la oferta de créditos de las instituciones financieras peruanas. Esta regulación fue anunciada en julio de 2011 y se hizo efectiva en julio de 2012, con un periodo de adecuación que duró hasta julio de 2016. El requerimiento consiste en un colchón de patrimonio efectivo adicional para las instituciones financieras que tengan un nivel de activos mayor al 3 por ciento del PBI. De esta forma, el requerimiento fue un símil a la regulación para bancos sistémicamente importantes a nivel doméstico (D-SIB) propuesto en Basilea III. En diciembre de 2022, entró en vigor una segunda versión del requerimiento, con el objetivo de asemejarse más al estándar propuesto por Basilea. Se evalúa el efecto de la primera versión de la norma, encontrando que afectó a la oferta de créditos en moneda nacional y moneda extranjera, con una contracción de 8,5 por ciento y 4,4 por ciento, respectivamente, por cada punto porcentual de requerimiento de patrimonio efectivo adicional respecto al patrimonio efectivo mínimo base, para los bancos afectados. Además, se encuentra que la reducción provino principalmente de los segmentos de créditos más riesgosos, lo cual muestra la efectividad de la política para incentivar a los bancos a reducir su exposición al riesgo. Este efecto se puede desagregar entre el efecto del porcentaje de capital requerido y el porcentaje de adecuación. De esta forma, se puede evaluar la importancia de los cambios en los porcentajes de adecuación. Se encuentra una relación significativa y negativa entre la oferta de crédito y el aumento del porcentaje de adecuación. Esto señala la importancia del diseño del cronograma de adecuación para minimizar los efectos no intencionados de la política, por ejemplo, que haya un efecto negativo de gran magnitud en un periodo donde las condiciones crediticias sean negativas. No se evalúa la última modificación de la norma, dado el poco tiempo desde su implementación."
