Author/s,Year,Title,ID,Abstract
"Jed Armstrong & Hayden Skilling & Fang Yao, 2018.
 """,2018.,Loan-to-Value Ratio Restrictions and House Prices,"DP2018/05, Reserve Bank of New Zealand.","This paper contributes to the international policy debate on the effect of macroprudential policy on housing-market dynamics. We use detailed New Zealand housing market data to evaluate the effect of loan-to-value ratio (LVR) restrictions on house prices. The main challenge in identifying these effects is that housing markets are affected by a range factors over and above LVR policy. For example, New Zealand experienced a raft of policy changes and macroeconomic shocks during the periods in which LVR policy changes were implemented. Many of these shocks and policies are likely to have affected the housing market. For example, when the first LVR policy was implemented, retail interest rates were rising alongside an increasing expectation for monetary policy tightening, while the New Zealand Treasury was adjusting housing-related policies at the time of the second LVR policy. This paper uses the exemption for new builds from the LVR restrictions as a natural experiment to identify the effect of LVR policy. We find that, over the one year window around the new home exemption, the first LVR policy (referred to as ‘LVR 1’) had a 3 percent moderating effect on house prices, and this moderating effect is broadly similar across both Auckland and the rest of New Zealand. Interestingly, our estimates show that LVR 2 (which tightened restrictions on Auckland properties and loosened restrictions elsewhere) did not significantly stop Auckland house prices from rising. By contrast, house prices in the rest of New Zealand (RONZ) increased by 3 percent due to the relative loosening of the LVR restriction. In LVR 3, the RBNZ further tightened the LVR restrictions on property investors nationwide. The moderating effect of LVR 3 was clearly seen in Auckland with a 2.7 percent reduction in house prices. This LVR 3 effect is both statistically and economically significant, as during the same period the average house price increased by 5.8 percent. Overall, we estimate that the LVR policies reduced house price pressures by almost 50 percent. However, the effect of LVR policy is highly non-linear. When it becomes binding, LVR policy can be very effective in curbing housing prices."
"Leo Krippner & Michelle Lewis, 2018.
 """,2018.,Real-time forecasting with macro-finance models in the presence of a zero lower bound,"DP2018/04, Reserve Bank of New Zealand.","We investigate the real-time forecasting performance of macro-finance vector auto-regression models, which incorporate macroeconomic data and yield curve component estimates as would have been available at the time of each forecast, for the United States. Our results show a clear benefit from using yield curve information when forecasting macroeconomic variables, both prior to the Global Financial Crisis and continuing into the period where the lower-bound constrained shorter-maturity interest rates. The forecasting gains, relative to traditional macroeconomic models, for inflation and the Federal Funds Rate are generally statistically significant and economically material for the horizons up to the four years that we tested. However, macro-finance models do not improve the real-time forecasts over shorter horizons for capacity utilisation, our variable representing real economic activity. This is in contrast to the related recent macro-finance literature, which establishes such results (as do we) with pseudo real-time, i.e. truncated final-vintage, data. Nevertheless, for longer horizons that are more relevant for central bankers, yield curve information does improve activity forecasts. Overall, our results suggest that the yield curve contains fundamental information about the likely evolution of the macroeconomy. We find less convincing evidence for the reverse direction, which is likely because expectations of macroeconomic variables are already reflected in the yield curve. However, for longer horizons, we find there are still some gains from using macroeconomic variables to forecast the yield curve."
"Karsten O. Chipeniuk, 2018.
 """,2018.,Optimal grid selection in numerical approaches to dynamic heterogeneous agent macroeconomic models,"DP2018/03, Reserve Bank of New Zealand.","A well-known fact about household savings behaviour is that it depends on an individual's own wealth holdings and income expectations. In understanding how these decisions aggregate and respond to policy, we must therefore confront the substantial heterogeneity in these features which is present in the macro economy. One persistent challenge in the literature which aims to provide this understanding is the need to keep track of and forecast the decisions of every single individual in the economy. Such a feat is not possible in practice, so that some grouping of individuals is typically needed to sidestep the issue. This article considers the dividing of households into representative groups to optimally represent savings decisions across the wealth distribution. Such a division is guided by the principle that many groups are needed where there is a large amount of variation in savings propensities. Combining numerical analysis with theory on consumption behaviour, it is shown in the context of a simple model that the savings behaviour of wealthy and poor households can be captured by including a single representative for each category. Meanwhile, several groups are needed to describe the behaviour of the middle class. Middle class households face uncertain future income comparable in size to current wealth holdings, leading to a wide range of savings propensities when compared to poor hand-to-mouth individuals and wealthy savers."
"Andrew Coleman & Özer Karagedikli, 2018.
 """,2018.,Residential construction and population growth in New Zealand: 1996-2016,"DP2018/02, Reserve Bank of New Zealand.","This paper aims to understand how population growth has affected building activity in New Zealand regions during the last twenty years. Using panel data regression techniques, we estimate that 0.25 – 0.30 additional houses are built for every additional person in a region. The additional 0.25 – 0.30 building permits per person equate to about 40 m2 of new construction, with a value of just over $60,000 in 2016 terms. This construction is in addition to the ‘background’ construction that occurs to replace old houses, which amounts to 2.5 – 3.0 dwellings per 1,000 people per year, or approximately 11,000 – 13,000 dwellings per year. The estimates suggest Auckland’s construction shortfall between 1996 and 2016 was between 40,000 and 55,000 dwellings, or approximately 10 percent of Auckland’s housing stock. The estimates of the shortfall are fairly robust to changes in the specification of the models; moreover, they all suggest that the shortfall was modest until the end of 2005, when it increased rapidly. We also examine the relationship between the size of newly constructed dwellings and population change. Since four of the sixteen New Zealand regions experienced almost no population growth over the period, it is possible to contrast the size of newly constructed houses in regions experiencing population change with those that did not. These estimates suggest that, at least until 2005, smaller houses were constructed in growing regions with above-average incomes, particularly Auckland and Wellington, than in growing regions with below average incomes or in regions with no population growth. This difference appears to reflect the much younger age profile of the residents of Auckland and Wellington. It appears that Auckland’s housing shortfall was less severe prior to 2005 precisely because of the large number of small apartments that were constructed in the city. Not until apartment construction almost completely ceased in 2008 did Auckland’s housing shortage started to become acute. Finally, we analyse the relationship between population growth rates and the number of ‘residential’ construction workers. Our estimates suggest that a 1 percent increase in population growth rates is associated with a 0.4 – 0.5 percentage point increase in the fraction of the workforce in the construction sector. Since regions with zero population growth have 4.5 – 5 percent of their workers involved in residential construction, each percentage increase in the population growth rate increases the number of residential construction workers by approximately 10 percent. This does not include additional workers in related industries such as building materials. Auckland is again an outlier. For most of the period Auckland had approximately 9000 fewer construction workers than could be expected from trends around the rest of the country. Clearly, if this shortfall continues it will be difficult for Auckland to overcome its housing shortage."
"Güneş Kamber & Benjamin Wong, 2018.
 """,2018.,Global Factors and Trend Inflation,"DP2018/01, Reserve Bank of New Zealand.","Many studies have shown that domestic inflation in different countries tends to behave similarly. One possible explanation for this observation is that domestic inflation dynamics are in part determined by global factors. This implies that central banks need to account for global factors when explaining and predicting inflation. Their importance however depends on whether they have long lasting effects on domestic inflation rates. Using a large macroeconomic dataset, we propose a methodology to decompose inflation into its permanent (trend) and transitory (gap) components. We then quantify the role of domestic and global factors in determining each of these components. We first apply the model to a sample of economies with long-standing inflation targeting regimes. We then extend our analysis to a sample of ten Asian economies to draw comparisons. In our first sample, we find that global factors have a sizeable influence on inflation behaviour. However, this is mainly temporary and appears to reflect movements in commodity prices. The effect of global factors on trend inflation is small. In our second sample, a set of countries with more diverse monetary policy regimes, we find global factors have a much larger role. A possible explanation is that inflation targeting may have reduced the influence of global factors on trend inflation."
"Fang Yao & Margarita Rubio, 2017.
 """,2017.,Macroprudential policies in a low interest-rate environment,"DP2017/04, Reserve Bank of New Zealand.","In the aftermath of the global financial crisis, a new set of challenges has emerged for macroeconomic policy makers. One of the major changes in the post-crisis environment is a significant and permanent decline in interest rates. In many economies, the short-term nominal interest rate has been close to zero. Monetary policymakers have encountered difficulties in stimulating the economy because the interest rate cannot be lowered any further. Moreover, when interest rates are persistently low, agents tend to engage in speculative investment in assets, such as real estate. Therefore, low interest rates may also contribute to asset price bubbles and excessive leverage, which pose risks to financial stability. One of the policies that has become important after the crisis is the so-called macroprudential policy, aimed at ensuring a more stable financial system. In this paper, we focus on the use of macroprudential policies in an economic environment in which interest rates are low. We argue that, in a low interest-rate environment, the case for using macroprudential policies becomes even stronger. On the one hand, greater financial volatility due to low interest rates calls for macroprudential policies to contain excessive bank lending. On the other hand, macroprudential policy may also complement monetary policy when the interest rate is close to zero and cannot be used to stabilise the economy anymore. We build an economic model for policy evaluation that can take into account that nominal interest rates are subject to a zero lower bound and cannot become negative. We calibrate the model to characteristics of the US economy where the Federal funds rate has been close to zero for 7 years. Within this setting, we find that when the interest rate is persistently low, activity in the financial markets and the wider economy, becomes more volatile. Therefore, we propose macroprudential policy as a candidate to stabilise the economy in this context. On the one hand, we find that in a low interest-rate environment, tighter macroprudential policies can stabilise financial markets. We also find, on the other hand, that macroprudential policies could help monetary policy stimulate the economy when interest rates are close to zero."
"Daan Steenkamp, 2017.
 """,2017.,How bubbly is the New Zealand dollar?,"DP2017/03, Reserve Bank of New Zealand.","This paper tests for the existence of bubbles in the value of the New Zealand dollar. A common definition of an asset price bubble is the existence of explosive dynamics. This paper tests for periods of explosiveness in the New Zealand dollar measured at a monthly and quarterly frequency. To determine whether, during any explosive changes, the exchange rate was disconnected from changes in relative economic fundamentals, these tests are also applied to three models of exchange rate determination. This paper finds no evidence of episodes when either the New Zealand dollar or its fundamentals were explosive."
"Daan Steenkamp, 2017.
 """,2017.,Explosiveness in G11 currencies,"DP2017/02, Reserve Bank of New Zealand.","This paper tests for explosiveness in G11 currencies in daily data using a methodology that accounts for the possibility of non-stationary volatility. The results suggest that bouts of explosiveness in exchange rates are uncommon at a daily frequency. However, periods of explosiveness tend to last for several days. Such episodes only involve small changes in actual currency levels, which usually reverse shortly after. This paper identifies the currency in a currency pair that is experiencing explosive dynamics by also considering the dynamics of effective exchange rates of different currencies. There is high concordance with explosiveness in the broad value of the US dollar exchange rate, suggesting that there are relatively few instances where explosiveness in individual cross- rates reflected country-specific factors."
"Güneş Kamber & James Morley & Benjamin Wong, 2017.
 """,2017.,Intuitive and Reliable Estimates of the Output Gap from a Beveridge-Nelson Filter,"DP2017/01, Reserve Bank of New Zealand.","The Beveridge-Nelson (BN) trend-cycle decomposition based on autoregressive forecasting models of U.S. quarterly real GDP growth produces estimates of the output gap that are strongly at odds with widely-held beliefs about the amplitude, persistence, and even sign of transitory movements in economic activity. These antithetical attributes are related to the autoregressive coefficient estimates implying a very high signal-to-noise ratio in terms of the variance of trend shocks as a fraction of the overall quarterly forecast error variance. When we impose a lower signal-to-noise ratio, the resulting BN decomposition, which we label the ""BN filter"", produces a more intuitive estimate of the output gap that is large in amplitude, highly persistent, and typically increases in expansions and decreases in recessions. Real-time estimates from the BN filter are also reliable in the sense that they are subject to smaller revisions and predict future output growth and inflation better than estimates from other methods of trend-cycle decomposition that also impose a low signal-to-noise ratio, including deterministic detrending, the Hodrick-Prescott filter, and the bandpass filter."
"Daan Steenkamp, 2016.
 """,2016.,Factor substitution and productivity in New Zealand,"DP2016/12, Reserve Bank of New Zealand.","This paper produces aggregate and industry estimates of Total Factor Productivity (TFP) for New Zealand. TFP is estimated based on Constant Elasticity of Substitution (CES) production functions that permit varying assumptions about factor augmentation and that allow for industry-specific values of the elasticity of substitution between inputs. The CES approach simultaneously explains changes in labour share and output over time, and provides estimates of the contribution of capital and labour to productivity in New Zealand. The results suggest that negative capital- augmenting technical change in several industries has weighed on productivity in New Zealand."
"Anella Munro, 2016.
 """,2016.,"Bond premia, monetary policy and exchange rate dynamics","DP2016/11, Reserve Bank of New Zealand.","I propose a model in which uncertainty about the value of ex-post payoffs drives a wedge - a short-term bond premium - between an observed short-term benchmark interest rate and the unobserved discount rate, that is used to allocate consumption over time. The model helps to explain disconnect between exchange rates and interest rate fundamentals; disconnect between measures of risk that price bonds and measures of risk that price currencies; and why exchange rates are ""too smooth"" relative to the volatile discount rates implied by equity premia. In the model with risk, the exchange rate response to monetary policy is observationally similar, whether monetary policy moves the discount rate or the bond market premium. Between policy changes, interest rate stabilisation (i) isolates the currency from variation in the discount rate; and (ii) shifts the expression of bond risk from bond yields to the currency premium. Those tradeoffs provide a risk-based interpretation of the monetary policy trilemma."
"Chris McDonald & Craig Thamotheram & Shaun P. Vahey & Elizabeth C. Wakerly, 2016.
 """,2016.,Assessing the economic value of probabilistic forecasts in the presence of an inflation target,"DP2016/10, Reserve Bank of New Zealand.","We consider the fundamental issue of what makes a 'good' probability forecast for a central bank operating within an inflation targeting framework. We provide two examples in which the candidate forecasts comfortably outperform those from benchmark specifications by conventional statistical metrics such as root mean squared prediction errors and average logarithmic scores. Our assessment of economic significance uses an explicit loss function that relates economic value to a forecast communication problem for an inflation targeting central bank. We analyse the Bank of England's forecasts for inflation during the period in which the central bank operated within a strict inflation targeting framework in our first example. In our second example, we consider forecasts for inflation in New Zealand generated from vector autoregressions, when the central bank operated within a flexible inflation targeting framework. In both cases, the economic significance of the performance differential exhibits sensitivity to the parameters of the loss function and, for some values, the differentials are economically negligible."
"Özer Karagedikli & Dr John McDermott, 2016.
 """,2016.,Inflation expectations and low inflation in New Zealand,"DP2016/09, Reserve Bank of New Zealand.","This paper finds that the changing behaviour of inflation expectations can explain much of the unusually low inflation in New Zealand. Across several empirical specifications of the Phillips curve, we observe that inflation expectations have become more backward-looking. We also find that the speed of adjustment in inflation expectations, proxied by the spread between short- and longer-term inflation expectations, can explain the unusually low inflation."
"Edda Claus & Iris Claus & Leo Krippner, 2016.
 """,2016.,Monetary policy spillovers across the Pacific when interest rates are at the zero lower bound,"DP2016/08, Reserve Bank of New Zealand.","To conduct monetary policy effectively, central banks need to understand the transmission of monetary policy into financial markets. In this paper, we investigate the effects of United States and Japanese monetary policy shocks on their own asset markets, and the spillovers into each other's markets. However, because short-term nominal interest rates have been effectively zero in Japan since January 1998 and the United States from late 2008, monetary policy shocks cannot be quantified by considering observable changes in short-term market interest rates. Therefore, in our analysis we use a shadow short rate - a quantitative measure of overall conventional and unconventional monetary policy that is estimated from the term structure of interest rates. Our results suggest that the operation of monetary policy at the zero lower bound of interest rates alters the transmission of shocks. In particular, we find a limited response of exchange rates during the first episode of unconventional monetary policy in Japan but a significant impact since 2006."
"Michelle Lewis & Dr John McDermott, 2016.
 """,2016.,New Zealand's experience with changing its inflation target and the impact on inflation expectations,"DP2016/07, Reserve Bank of New Zealand.","We document the experience of the Reserve Bank of New Zealand in changing its inflation target, particularly the effects on inflation expectations. Firstly, the Reserve Bank of New Zealand's DSGE model is used to highlight expectation-formation in the transmission following a change in the inflation target. Secondly, a Nelson-Siegel model is used to combine a number of inflation expectation surveys into a continuous curve where expectations can be plotted as a function of the forecast horizon. Using estimates of long-run inflation expectations derived from the Nelson-Siegel model, we find that numerical changes in the inflation target result in an immediate change in inflation expectations."
"Miles Parker, 2016.
 """,2016.,The impact of disasters on inflation,"DP2016/06, Reserve Bank of New Zealand.","This paper studies how disasters affect consumer price inflation, one of the main remaining gaps in our understanding of the impact of disasters. There is a marked heterogeneity in the impact between advanced economies, where the impact is negligible, and developing economies, where the impact can last for several years. There are also differences in the impact by type of disasters, particularly when considering inflation sub-indices. Storms increase food price inflation in the near term, although the effect dissipates within a year. Floods also typically have a short-run impact on inflation. Earthquakes reduce CPI inflation excluding food, housing and energy."
