Author/s,Year,Title,ID,Abstract
"Ichiro Fukunaga & Yui Kishaba & Nao Shibata & Shunichi Yoneyama, 2025.
 """,2025.,Uncertainty in the Formation of Inflation Expectations in Japan: An Analysis Using the Macroeconomic Model Q-JEM,"25-E-3, Bank of Japan.","This paper examines the formation mechanism of medium- to long-term inflation expectations in Japan using the Bank of Japan's large-scale macroeconomic model, the Quarterly Japanese Economic Model (Q-JEM), from the perspective of the model's past forecast accuracy and its assessment of future uncertainty. We compare the forecast accuracy of various specifications of the inflation expectations function in the model, and find that specifications that take into account the mechanism of adaptive expectations, which is influenced by past actual values of inflation, provided relatively high forecast accuracy on average since 2013. However, the relative forecast accuracy between different specifications varied from phase to phase, suggesting a large uncertainty in the expectations formation mechanism itself. We also assess the future uncertainty of inflation expectations based on the model's past forecast errors. Under the assumption of adaptive expectations mechanism, inflation expectations are more likely to rise when the recent actual inflation is higher."
"Shunsuke Haba & Kimihiko Izawa & Yui Kishaba & Yusuke Takahashi & Shunichi Yoneyama, 2025.
 """,2025.,Measuring Policy Effects since the Introduction of Quantitative and Qualitative Monetary Easing (QQE): An Analysis Using the Macroeconomic Model Q-JEM,"25-E-2, Bank of Japan.","This paper estimates the policy effects of the Bank of Japan's expansionary monetary policy measures since the introduction of Quantitative and Qualitative Monetary Easing (QQE) in 2013 using the Bank of Japan's large-scale macroeconomic model, the Quarterly Japanese Economic Model (Q-JEM). Specifically, we generate ""counterfactual paths"" for key financial variables, including nominal interest rates, as well as inflation expectations, in a hypothetical scenario where these policy measures are absent. Then, we conduct counterfactual analysis using Q-JEM to simulate the developments of real GDP and the CPI under those counterfactual paths, and estimate the policy effects as the differences between the actual values and the simulation results. The analysis shows that, during the period from the introduction of QQE in 2013 to the April-June quarter of 2023, the policy measures have on average pushed up the level of real GDP by around +1.3 to +1.8 percent and the year-on-year rate of change in the CPI (less fresh food and energy) by around +0.5 to +0.7 percentage points."
"Shunsuke Haba & Yuichiro Ito & Yoshiyasu Kasai, 2025.
 """,2025.,The Impact of Negative Interest Rate Policy on Interest Rate Formation and Lending,"25-E-1, Bank of Japan.","This paper examines the impact of the introduction of the negative interest rate policy (NIRP) on interest rate formation and lending in Japan through literature reviews and empirical analyses. Previous studies indicated that NIRP had the effect of lowering the effective lower bound on nominal interest rates and encouraging search for yield behavior among investors, pushing down not only short-term interest rates but also long-term interest rates. Analyzing data from Japan and the euro area, we find that NIRP had a significant downward effect on interest rates for longer maturities in addition to the short-term interest rates. Next, with regard to the impact on lending, previous studies suggested that the introduction of NIRP could create accommodative financial conditions and increase lending as with conventional monetary policy that guides short-term interest rates, while it could impede the financial intermediation function by deteriorating the profitability of financial institutions (""reversal interest rate"" mechanism). In this regard, analyzing data on Japanese financial institutions, we find no evidence that even financial institutions with a larger amount of deposits relative to total assets, whose earnings are likely to be affected by NIRP, experienced a declining trend in lending after the introduction of the policy. This result may have been influenced by factors such as the introduction of the three-tier system for current accounts at the Bank of Japan that eased the contractionary impact on financial institutions' earnings and maintained their risk-taking capacity."
"Atsuki Hirata & Yuichiro Ito & Yoshiyasu Kasai, 2024.
 """,2024.,Impact of the Fund-Provisioning Measure to Stimulate Bank Lending in Japan,"24-E-24, Bank of Japan.","This paper uses financial data from individual banks to quantitatively analyze how the Bank of Japan's ""Fund-Provisioning Measure to Stimulate Bank Lending,"" decided for introduction in October 2012, affected banks' outstanding loans. We estimated the causal impact of the measure using propensity score matching to address the selection bias stemming from the voluntary basis of participation in this program. The results indicate a statistically significant difference in the outstanding loans between the participating and non-participating banks, suggesting that the Fund-Provisioning Measure to Stimulate Bank Lending helped increase lending."
"Kota Ikkatai & Takuji Kawamoto & Kenichi Sakura, 2024.
 """,2024.,Japan's Unconventional Monetary Policy and the Exchange Rate Dynamics,"24-E-23, Bank of Japan.","This paper empirically examines the response of the nominal exchange rate (U.S. dollar-yen exchange rate) to the monetary policy changes, focusing on the effects of various unconventional monetary policy measures implemented by the Bank of Japan over the past 25 years. Specifically, applying the estimation method proposed by Inoue and Rossi (2019), we identify Japan's ""monetary policy shocks"" from changes in the entire yield curve and the exchange rate around policy announcements, and estimate the dynamic response of the exchange rate to them. The results show that the yen depreciated against the U.S. dollar in many cases in response to Japan's expansionary monetary policy shocks, and that non-interest rate differential channel - e.g., the shifts in future exchange rate expectations - accounts for the larger parts of such responses than conventional interest rate differential channel. Moreover, our findings suggest that the responses of the exchange rate to unconventional monetary policies have been state-dependent in the sense that they could vary significantly depending on global financial market conditions and investors' herding behavior at each point in time."
"Yoshihiko Hogen & Naoya Kishi, 2024.
 """,2024.,On the Balassa-Samuelson Effect in Japan,"24-E-22, Bank of Japan.","The real effective exchange rate (RER) is inherently a general equilibrium variable and its fluctuations are influenced by various factors. In addition to supply factors such as productivity, demand factors, home bias, risk sharing, fiscal and monetary policies also affect the RER. In this context, the ""Balassa-Samuelson effect"" (B-S effect) focuses on the role of productivity differentials in the tradable sector in explaining the long-run trend of the RER. In this paper, we quantitatively examine the extent to which the B-S effect has been observed in Japan's RER since the 1970s by constructing and estimating a two-country (Japan and the United States), two sector (tradable and non-tradable), dynamic stochastic general equilibrium (DSGE) model. In addition, we also examine cases where the law of one price does not hold in tradables (dominant currency pricing and local currency pricing) and restrictions on labor mobility across sectors. Our results indicate that the long-run trend of the RER in Japan and the United States can be explained to a considerable extent by the B-S mechanism. In other words, according to the model analysis, the yen's appreciation trend in the RER from the 1970s to the mid-1990s can be explained by the rising relative productivity of Japan's tradable sector relative to the U.S., as pointed out in previous studies, and the effects of the Plaza Accord in 1985. In addition, the depreciation of the yen in real terms since the mid-1990s can be explained by a decline in the relative productivity of Japan's tradable sector relative to the United States; the ""reverse B-S effect"" from Japan's perspective."
"Atsuki Hirata & Sohei Kaihatsu & Yoshiyasu Kasai & Hiroki Yamamoto & Jouchi Nakajima, 2024.
 """,2024.,Effects and Side Effects of Unconventional Monetary Policy: A Shadow Rate Approach,"24-E-21, Bank of Japan.","Over the past 25 years, the Bank of Japan has conducted a variety of unconventional monetary policies. This paper empirically analyzes the impact of these unconventional monetary policies on Japan's economic activity, prices, and financial sector. First, we investigate the impact of the Bank of Japan's purchase of long-term JGBs on long-term interest rates and find that it lowered the rates by lowering the term premium. Its impact was particularly pronounced following the introduction of Quantitative and Qualitative Monetary Easing (QQE) in 2013. Second, we employ a factor-augmented vector autoregression (FAVAR) and the shadow rates as a proxy of a monetary policy stance reflecting information on the entire government bond yield, and investigate the counterfactual analyses. Our estimation result indicates that the series of unconventional monetary policies had a positive effect on output and prices, and the large-scale monetary easing after the introduction of QQE contributed to fostering a non-deflationary environment in Japan. The empirical analysis also indicates that the unconventional monetary policies may have had the side effect of reducing the profitability of banks by lowering lending rates."
"Yoshibumi Makabe & Tomoyuki Yagi, 2024.
 """,2024.,Firms' Interest Payment Burden and Productivity under a Low Interest Rate Environment,"24-E-20, Bank of Japan.","For a long period, a low interest rate environment has continued on in Japan. While this environment puts upward pressure on the real economy through a decline in real interest rates, it also hinders the business dynamics of firms and induces inefficient resource allocation. Taking this into account, in this paper, we first try to extract a group of firms that continue to survive with support from banks or other entities despite performing poorly and having no prospect of recovery. We refer to these firms as ""financially-supported firms."" We find that the share of financially-supported firms in Japan has remained at a low level in recent years. The productivity of financially-supported firms is lower than that of other firms and despite their limited number, they put downward pressure on aggregate productivity. We then analyze the spillover effects of financially-supported firms on the macroeconomy, i.e., through distortion in resource allocation. The analysis of large firms in recent years does not suggest that the presence of financially-supported firms has suppressed the productivity of other firms. Next, we conduct an empirical analysis on the relationship between a low interest rate environment and financially-supported firms. No direct relationship is confirmed between the two, partly due to the fact that the emergence of financially-supported firms was prevented under a stable financial system. However, in recent years, while the share of firms facing a significant deterioration in business conditions, such as financially-supported firms, has been at a low level after having declined from the mid-1990s through the mid-2000s, the share of firms remaining at relatively low productivity has been flat; this suggests the possibility that the low interest rate environment might be one of the attributable factors."
"Shunsuke Haba & Yuichiro Ito & Shogo Nakano & Takahiro Yamanaka, 2024.
 """,2024.,Assessing the Long-Term Impact of Monetary Policy,"24-E-19, Bank of Japan.","The ""hysteresis effect,"" in which short-term economic shocks can influence long-term economic trends, has been widely recognized. This paper presents empirical analyses of the long-term impact of monetary policy on the supply side (productivity and potential GDP, etc.) of the Japanese economy. First, we identify monetary policy shocks using various methods and examine their long-term impact on potential GDP over the past 25 years through the local projection method. The results suggest that monetary easing may have had a positive impact on potential GDP through capital accumulation, but no statistically significant relationship is confirmed. Next, we examine the impact of monetary policy on productivity, using firm-level data. The results indicate that while monetary easing could enhance productivity within individual firms, it may also act to suppress productivity growth by causing distortions in resource allocation among firms. However, in the long-term, the analysis reveals no evidence of a statistically significant relationship. Thus, from the empirical analyses using currently available data, no clear conclusions about the impact of monetary easing on the supply side of the economy have been reached, either positive or negative. There are various mechanisms at work in the long-term impact of monetary policy, and these effects may vary, depending on economic conditions. Ongoing examination from a broad perspective remains essential to deepen our understanding of the long-term impact of monetary policy."
"Sohei Kaihatsu & Shogo Nakano & Hiroki Yamamoto, 2024.
 """,2024.,Macroeconomic Impact of Shifts in Long-term Inflation Expectations,"24-E-18, Bank of Japan.","This paper examines the impact of shifts in long-term inflation expectations on economic activity and price dynamics in Japan using a time-varying parameter vector autoregressive (TVP-VAR) model. Our empirical findings demonstrate that exogenous positive shocks to long-term inflation expectations improve the output gap and generate upward pressure on inflation rates. These results suggest the existence of an ""expectations channel"" in Japan, whereby higher inflation expectations stimulate private sector spending through mechanisms such as reducing real funding costs. Looking at the analysis by period, it indicates that during the deflationary phase of the 2000s, declining long-term inflation expectations likely contributed to persistent downward pressure on prices, potentially serving as one factor that hindered Japan's exit from sustained deflation. However, following the introduction of the ""price stability target"" and Quantitative and Qualitative Monetary Easing (QQE) in 2013, this contribution reversed, appearing to exert upward pressure on inflation rates. In this respect, the findings suggest that the ""management of expectations"" intended by monetary policy during this period demonstrated some effectiveness. Nevertheless, as inflation rates subsequently declined, the upward contribution of inflation expectations to the inflation rate diminished, failing to anchor expectations to the price stability target. This outcome suggests the inherent difficulty in maintaining a sustained influence on long-term inflation expectations."
"Yudai Hatayama & Yuto Iwasaki, 2024.
 """,2024.,Estimating the Natural Yield Curve in Japan Using a VAR with Common Trends,"24-E-17, Bank of Japan.","This paper introduces a novel approach for simultaneously estimating nominal and real natural yield curves in Japan. Specifically, we employ macroeconomic variables (output gap and inflation rate) as observed variables, in addition to the nominal and real yield curves, and conduct an estimation combining the representative yield curve model, the Nelson-Siegel model (Nelson and Siegel, 1987), with a VAR with common trends (Del Negro et al., 2017). The results presented in this paper indicate that since the 1990s, both nominal and real natural yield curves have exhibited downward shifts, as a consequence of a decline in the natural rate of interest. Furthermore, both curves have flattened due to a trending decline in the term premium. The results also indicate that the extent of these changes differs between the nominal and real natural yield curves. However, it should be noted that the estimation of natural yield curves is still in the process of development. Consequently, the results should be interpreted with caution."
"Ichiro Fukunaga & Yoshihiko Hogen & Yojiro Ito & Kenji Kanai & Satoshi Tsuchida, 2024.
 """,2024.,Potential Growth in Japan: Issues on Its Relationship with Prices and Wages,"24-E-16, Bank of Japan.","This paper looks back on the background of the sluggish potential growth and the slowdown in labor productivity growth since the 1990s in Japan, and raises some issues on their concepts and measurement, as well as on their relationship with prices and wages. Specifically, we point out that (1) there is a great deal of uncertainty in estimating the potential growth rate due to differences in approaches; (2) a decline in the potential growth rate could be accompanied by an even sharper decline in aggregate demand, leading to a worsening of the output gap; (3) the slowdown in labor productivity growth, combined with the decline in the labor share and the deterioration in the terms of trade, has exerted downward pressure on real wages; (4) the slowdown in labor productivity growth has also led to upward pressure on prices through rising unit labor costs; and (5) the prolonged deflation and low inflation themselves might have adversely affected productivity through suppressing demand for capital investment and other factors. While the sluggishness of potential growth and the slowdown in labor productivity growth are serious problems in themselves, monitoring these trends is also necessary for conducting monetary policy with the aim of maintaining price stability. It is also important to look at the relationship between productivity, prices, and wages from a variety of perspectives, while being mindful of the uncertainties in these estimates."
"Kosuke Aoki & Yoshihiko Hogen & Yojiro Ito & Kenji Kanai & Kosuke Takatomi, 2024.
 """,2024.,Determinants of Price Markups at Japanese Firms and Implications for Productivity,"24-E-15, Bank of Japan.","In this paper, we analyze determinants of price markups and their relationship with aggregate productivity based on long-term estimates of price markups and wage markdowns for Japanese firms. The main results are summarized as follows. First, we find that, in order to maintain profitability, Japanese firms have raised their wage markdowns while their price markups have declined since the late 1990s. Both the U.S. and Japanese firms experienced rising wage markdowns, but Japanese firms differ in that they experienced declining price markups. Second, regarding determinants of price markups for Japanese firms, we find that firms' investment in intangible assets has significantly contributed to raising price markups across industries. Meanwhile, in manufacturing, a decline in Japan's share of global exports due to changes in the international competitive environment has worked as a force for exerting downward pressure on price markups. In non-manufacturing, the number of stores per capita increased which worked as a force for enhancing the severity of price competition and exerted downward pressure on price markups. Third, we find that TFP growth in Japan was mainly driven by (1) the efficiency improvements from declining price markups, and (2) contributions from technological progress was much smaller than those of the United States. We also show that Japan's technological frontier, as measured by actual output and price markups, did not expand as much as in the United States."
"Ichiro Fukunaga & Yoshihiko Hogen & Yoichi Ueno, 2024.
 """,2024.,Japan's Economy and Prices over the Past 25 Years: Past Discussions and Recent Issues,"24-E-14, Bank of Japan.","This paper provides an overview of economic activity and prices in Japan since the 1990s, based on discussions mainly in academia as well as the survey of corporate behavior, and then discusses some issues related to the signs of change in recent years. In the 1990s, monetary policy faced a lower bound on nominal interest rates as the economy fell into stagnation and mild deflation due to various factors both on the demand and supply sides. In the 2010s, the economy recovered thanks to the effects of quantitative and qualitative monetary easing and other measures, which brought about a situation of no longer being in deflation. However, the ""price stability target"" of 2 percent could not be achieved while people's mindset and practices based on the assumption that wages and prices were unlikely to rise remained. After the pandemic in the 2020s, as the economic recovery and the tightening of labor markets as well as the surge in import prices have strengthened the virtuous cycle between wages and prices, it came in sight that the ""price stability target"" would be achieved in a sustainable and stable manner. Against this background, signs of change have been seen in the global economic landscape, labor markets, and firms' price-setting behavior. The mindset and practices based on the assumption that wages and prices were unlikely to rise, which took root during the deflation period, appear to be dissolving."
"Yudai Hatayama & Yuto Iwasaki & Kyoko Nakagami & Tatsuyoshi Okimoto, 2024.
 """,2024.,Globalization and Its Growing Impact on the Natural Rates of Interest in Developed Economies,"24-E-13, Bank of Japan.","This paper quantitatively examines the effect of globalization on the natural rate of interest in developed economies, including Japan, the US, and the euro area. By incorporating into the model the variables that capture global economic and financial trends, such as demand and supply of safe assets and cross-border spillovers, with a smooth-transition framework, we account for the existence of non-linear regime change of their coefficients, driven by globalization. Our findings indicate that along with the progress of globalization, (i) the impact of global factors rapidly increased around 2000, and (ii) the commonly observed decline in the natural rate of interest can be largely attributed to these global factors. These findings underscore the importance of incorporating global factors such as demand and supply of safe assets and global spillovers, with their increasing impact, alongside the domestic factors such as productivity and demographics, when investigating developments in the natural rate of interest."
"Shogo Nakano & Yu Sugioka & Hiroki Yamamoto, 2024.
 """,2024.,Recent Developments in Measuring the Natural Rate of Interest,"24-E-12, Bank of Japan.","The natural rate of interest (r*) is the real interest rate that is neutral to the economy and prices, and is one of the benchmarks for evaluating the stance of monetary policy. r* cannot be observed directly and must be estimated based on some assumptions. In this paper, we survey various methods that have been developed for estimating r*, summarize their characteristics, and apply them to the Japanese economy. We confirm all estimates of r* showed a downward trend in the long run. However, the estimated results of r* vary widely, depending on the method used, and current estimates can alter when new data are added to the estimation. Therefore, it is necessary to consider estimation uncertainties when conducting monetary policy."
"Kohei Maehashi & Daisuke Miyakawa & Kana Sasamoto, 2024.
 """,2024.,Pricing Implications of Centrality in an OTC Derivative Market: An Empirical Analysis Using Transaction-Level CDS Data,"24-E-11, Bank of Japan.","Using transaction-level records making up the universe of single-name credit default swap (CDS) contracts in Japan, we document whether and how the relative centrality of sellers to buyers, which proxies for their search ability and thus bargaining power, affects single-name CDS prices. Our main findings are as follows. First, our panel estimation, which comprehensively controls for the standard pricing factors considered in practice (e.g., entitiesâ€™ risk, counterparty risk, the notional amount, and maturity), suggests that CDS prices are higher the higher the relative centrality of sellers to buyers. Second, such centrality premium becomes more apparent under unfavorable market conditions and further increases when buyers attempt to unwind their short positions. Given the non-negligible quantitative impacts of relative centrality on CDS prices, we find that CDS prices to a large extent are determined by the bargaining power originating from the ability to search for counterparties. Third, deeper trade relations between sellers and buyers result in a centrality discount when market conditions are unfavorable and a centrality premium when market conditions are favorable. This result suggests that there is a tradeoff between the cost of maintaining relationship in periods of favorable market conditions and the benefit of securing cheaper access to CDSs in periods of unfavorable market conditions."
"Takashi Nakazawa & Mitsuhiro Osada, 2024.
 """,2024.,The Bank of Japan's Large-Scale Government Bond Purchases and the Formation of Long-Term Interest Rates,"24-E-10, Bank of Japan.","This paper quantitatively examines the effects of the Bank of Japan's (BOJ's) purchases of Japanese government bonds (JGBs) - especially the large-scale purchases since the introduction of Quantitative and Qualitative Monetary Easing in 2013 - on the formation of long-term interest rates in Japan using time series analysis. The results can be summarized as follows. First, having quantified the effect of BOJ JGB purchases taking market participants' expectations about the future path of such purchases into account, we find that the effect of JGB purchases on interest rates has been driven by the increase in JGB holdings (i.e., the stock effect), which affects market participants' risk allocation, rather than by the daily conduct of JGB purchases (i.e., the flow effect), which affects supply and demand in the secondary market. Second, in addition to the flow and stock effects, the Yield Curve Control framework introduced in September 2016 had the effect of restraining interest rate increases when long-term interest rates approached the upper bound of the announced range. This effect tended to be larger when the BOJ took countermeasures and market participants expected such countermeasures. Finally, our analysis of interest rates at different maturities suggests that the framework of government bond purchases and Yield Curve Control had an effect on interest rates across a wide range of maturities, and that the recent large-scale monetary easing had the effect of pushing down the entire yield curve."
