Author/s,Year,Title,ID,Abstract
"Chotima Sitthichaiviset & Wararat Khemongkorn & Atipong Saikaew, 2012.
 """,2012.,Inflation Dynamics and Monetary Policy,"2012-01, Monetary Policy Group, Bank of Thailand.",No abstract is available for this item.
"Pornpen Sodsrichai & Sakkapop Panyanukul & Nantaporn Pongpatthananon, 2011.
 """,2011.,"""Putting All Eggs in One Basket"" Thailand's Under-Investment Abroad: Impact and Explanations","2011-06, Monetary Policy Group, Bank of Thailand.","This paper presents the degree of under-investment in foreign assets, known as a home–bias phenomenon, in 30 developed and developing countries across the world including Thailand. We find that Thailand’s home-bias is high compared to other countries’ home-bias and it decreases at a slower pace over time. The study also shows that a country with higher levels of home-bias experiences lower international risk sharing and has more volatile consumption patterns during the sample period of 1970 to 2010. To strengthen Thailand’s resiliency to unexpected economic shocks and maintain country’s economic welfare through better consumption smoothing, the policy challenges identified in this paper include capital outflow measures, tax policy, coherent institutional supports and guidelines to improve investors’ internationalized skills."
"Supachoke Thawornkaiwong & Bodin Civilize & Thiti Khatphitthaya, 2011.
 """,2011.,Growth Management for Thailand: the Role of Infratructure,"2011-05, Monetary Policy Group, Bank of Thailand.",No abstract is available for this item.
"Kiatipong Ariyapruchya & Sukonpat Chantapant & Tosapol Apaitan, 2011.
 """,2011.,Dealing with Structural Change: A Diagnosis of the Thai Economy,"2011-04, Monetary Policy Group, Bank of Thailand.","The entry of China into the global economy and regional economic integration is ushering in a new global production structure. Thailand will have to find her place in this new global order by embracing internal structural change. The paper finds that Thailand will have to confront sizeable structural change due to global developments. And depending on how global and domestic developments play out, there are wide-ranging possibilities on how Thailand may transform structurally. Nevertheless, no matter what possibility materializes, the Thai economy’s smooth transformation rests on its adaptability and resiliency. We focus on adaptability in terms of physical mobility and resiliency in terms of firm resiliency to shocks. Thailand’s physical capital mobility is adequate by international standards, but rigidities exist in sectors that lack competition or financial access. At the firm level, the overall picture is that of resiliency to shocks, but there are firms in non-competitive sectors that appear particularly vulnerable. On overall, the Thai economy is adaptable and resilient but will be challenged by imminent and substantial structural change; the Thai economy must build adaptability and resiliency from within. For example, policymakers can facilitate resource allocation by fostering competition and sustaining financial sector liberalization. Firms should enhance productivity, seek out opportunities in new markets, prepare for regional competition and manage financial risk more carefully."
"Pariwat Kanithasen & Vacharakoon Jivakanont & Charnon Boonnuch, 2011.
 """,2011.,"AEC 2015: Ambitions, Expectations and Challenges ASEAN's Path towards Greater Economic and Financial Integration","2011-03, Monetary Policy Group, Bank of Thailand.","The formation of the AEAN Economic Community (AEC) in 2015 is an important milestone in the process of ASEAN integration. The challenge for members is to tap on the gains of integration while staying prepared for changes. As financial integration is part of this process, it is important to reap benefits by creating a mutually reinforcing “virtuous circle” of financial integration: having more willingness in financial liberalization would—through increased competition and technology transfer—support the development of the financial sector, which, in turn, will support further liberalization. We aim to quantify the extent of liberalization under the AEC Blueprint and the current state of implementation, and come to the conclusion that it does not aim towards full liberalization in all areas, with implementation currently lagging behind in some areas. Importantly, Thailand’s present willingness to liberalize the financial sector trails other ASEAN peers. However, relevant indicators of financial development and institutional environment reveal that Thailand’s readiness is relatively on par with its peers. We therefore come to the policy recommendation that Thailand has room to accelerate its liberalization process under the Blueprint, particularly in the area of financial liberalization. Key to this is the adoption of an “integration mindset” by incorporating regional integration issues into domestic laws, regulations and master plans, which will ultimately give thrust to the aforementioned “virtuous circle”."
"Nasha Ananchotikul & Pornpinun Chantapacdepong & Chotima Sitthichaiviset, 2011.
 """,2011.,China's Growth in Transition: Implications for the Thai Economy,"2011-02, Monetary Policy Group, Bank of Thailand.","China has rapidly emerged as a global economic superpower and is expected to remain the main growth driver in the next phase of the global economy. Questions often raised are: How long can China’s extraordinary growth be sustained? What direction the Chinese economy is heading towards and what does it imply about opportunities and risks for other countries, including Thailand from our point of interest? From a review of China’s growth pattern and an in-depth analysis of sources of growth, we put forward that, in the short to medium term, China’s potential output growth will remain strong driven mainly by continued capital deepening. In the longer term, however, factor market distortions, misallocation of resources, and the demographic shift in China will increasingly become the key bottlenecks to China’s sustainable growth. Realizing these growth limitations, the Chinese leaders have recently shifted the growth paradigm by resorting to technology leapfrogging in lifting productivity and moving up the value chain. This will significantly change the future pattern of production and exports in China. The Thai economy has greatly benefited from the rising of the Chinese economy through various trade channels. But in order for Thailand to continue to reap these benefits, a sole reliance on the same export pattern will not be enough. Thailand should learn from China’s success in productivity and industrial upgrading and technological advancement, as serious efforts in this direction are much needed for Thailand to escape the middle income trap."
"Phurichai Rungcharoenkitkul, 2011.
 """,2011.,Wealth Effects and Consumption in Thailand,"2011-01, Monetary Policy Group, Bank of Thailand.","The effects of changes in wealth on consumption in Thailand are estimated, using a cross-sectional household survey conducted in 2010. It is found that consumption, after conditioning for income and household characteristics, is increasing in wealth, whether measured in terms of net worth or gross asset values. The estimated elasticity of consumption with respect to wealth is 0.06, while the estimated income elasticity is 0.60. The corresponding marginal propensity to consume out of wealth is estimated to be around 0.02-0.03. Physical assets, such as housing, matter for consumption more than financial assets, with the elasticity being about five-fold larger. Durable goods consumption is found to be much more sensitive to wealth than consumption of non-durable goods. The paper also discusses evidence that wealth e ects may vary across households, and can be explained by the levels of existing wealth and certain household characteristics."
"Phurichai Rungcharoenkitkul, 2011.
 """,2011.,Wealth Effects and Consumption in Thailand,"2011-01, Monetary Policy Group, Bank of Thailand.","The effects of changes in wealth on consumption in Thailand are estimated, using a cross-sectional household survey conducted in 2010. It is found that consumption, after conditioning for income and household characteristics, is increasing in wealth, whether measured in terms of net worth or gross asset values. The estimated elasticity of consumption with respect to wealth is 0.06, while the estimated income elasticity is 0.60. The corresponding marginal propensity to consume out of wealth is estimated to be around 0.02-0.03. Physical assets, such as housing, matter for consumption more than financial assets, with the elasticity being about five-fold larger. Durable goods consumption is found to be much more sensitive to wealth than consumption of non-durable goods. The paper also discusses evidence that wealth e ects may vary across households, and can be explained by the levels of existing wealth and certain household characteristics."
"Surachit Laksanasut & Pisit Pualpant & Jaruphan Vanichtanunkool & Khatharit Sithikul & Utumporn Jitsutthiphakorn & Jongkol Khamlai, 2010.
 """,2010.,The Future of Monetary Policy: Roles of Financial Stability and Exchange Rate,"2010-08, Monetary Policy Group, Bank of Thailand.","The impending change in the global economic and nancial landscape will have important implications for the making of monetary policy in Thailand. This paper highlights two key challenges and proposes steps that can help strengthen the existing in ation targeting (IT) framework. First, we anticipate a more powerful procyclicality mechanism, which will pose greater risk to nancial stability. A theoretical model is constructed to illustrate how such mechanism, in addition to propagating shocks, can generate bubble-and-crash phenomena. In this context, we argue that there are strong justi cations for augmenting the IT framework by rule-based macroprudential policy. Secondly, we study the role of exchange rate exibility in determining long-run sustainable growth. Through crosscountry panel regressions, we nd evidence that conditional on some criteria being met, greater exchange rate exibility is conducive to higher economic growth. We argue that Thailand is well-positioned to bene t from more exibility going forward, which in turn will help spur private sector's adjustments and ultimately ensure a more resilient Thailand."
"Nasha Ananchotikul & Nuwat Nookhwun & Paiboon Pongpaichet & Songklod Rastapana & Phurichai Rungcharoenkitkul, 2010.
 """,2010.,The Future of Monetary Policy: Roles of Financial Stability and Exchange Rate,"2010-07, Monetary Policy Group, Bank of Thailand.","The impending change in the global economic and nancial landscape will have important implications for the making of monetary policy in Thailand. This paper highlights two key challenges and proposes steps that can help strengthen the existing in ation targeting (IT) framework. First, we anticipate a more powerful procyclicality mechanism, which will pose greater risk to nancial stability. A theoretical model is constructed to illustrate how such mechanism, in addition to propagating shocks, can generate bubble-and-crash phenomena. In this context, we argue that there are strong justi cations for augmenting the IT framework by rule-based macroprudential policy. Secondly, we study the role of exchange rate exibility in determining long-run sustainable growth. Through crosscountry panel regressions, we nd evidence that conditional on some criteria being met, greater exchange rate exibility is conducive to higher economic growth. We argue that Thailand is well-positioned to bene t from more exibility going forward, which in turn will help spur private sector's adjustments and ultimately ensure a more resilient Thailand."
"Worawut Wesaratchakit & Tientip Subhanij & Rungporn Roengpitya & Wanvimol Sawangngoenyuang & Chanaporn Sereevoravitgul, 2010.
 """,2010.,Financing Thailand for Balanced and Sustainable Growth,"2010-06, Monetary Policy Group, Bank of Thailand.","As the global economic outlook remains uncertain, there is the need for Asia to step up and take a new position as the driving force of the world economy. This means that Thailand needs to adjust herself to the new challenges of increased bank competition, more capital inflows as well as more domestic funding needs. The paper attempts to analyze and provide policy recommendations as to how to deal with the stated challenges and turn them into our advantages by means of efficiently utilizing the financial sector to finance the real sector in order to move the economy forward. Three possible policies worth considering are: (1) commercial banks should be more efficient by means of promoting competition (2) financial access and inclusiveness should be enhanced (3) lending infrastructure and the depth of the financial market should be improved. Although, the essence of these policies is addressed in the phase II of Financial Sector Master Plan, challenges remain as to how to implement them. Furthermore, the cooperation and commitment among concerned parties should not be taken lightly."
"Manop Udomkerdmongkol & Sra Chuenchoksan & Nutthikarn Vorasa-ngasil, 2010.
 """,2010.,Investment in Thailand: How to unleash the new investment cycle?,"2010-05, Monetary Policy Group, Bank of Thailand.","The notion that Asia will be the new economic growth center for the next decade has prompted Thailand to rethink her investment strategy. We explore investment dynamics in details using both macro and micro analysis in order to formalize appropriate investment policies for Thailand. Our findings from macro analysis indicate that lower investment during post 1997 crisis were mainly attributable to lower GDP growth, lower domestic credit growth and lower terms of trade. Moreover, Thailand’s relative lacks of public investment in comparison to neighboring countries were one of the reasons which caused sub-par private investment performances. At the micro level, we found that structural issues such as degree of competition, product standards, financial access and financial costs are inhibited factors affecting firm’s probability of investment. Legal issues which delayed investment projects were also examined. In order to unleash Thailand’s investment, the government must tackle the problems at both macro and micro levels. Not doing so would risk Thailand falling behind her competitors."
"Thammarak Moenjak & Kengjai Watjanapukka & Oramone Chantapant & Teeravit Pobsukhirun, 2010.
 """,2010.,New Globalization: Risks and Opportunities for Thailand in the Next Decade,"2010-04, Monetary Policy Group, Bank of Thailand.","The ongoing globalization process via the reduction and removal of obstacles to international trade and investment and international labor movement has come to an important inflection point due to the global Credit Crisis in 2008-2009. The Credit Crisis left G4 economies considerably weaker in light of the massive fiscal debt, fragile banking sector balance sheets, as well as the nearly maxed-out space for macroeconomic policies. Meanwhile, despite initial setbacks, EM Asia seemed to poise for robust growth going forward and is expected to become the second engine of global growth after the US. In the next decade, EM Asia growth will likely be driven by the prospects of its own regional demand from burgeoning middle class as a result of fast transition from the primary sector to higher-paying manufacturing and service sectors. Additionally, supply side factors will provide significant support for EM Asia growth going forward through the improvement in TFP from intensifying regional production network and frugal innovation, as well as the rise in capital accumulation from greater infrastructure investment and intra-regional FDI. However, for the real sector growth to achieve its full potential, more effective financing that is efficient and inclusive will be needed. The resiliency of the financial system will also be a key factor that must be monitored closely and enhanced to ensure the sustainability of economic growth."
"Wilatluk Sinswat & Tientip Subhanij, 2010.
 """,2010.,A Cross-Country Survey on SME Financial Access and implications for Thailand,"2010-03, Monetary Policy Group, Bank of Thailand.",No abstract is available for this item.
"Rungporn Roengpitya & Phurichai Rungcharoenkitkul, 2010.
 """,2010.,Measuring Systemic Risk And Financial Linkages In The Thai Banking System,"2010-02, Monetary Policy Group, Bank of Thailand.","This paper addresses the measurement issues of systemic risk in the Thai banking sector. The concept of conditional value-at-risk (CoVaR), due to Adrian and Brunnermeier (2008), was used to quantify the level of systemic risk and financial linkages among six major Thai commercial banks over the period of 1996Q2-2009Q1. Intuitively, CoVaR measures the degree of ‘risk externalities’ that a single institution imposes on the system. We found that there was additional risk imposed onto the overall system by individual banks, both during the Asian crisis time and in subsequent periods. There is some evidence that larger banks contribute more to this systemic risk, as measured by the concept of “?CoVaR,” but size is far from being a dominant factor. We further apply the concept of CoVaR to measure the financial linkage between any two banks and investigate the changing nature of the linkages over time as well as other bank characteristics that drive such inter-bank relationships. These measures of risk externalities serve as a useful additional toolbox to the regulators, and themselves have novel regulatory implications."
"Rungporn Roengpitya, 2010.
 """,2010.,Measuring the Level of Competition in the Loan Market of the Thai Banking Industry Using the Boone Indicator,"2010-01, Monetary Policy Group, Bank of Thailand.","This paper follows the pioneer effort in measuring the competition level in the loan markets among selected countries in the European Union by van Leuvensteijn et al. (2007). In this study, the competition level in the loan market of the Thai banking industry is calculated both in aggregate of time and by year, from 1994-2004. In addition, for comparison purposes, I also re-assess the level of competition in the loan market of the U.S. banks, using the data from the CALL Report during the years 1994-2004, which is different from the original paper that uses the Bankscope data from 1999- 2004. The results indicate that the Thai banking industry is much less competitive when compared to the U.S. banking industry and bears higher marginal costs, which consequently translates to lower efficiency. Finally, it is worth noting that the method of estimating the translog cost function diverges from the EU paper in a sense that the states’ fixed effects are included in this study and that the marginal cost equation is estimated differently due to the use of a different marginal cost equation."
"Thammarak Moenjak & Kengjai Watjanapukka & Oramone Chantapant & Teeravit Pobsukhirun, 2010.
 """,2010.,New Globalization: Risks and Opportunities for Thailand in the Next Decade,"1001, Monetary Policy Group, Bank of Thailand.","The ongoing globalization process via the reduction and removal of obstacles to international trade and investment and international labor movement has come to an important inflection point due to the global Credit Crisis in 2008-2009. The Credit Crisis left G4 economies considerably weaker in light of the massive fiscal debt, fragile banking sector balance sheets, as well as the nearly maxed-out space for macroeconomic policies. Meanwhile, despite initial setbacks, EM Asia seemed to poise for robust growth going forward and is expected to become the second engine of global growth after the US. In the next decade, EM Asia growth will likely be driven by the prospects of its own regional demand from burgeoning middle class as a result of fast transition from the primary sector to higher-paying manufacturing and service sectors. Additionally, supply side factors will provide significant support for EM Asia growth going forward through the improvement in TFP from intensifying regional production network and frugal innovation, as well as the rise in capital accumulation from greater infrastructure investment and intra-regional FDI. However, for the real sector growth to achieve its full potential, more effective financing that is efficient and inclusive will be needed. The resiliency of the financial system will also be a key factor that must be monitored closely and enhanced to ensure the sustainability of economic growth."
"Atchana Waiquamdee & Pranee Sutthasri & Tientip Subhanij & Surach Tanboon, 2009.
 """,2009.,Monetary Policy and Underlying Inflation Pressures: The Essence of Monetary Policy Design,"2009-11, Monetary Policy Group, Bank of Thailand.","This paper offers a justification for and assurance of the efficiency of a monetary policy design that is based on using core inflation as the policy target. Illustrated in a New Keynesian framework where the microeconomic foundation with rigidities of various types is the central feature, the paper starts with an important reminder of the reason why central banks need to focus on inflation as their primary objective. Once the mandate of price stability is established, the next question that follows is: Which measure(s) of inflation, according to theory, is most relevant to the conduct of monetary policy? While the literature broadly suggests that, under certain assumptions, stabilizing a target index that puts more weight on the stickier prices is a better policy, it has mostly come to a conclusion that the monetary authority should be mindful of developments in a broad variety of prices. As a result, while the choice of the policy target in the case of Thailand comes down to core inflation, in its implementation of the inflation targeting framework, the Bank of Thailand also looks at several indicators that help gauge as accurately as possible underlying price pressures."
"Nasha Ananchotikul & Khatharit Sitthikul, 2009.
 """,2009.,"Capital Flows In Thailand: Trends, Determinants, And Implications For Central Bank Policies","2009-10, Monetary Policy Group, Bank of Thailand.",No abstract is available for this item.
"Yunyong Thaicharoen & Nasha Ananchotikul, 2009.
 """,2009.,Thailand’s experiences with rising capital flows: recent challenges and policy responses,"2009-09, Monetary Policy Group, Bank of Thailand.",No abstract is available for this item.
"Krist Dacharux & Pornnapa Leelapornchai & Manop Udomkerdmongkol, 2009.
 """,2009.,Thailand’s Investment in the Post-Crisis Era: Issues and Challenges,"2009-08, Monetary Policy Group, Bank of Thailand.",No abstract is available for this item.
"Jacob Gyntelberg & Mico Loretan & Tientip Subhanij & Eric Chan, 2009.
 """,2009.,"Private information, stock markets, and exchange rates","2009-07, Monetary Policy Group, Bank of Thailand.","Explaining exchange rates has long been an important but vexing issue in international economics and nance. In recent years, a number of studies have shown that investors' private information plays a central role in determining exchange rates. We demonstrate in this paper that the private information of investors relevant for exchange rates is largely connected to the stock market, and that this information is conveyed to foreign exchange (FX) markets by order ow that is induced by investors' transactions in the stock market. We establish these results by analyzing several novel unused datasets on nearly two years' worth of daily-frequency capital ows of nonresident investors in the foreign exchange, stock, and bond markets of Thailand. We present compelling evidence that FX order ow that is induced by nonresident investors transactions in the Stock Exchange of Thailand|which we show are driven largely by private information|has far greater explanatory power for the exchange rate than other order ow has, both in the short run and the long run. In contrast, FX order ow of nonresident investors that is related to their transactions in Thai government bonds|which we nd are not driven appreciably by private information|does not have a statistically significant effect on the exchange rate."
"Tientip Subhanij, 2009.
 """,2009.,Household sector and monetary policy implications: Thailand’s recent experience,"2009-06, Monetary Policy Group, Bank of Thailand.",No abstract is available for this item.
"Nasha Ananchotikul & Chayawadee Chai-anant & Krist Dacharux & Manop Udomkerdmongkol, 2009.
 """,2009.,Thailand’s Medium-term Macroeconomic Policies: Major Challenges and Appropriate Responses,"2009-05, Monetary Policy Group, Bank of Thailand.","This paper aims to identify major medium-term challenges facing the Thai economy as a result of the Sub-prime financial crisis as well as the public policy reactions following the crisis before providing appropriate recommendations. Over the medium term, Thailand’s economic recovery may be subject to its ability to lift the level of potential output that has been lowered during the crisis from subdued investment and confidence; concerns over fiscal sustainability; as well as increased risks to asset prices and inflation, possibly through large capital inflows into the region induced by world excess liquidity. Appropriate fiscal policy calls for the balancing between the short-run growth stimulus and the long-run potential output elevation for a sustainable recovery. Fiscal measures must be carefully designed and budget effectively disbursed. The role of expenditure automatic stabilizer should be enhanced to lend greater flexibility in support of the economy during possible future challenges, while also formulate a clear plan for fiscal consolidation to preserve sustainability. On the other hand, monetary policy likely encounters limitation on continued easing stance due to rising inflationary pressure as economic recovery solidifies. Nonetheless, monetary discipline and price stability will foster as the potential economic growth over the long run. In addition, the role of central bank in preserving financial stability needs to be fortified by macro-prudential measures which are more targeted and flexible in conjunction with the option in interest rate policy, only when there are no conflicts to monetary policy objectives, to contain the financial imbalances as a detrimental risk factor to the overall economic stability."
"Yunyong Thaicharoen & Rungporn Roengpitya & Jiranit Chaowalit & Songklod Rastapana, 2009.
 """,2009.,Developing the Efficient and Resilient Financial System for Thailand: Lessons from the Crisis and Challenges Ahead,"2009-04, Monetary Policy Group, Bank of Thailand.","The purpose of this paper is to discuss and raise important policy implications from the U.S. crisis in the Thai context, so as to contribute to the appropriate and forward-looking policy design for the Thai financial. Issues discussed in this study involve: (i) financial linkages and systemic risk assessment; (ii) procyclicality of the financial system; (iii) appropriate regulatory arrangement, bank governance and executive compensation. Regarding the systemic risk issue, we found evidence of negative externalities imposed onto the banking system value-at-risk (VaR) by banks and other types of financial institutions such as finance, securities and insurance companies. Therefore, bank regulators needs to be aware of the additional risk imposed onto the system during distress time and take this into account when assessing the risk level of banks. Next, the results from panel data regressions suggested that the level of procyclicality decreased from the pre-Asian Crisis period when compared to the post-crisis period. Moreover, the nature of cyclicality differed by asset classes. Therefore, we proposed that, if their goal was to mitigate excessive cyclicality, supervisors must also take into account types of loans as well. Finally, the paper outlines the importance of implementing regulatory statues that will minimize regulatory arbitrage as well as promoting cautious financial innovations and bank governance, which were identified as a few of the fundamental causes leading to the onset of the U.S. financial crisis."
"Don Nakornthab & Jittapa Prachuabmoh & Tientip Subhanij & Kessarin Tansuwanarat, 2009.
 """,2009.,Challenges in the New Global Macroeconomic and Financial Environment,"2009-03, Monetary Policy Group, Bank of Thailand.","This paper presents our forward-looking conjecture of the global macroeconomic and financial environment over the next five years. Among the key unfolding developments we look at are advanced economies' monetary and fiscal policy exits and the remaining global imbalances. According to our analysis, policymakers in emerging market economies should be prepared for a world with slower growth, higher inflation, declining USD trend, and higher costs of capital. The policy challenges identified in this paper include the export-led growth model, public debt management, monetary policy communications, foreign exchange reserve accumulation, and financial markets development."
