Author/s,Year,Title,ID,Abstract
"Chris Becker & Anny Francis & Calebe de Roure & Brendan Wilson, 2024.
 """,2024.,Demand in the Repo Market: Indirect Perspectives from Open Market Operations from 2006 to 2020,"rdp2024-03, Reserve Bank of Australia.","In Australia repurchase (repo) obligations are traded bilaterally 'over-the-counter' between parties, rather than on an exchange. As a result, it is difficult to obtain quotes of executable prices, trading volumes, and related data that are representative of the market. Market conditions are therefore not easy to assess and often dependent on anecdotal evidence. Over the years, the Reserve Bank of Australia has published data and analysis of the repo market by providing indirect perspectives using data from its own open market operations that are conducted using repos. This paper contributes to this work. The Reserve Bank conducts open market operations to manage liquidity in the interbank market, provide settlement balances for the smooth functioning of the payments system, and for the implementation of monetary policy. Repos are an integral part of these operations. The eligible private sector counterparties in these auctions have a variety of reasons for participating. We arrange their bids in an ascending order in a number of distinct phases so that they can be used to make inferences about the demand for repo and hence market operations. Several insights allow us to better understand the dynamics underpinning the repo market. The findings mainly relate to the period prior to the implementation of unconventional monetary policies in March 2020."
"Zan Fairweather & Denzil Fiebig & Adam Gorajek & Rochelle Guttmann & June Ma & Jack Mulqueeney, 2024.
 """,2024.,Valuing Safety and Privacy in Retail Central Bank Digital Currency,"rdp2024-02, Reserve Bank of Australia.","This paper explores the merits of introducing a retail central bank digital currency (CBDC) in Australia, focusing on the extent to which consumers would value having access to a digital form of money that is even safer and potentially more private than commercial bank deposits. To conduct our exploration we run a discrete choice experiment, which is a technique designed specifically for assessing public valuations of goods without markets. The results suggest that the average consumer attaches no value to the added safety of a CBDC. This is consistent with bank deposits in Australia already being perceived as a safe form of money, and physical cash issued by the Reserve Bank of Australia continuing to be available as an alternative option. Privacy settings of a CBDC, which can take various forms, look more consequential for the CBDC value proposition. We find no clear relationship between safety or privacy valuations and the degree of consumers' cash use."
"Omer Majeed & Jonathan Hambur & Robert Breunig, 2024.
 """,2024.,Do Monetary Policy and Economic Conditions Impact Innovation? Evidence from Australian Administrative Data,"rdp2024-01, Reserve Bank of Australia.","Recent papers have argued that monetary policy and economic conditions can influence the amount of innovative activity in the economy, and therefore productivity and living standards in the future. This paper examines whether this is the case for Australia, a small open economy that tends to import innovation from overseas. We find that contractionary (expansionary) monetary policy reduces (increases) aggregate research and development (R&D) spending, and that lower (higher) R&D spending reduces (increases) future productivity. However, using firm-level data and a broader survey measure of innovation that also captures adoption, we find heterogeneous responses across different firm types. Small firms decrease innovation in response to contractionary monetary policy shocks whereas large firms increase innovation. This heterogeneity appears to reflect differing exposure to the channels through which monetary policy affects innovation. These channels include affecting demand or affecting financial conditions and constraints. We also find that US monetary policy spills over and affects Australian firms' innovation. Overall, our results suggest that monetary policy and economic conditions have medium-run effects on productivity, though the effects are more heterogeneous than previously documented. While the effects may cancel out over a cycle, this finding highlights the importance of stabilisation policy in preventing medium-run economic scarring."
"Kim Nguyen & Jonathan Hambur, 2023.
 """,2023.,Adoption of Emerging Digital General-purpose Technologies: Determinants and Effects,"rdp2023-10, Reserve Bank of Australia.","This paper examines the factors associated with the adoption of cloud computing and artificial intelligence/machine learning, two emerging digital general-purpose technologies (GPT), as well as firms' post-adoption outcomes. To do so we identify adoption of GPT based on references to these technologies in listed company reports, and merge this with data on their Board of Directors, their hiring activities and their financial performance. We find that firms that have directors with relevant technological backgrounds, or female representation on their Board, are more likely to profitably adopt GPT, with the former being particularly important. Worker skills also appear important, with firms that adopt GPT, particularly those that do so profitably, being more likely to hire skilled staff following adoption. Finally, while early adopters of GPT experience a dip in profitability following adoption, this is not evident for more recent adopters. This suggests that GPT may have become easier to adopt over time, potentially due to changes in the technologies or the availability of relevant skills, which is encouraging in terms of future productivity outcomes."
"Gulnara Nolan & Jonathan Hambur & Philip Vermeulen, 2023.
 """,2023.,Does Monetary Policy Affect Non-mining Business Investment in Australia? Evidence from BLADE,"rdp2023-09, Reserve Bank of Australia.","We provide new evidence on the effect of monetary policy on investment in Australia using firm-level data. We find that contractionary monetary policy makes firms less likely to invest and lowers the amount they invest if they do so. The effects are similar for young and old firms, indicating that the decline in the number of young firms in Australia over time is unlikely to have weakened the effect of monetary policy. The effects are also broadly similar for smaller and larger firms. This suggests that evidence that some, particularly large, firms have sticky hurdle rates does not mean that they do not respond to monetary policy. It also suggests that overseas findings that expansionary monetary policy lessens competition by supporting the largest firms likely do not apply to Australia. We find evidence that financially constrained firms, and sectors that are more dependent on external finance, are more responsive to monetary policy, highlighting the important role of cash flow and financing constraints in the transmission of monetary policy. Finally, we find evidence that monetary policy affects firms' actual and expected investment contemporaneously, suggesting that expectations are reactive and will tend to lag over the cycle."
"Tanya Livermore & Jack Mulqueeney & Thuong Nguyen & Benjamin Watson, 2023.
 """,2023.,The Evolution of Consumer Payments in Australia: Results from the 2022 Consumer Payments Survey,"rdp2023-08, Reserve Bank of Australia.","The Reserve Bank conducted its sixth triennial Consumer Payments Survey (CPS), which provides detailed information on how Australians make their payments. The 2022 CPS provides the first comprehensive snapshot of consumer payment behaviour following the changes brought on by the COVID-19 pandemic. The survey shows that most in-person payments are made by tapping cards or mobile devices, even for small purchases. This means the share of in-person transactions made with cash halved, from 32 per cent to 16 per cent, over the three years to 2022. The demographic groups that traditionally used cash more frequently for payments â€“ such as the elderly, those on lower incomes and those in regional areas â€“ saw the largest declines in cash use. Cash usage has generally been replaced with card payments. While Australians are aware of and use a range of other newer payment methods, such as digital wallets and buy now, pay later services, they still make up a small share of payments."
"Raffaella Giacomini & Toru Kitagawa & Matthew Read, 2023.
 """,2023.,Identification and Inference under Narrative Restrictions,"rdp2023-07, Reserve Bank of Australia.","We consider structural vector autoregressions subject to narrative restrictions, which are inequalities involving structural shocks in specific time periods (e.g. shock signs in given quarters). Narrative restrictions are used widely in the empirical literature. However, under these restrictions, there are no formal results on identification or the properties of frequentist approaches to inference, and existing Bayesian methods can be sensitive to prior choice. We provide formal results on identification, propose a computationally tractable robust Bayesian method that eliminates prior sensitivity, and show that it is asymptotically valid from a frequentist perspective. Using our method, we find that inferences about the output effects of US monetary policy obtained under restrictions related to the Volker episode are sensitive to prior choice. Under a richer set of restrictions, there is robust evidence that output falls following a positive monetary policy shock."
"Callan Windsor & Max Zang, 2023.
 """,2023.,Firms' Price-setting Behaviour: Insights from Earnings Calls,"rdp2023-06, Reserve Bank of Australia.","We introduce new firm-level indices covering input costs, demand and final prices based on listed Australian firms' earnings calls going back to 2007. These indices are constructed using a powerful transformer-based large language model. We show the new indices track current economic conditions, consistent with a simple conceptual framework we use to explain why there is real-time information in firms' earnings calls. Focusing on firms' price-setting behaviour, the reduced-form associations we estimate appear to show that discussions around final prices have become more sensitive to import costs but less sensitive to labour costs in the period since 2021. This is after controlling for changes in the operating environment that are common to all firms, including global supply shocks. Firms' price-setting sentiment also appears more sensitive to rising input costs compared to falling costs, suggesting that prices could remain front-of-mind for company executives even as supply pressures ease."
"Callan Windsor & Terhi Jokipii & Matthieu Bussiere, 2023.
 """,2023.,The Impact of Interest Rates on Bank Profitability: A Retrospective Assessment Using New Cross-country Bank-level Data,"rdp2023-05, Reserve Bank of Australia.","This paper provides a retrospective assessment of the relationship between bank profitability and interest rates, focusing on the period when rates were very low or negative. To do this we use new confidential bank-level data covering about 1,500 banks operating in 10 banking systems, with most samples spanning the two decades up to the end of 2019. Our analysis confirms the empirical regularity that declining interest rates reduce banks' net interest margins. However, we find a smaller effect than in previous studies: on average across countries, a 100 basis point fall in short-term interest rates results in a 5 basis point decline in net interest margins in the short run. Notably, there are substantial cross-country differences, and, in some cases, the estimated effect is greater. Importantly, the effect of lower interest rates on net interest margins is larger than the effect on assets returns, suggesting that banks can shield overall profitability in the face of lower interest rates. For example, lower interest rates alleviate debt-servicing burdens and are associated with a fall in provisions set aside to cover losses on loans. There is therefore no one-size-fits-all result for the impact of low interest rates on overall profitability: in some jurisdictions banks maintained their level of profitability as the beneficial impact of lower rates on loan-loss provisions and other factors, including an increased focus on cost efficiencies and streamlining business models, materially offset the drag from lower interest margins."
"Jonathan Hambur & Qazi Haque, 2023.
 """,2023.,Can We Use High-frequency Yield Data to Better Understand the Effects of Monetary Policy and Its Communication? Yes and No!,"rdp2023-04, Reserve Bank of Australia.","Understanding the effects of monetary policy and its communication is crucial for a central bank. This paper explores a new approach to identifying the effects of monetary policy using high-frequency data around monetary policy decisions and other announcements that allows us to explore different facets of monetary policy, specifically: current policy action; signalling or forward guidance about future rates; and the effect on uncertainty and term premia. The approach provides an intuitive lens through which to understand how policy and its communication affected expectations for rates and risks during certain historical periods, and more generally. For example, it suggests that: (i) signalling/forward guidance shocks tended to raise expected future policy rates in the mid-2010s as the RBA highlighted rising risks in housing markets; (ii) COVID-19-era monetary policy worked mainly through affecting term premia rather than expectations for future policy rates, unlike pre-COVID-19 policy; and (iii) shocks to the expected path of rates are predictable based on data available at the time, which suggests that markets systematically misunderstand how the RBA reacts to data, highlighting the importance of clear communication. We also explore the macroeconomic effects of these different shocks. The effects of shocks to current policy are similar to those estimated in previous papers, and existing issues such as the 'price puzzle' remain, while the effects of other shocks are imprecisely estimated. Although the approach provides little new information on the macroeconomic effects of monetary policy, it does highlight the importance of these other facets of policy in moving interest rates and suggests additional work in this space could be valuable."
"Jonathan Hambur & Dan Andrews, 2023.
 """,2023.,"Doing Less, with Less: Capital Misallocation, Investment and the Productivity Slowdown in Australia","rdp2023-03, Reserve Bank of Australia.","Productivity growth has slowed in Australia in recent decades. Previous research highlighted the roles of persistently weak non-mining investment and a pervasive decline in economic dynamism, including slower reallocation of labour from low- to high-productivity firms. While these facts have so far been considered separately, this paper attempts to connect them by documenting investment patterns for firms with different levels of productivity. We find that more productive firms are more likely to invest and expand their capital stock than less productive firms, but the extent to which this is true has declined over time. This has weighed on productivity, output and incomes through lower aggregate investment, and also through a less efficient allocation of that investment. We find evidence that capital reallocation slowed more in sectors that were more dependent on external finance, pointing to financing frictions as potentially playing a role. Declines have also been more pronounced in sectors with increasing mark-ups, suggesting that weaker competition may have blunted incentives for firms to expand and improve or exit."
"Jonathan Hambur, 2023.
 """,2023.,Did Labour Market Concentration Lower Wages Growth Pre-COVID?,"rdp2023-02, Reserve Bank of Australia.","Wages growth in Australia was lower than expected prior to COVID-19 based on historical determinants. One possible explanation for this is that employment had become more concentrated among a small number of large employers. This reduced outside options for workers and lowered their bargaining power and wages. This paper examines concentration in Australian labour markets and its impacts on wages using a large and representative database derived from administrative tax data. Labour markets have not, on average, become more concentrated over time. However, the impact of any given level of concentration has increased since the 2010s. This may help explain surprisingly low wages growth pre-COVID, despite labour market concentration having remained constant. Simple back-of-the-envelope estimates suggest that the greater impact of concentration may have lowered wages by a little under 1 per cent on average between 2011 and 2015. Declining firm entry and dynamism appear to have contributed to the increased impact of concentration, and lower wages growth, by lowering competition for labour among incumbent firms. Declining union coverage and occupational mobility may also have played a role, but declining firm entry appears to have been the main driver."
"Tom Cusbert, 2023.
 """,2023.,The Effect of Credit Constraints on Housing Prices: (Further) Evidence from a Survey Experiment,"rdp2023-01, Reserve Bank of Australia.","The response of housing prices to financing conditions is determined by the effect on the marginal buyer, not the average household. I use heterogeneous willingness to pay (WTP) data from a stated preference experiment in Fuster and Zafar (2021) to estimate the effects of changes in mortgage rates and collateral constraints on housing prices by analysing the structure of housing demand curves. This work builds on their research, which focused on average changes in WTP. Relaxing down payment constraints has a large average effect on WTP, but the effect on price is less than half as large. Financially constrained households tend to respond more to relaxed constraints, but those households often have WTPs that are too low to affect market prices. Changing the mortgage rate has the same average effect on WTPs and on market prices, because there is no systematic relationship between a household's response to mortgage rates and their location on the demand curve. I use a heterogeneous user cost model of individual WTPs to understand how household heterogeneity determines the structure of overall housing demand. An empirical model using observable household characteristics allows the experimental findings to be applied to other household survey data to simulate the effects of credit conditions. The simulated effects of easing collateral constraints in Australia are fairly stable over the past 20 years, and show a similar pattern to the US results."
"Matthew Read, 2022.
 """,2022.,Estimating the Effects of Monetary Policy in Australia Using Sign-restricted Structural Vector Autoregressions,"rdp2022-09, Reserve Bank of Australia.","Existing estimates of the macroeconomic effects of Australian monetary policy tend to be based on strong, potentially contentious, assumptions. I estimate these effects under weaker assumptions. Specifically, I estimate a structural vector autoregression identified using a variety of sign restrictions, including restrictions on impulse responses to a monetary policy shock, the monetary policy reaction function, and the relationship between the monetary policy shock and a proxy for this shock. I use an approach to Bayesian inference that accounts for the problem of posterior sensitivity to the choice of prior that arises in this setting, which turns out to be important. Some sets of identifying restrictions are not particularly informative about the effects of monetary policy. However, combining the restrictions allows us to draw some useful inferences. There is robust evidence that an increase in the cash rate lowers output and consumer prices at horizons beyond a year or so. The results are consistent with the macroeconomic effects of a 100 basis point increase in the cash rate lying towards the upper end of the range of existing estimates."
"Anthony Brassil, 2022.
 """,2022.,The Consequences of Low Interest Rates for the Australian Banking Sector,"rdp2022-08, Reserve Bank of Australia.","There is a vast international literature exploring the consequences of low interest rates for various banking sectors. In this paper, I explore how this international literature relates to the Australian banking sector, which operates differently to other jurisdictions. In the face of low rates, the profitability of Australian banks has likely been less adversely affected than what the international literature would predict, but the flip side to this is that the pass-through of monetary policy to lending rates may have been more muted. I then use a recent advance in macrofinancial modelling to explore whether pass-through in Australia could turn negative â€“ the so called 'reversal rate' â€“ and find that the features of the Australian banking system mean a reversal rate is highly unlikely to exist in Australia."
"Sharon Lai & Kevin Lane & Laura Nunn, 2022.
 """,2022.,The Term Funding Facility: Has It Encouraged Business Lending?,"rdp2022-07, Reserve Bank of Australia.","The Reserve Bank of Australia's Term Funding Facility (TFF) was announced in March 2020 as part of a package of policy measures to support the Australian economy. It achieved a key objective of providing banks with three-year low-cost funding and was available for drawdown until 30 June 2021. This paper examines the effectiveness of the TFF in increasing the supply of credit to businesses, which was another one of the objectives of the program. Using bank-level data and a difference-in-differences approach, we find no statistically significant evidence that the TFF increased credit supply to businesses. However, our confidence intervals are wide and there are significant identification challenges involved in disentangling the effects of the TFF from the effects of pandemic-related disruptions and other policy interventions on credit supply and demand. Nonetheless, the TFF provided an assured source of funding at a time of considerable stress in the financial system and lowered banks' funding costs, and any effects on business lending via these channels may not be fully reflected in our results."
"Kim Nguyen, 2022.
 """,2022.,Do Australian Households Borrow to Keep up with the Joneses?,"rdp2022-06, Reserve Bank of Australia.","I examine whether and how local income inequality affects household debt and its composition using household panel data for Australia from the Household, Income and Labour Dynamics in Australia Survey. I find that middle-income households without liquidity and credit constraints tend to borrow more for non-residential investment purposes as local income inequality rises, suggesting that they are trying to close the income gap. They also appear to try to close the consumption gap by accumulating more car debt with a rise in local income inequality. Both findings are consistent with households 'keeping up with the Joneses', but unlikely to have implications for macrofinancial stability given that households taking on debt appear well resourced."
"Kim Nguyen, 2022.
 """,2022.,The Real Effects of Debt Covenants: Evidence from Australia,"rdp2022-05, Reserve Bank of Australia.","I study how the use and structure of debt covenants affect real business activity and pass-through of monetary policy using a newly constructed dataset of corporate debt covenants in Australia. I find that exposure to debt covenants disciplines firms' investment and staff expenses even in the absence of covenant breaches. In addition, covenants with interest coverage limits appear to amplify the transmission of monetary policy shocks while other types of covenants appear to mitigate transmission. As such, the shift from interest coverage limits to other types of covenants that appears to have occurred since the late 2000s may have lowered the responsiveness of investment to monetary policy, and in turn accounted for some of the surprising weakness in non-mining investment over the past decade."
