Author/s,Year,Title,ID,Abstract
"Mauricio Stern, 2025.
 """,2025.,Windfalls for All? International Elasticities and Dutch Disease in a Commodity Exporting Economy,"2025-06, Banco de México.","This paper analyzes the effect of commodity price fluctuations on a commodity-exporting economy. Using Chilean and international copper market data, I find that positive copper price changes resulting from copper-specific demand shocks generate a broad GDP expansion, with no visible decline in manufacturing exports. These results provide evidence against the Dutch disease hypothesis, which posits the crowding-out effect of commodity price increases on the manufacturing sector. I then estimate a small open economy business-cycle model and find that a low degree of substitution between domestic and foreign goods explains the positive sectoral effect of a commodity price shock. Finally, I evaluate how tariffs on imports determine the volatility of total output in response to commodity price shocks, and find that lower tariffs reduce the volatility of total production when commodity prices fluctuate."
"Héctor M. Núñez & Adán L. Martínez-Cruz & Jaime Sainz-Santamaría, 2025.
 """,2025.,Preferences for Renewable Energies and Green Jobs in Mexico City,"2025-05, Banco de México.","Mexico City, that boasts the first place in electricity consumption among urban centers in the country, is actively advancing its energy transition by promoting renewable energies and tapping into its potential for solar and bio-energy. As households in emerging economies drive global energy demand, this study explores preferences of Mexico City's residents. Using a discrete choice experiment, 940 residents were presented with energy contracts featuring renewable energy sources, green job creation in the energy sector, renewable energy percentages in the energy mix, and electricity prices. Estimates reveal that respondents are willing to pay a 19.5% premium over the average price per kilowatt-hour if the energy source were exclusively solar and created 1000 green jobs. These findings offer insights for other megacities with similar challenges and renewable potential in pursuing a just energy transition."
"Armando R. Colina & Bulat Gafarov & Jens Hilscher, 2025.
 """,2025.,California Gasoline Demand Elasticity Estimated Using Refinery Outages,"2025-04, Banco de México.","This research paper presents new gasoline demand price elasticity estimates for California. The study leverages the unique characteristics of California's gasoline market and introduces a new set of proposed instruments. As a first step, the study takes advantage of California's partially isolated gasoline market, which is separated from much of the U.S. by environmental regulations. The estimating equation controls for persistent demand shocks, leading to a lower bound for the long-run elasticity of demand of -0.23. In the second step, a new set of instruments is employed to address supply and demand simultaneity, using detailed information on refinery outages to capture short-run supply shocks. The results show that the long-run demand elasticity is -0.60."
"Darwin Cortés & Andrés Gallegos-Vargas & Jorge Pérez Pérez, 2025.
 """,2025.,Expenditure Responses to Adverse Health Shocks: Evidence from a Panel of Colombian Households,"2025-03, Banco de México.","We analyze the effect of adverse health shocks on households' expenditure shares in different good categories using a fixed-effects approach and a structural approach based on microeconomic theory. We find that, on average, households substitute health and food expenditure in response to adverse health shocks. Our estimates unveil substantial heterogeneity in this trade-off mediated by access to social protection, job contract type, and urban or rural location. Households from rural areas --where household heads are more likely to hold informal jobs and lack access to safety nets-- engage in more substitution of food expenditure for health expenditure than others. Our findings suggest that access to formal employment and a higher quality of local institutions can help mitigate the negative consequences of health shocks for households."
"Jesús Arellano-González & Miriam Juárez-Torres, 2025.
 """,2025.,Temperature and quarterly economic activity: panel data evidence from Mexico,"2025-02, Banco de México.","In this paper, we estimate the effect of temperature on the economic activity of Mexico using 42 years of quarterly panel data on economic growth at the state level. Our findings reveal a concave relationship between quarterly economic growth and quarterly average temperature that is maximized at around 20 degrees Celsius. Average temperatures above this level are associated with lower economic growth rates with sharper declines for agricultural and low-income states. Temperature affects aggregate economic growth mainly through the effect it has on the growth of the primary and secondary sectors. The findings of this paper suggest that by 2100, in the absence of adaptation and under an intermediate scenario of climate change, global warming might cause a statistically significant reduction of quarterly economic growth."
"Héctor M. Núñez, 2025.
 """,2025.,Integration of Food Markets in Mexico,"2025-01, Banco de México.","This research examines spatial integration in Mexican regional-food markets, with an emphasis on the degree of processing. The analysis employs a pairwise approach to evaluate the convergence of price differentials for each item across city pairs. Additionally, it examines the influence of geographical and economic factors on price convergence. Key findings reveal: 1) there is no evidence of market divergence across food processing categories; 2) unprocessed items exhibit the highest levels of market integration and the fastest adjustment rates; 3) price differentials for unprocessed items consistently demonstrate nationwide integration; and 4) factors such as geographical proximity, road infrastructure, and the similarity in store density between cities significantly enhance the speed of price convergence toward long-run equilibrium."
"José L. Casco & León Fernández Bujanda & Laura Kurczyn, 2024.
 """,2024.,"Outsourcing, Employment and Wages: Evidence from a Policy Reform in Mexico","2024-20, Banco de México.","This paper investigates the impact of Mexico's labor outsourcing partial ban on formal workers' labor market outcomes. Using longitudinal administrative data and an event-study framework, we analyze the evolution of employment and wages before and after the reform. The findings show that post-reform, regularized workers were more likely to retain their positions in the private formal job sector compared to a counterfactual scenario without the reform. Moreover, due to the reform, wages for workers directly affected increased by 3-4%, with significant variation across gender, age, industry, firm size, and region, indicating a heterogeneous response to the reform. These findings underscore the varied impacts of outsourcing restrictions on different segments of the labor market, providing valuable insights into the implications of labor market regulations on employment stability and wage growth."
"Eva González & Cindy Rangel & Leonardo Torre & Alejandrina Salcedo & Jorge Alvarado, 2024.
 """,2024.,Disruptions in Global Supply Chains and Regional Output in Mexico during the COVID-19 Pandemic,"2024-19, Banco de México.","The paper analyzes how the initial disruption in the supply of imported inputs associated to the COVID-19 pandemic may have induced heterogeneous responses in regional and sectoral gross output in México. Using the Regional Input-Output Matrices estimated by Banco de México, and the Supply Ghosh Model, the effects associated to the supply-side shock that ensued from the sudden reduction of imported inputs from China, the European Union, and the United States at the onset of the pandemic are calculated. The Northern region experienced the greatest contraction in gross output, while at the sectoral level, the manufacturing sector gross output was the most affected by the shock relative to a scenario with constant availability of inputs. These results are consistent with the fact that both, the Northern region and the manufacturing sector, are the most integrated to the global supply chain."
"Diego Mayorga & Karla Neri Hernández & Jorge Pérez Pérez, 2024.
 """,2024.,Housing Price Gradients in Mexico City During the COVID-19 Pandemic,"2024-18, Banco de México.","We estimate the slope of the housing price gradient -the relationship between prices and distance to the center or employment density- in Mexico City, using administrative and survey data on housing prices in from 2019 to 2022. Our estimates rule out statistically significant changes in the slope of the housing price gradient after 2020 Q1 with respect to the pre-pandemic period. The Mexico City case contrasts with developed-country cities, where the housing price gradient flattened during the COVID-19 pandemic, with housing price increases in the suburbs relative to central areas. Possible mechanisms behind the lack of gradient change in Mexico city could include differences in pandemic restrictions relative to other countries, a reduced potential for remote work, lack of access to finance housing purchases, and housing supply shocks."
"Lorenzo Aldeco Leo & Alejandrina Salcedo, 2024.
 """,2024.,Remote Work and High Proximity Employment in Mexico,"2024-17, Banco de México.","We show that in Mexico larger shares of potential remote work at the municipality level are related to lower post-pandemic employment in high-proximity consumer services, a relatively large sector that mainly employs low-income workers. We use a triple difference event study design where we compare employment in high and low proximity sectors across municipalities with different levels of remote work potential, before and after the pandemic. Our results contribute to explain the relatively weak recovery in high proximity employment in the central region of the country, where at the start of the pandemic a larger proportion of high-proximity services located where remote work potential was high, relative to other regions. The analysis highlights that with the pandemic the sectoral distribution of employment has changed, and that the effects on workers depend on their capacity to adjust to the new labor market."
"Alex Rivadeneira & Carlo Alcaraz & Nicolás Amoroso & Rodolfo Oviedo & Brenda Samaniego & Horacio Sapriza, 2024.
 """,2024.,The Real Effects of Credit Supply Shocks During the COVID-19 Pandemic,"2024-16, Banco de México.","We study the real effects of credit supply shocks during the COVID-19 pandemic in Mexico. To this end, we merge administrative micro-level data on the universe of bank loans to firms with matched employer-employee social security records. For each firm, we measure its exposure to time-varying credit supply shocks. We find that a negative credit shock of one standard deviation would have increased a firm's exit probability by 0.15 percentage points (pp) and decreased its annual employment growth by 1 pp. These effects were most pronounced among unincorporated businesses, small and young firms, and those in non-essential sectors. Negative credit supply shocks led to higher separation rates for workers with low layoff costs, like those with low tenure or temporary contracts."
"Luis Fernando Colunga Ramos, 2024.
 """,2024.,The Loan Puzzle in Mexico,"2024-15, Banco de México.","In some advanced and emerging economies, contrary to expectations, it has been observed that increases in short-term interest rates are accompanied by increases in bank credit; a phenomenon referred to as ""the loan puzzle."" This study investigates, through the estimation of a structural vector autoregressive model using national and sectoral-level data, whether this phenomenon occurred in the Mexican economy between 2001 and 2019. The results suggest that, in response to a positive shock to short-term interest rates, the volume of bank credit to firms exhibits a positive and short-lived response but subsequently decreases. This response is primarily observed in sectors that had the lowest average delinquency rates during the analysis period. This suggests that banks would grant more loans to relatively safer companies, while, in response to such monetary tightening, they would reduce their investments in riskier and longer-term assets, such as consumer loans and loans to the real estate sector."
"Carlos Alba & Julio A. Carrillo & Raúl Ibarra, 2024.
 """,2024.,Information Effects of US Monetary Policy Announcements on Emerging Economies: Evidence from Mexico,"2024-14, Banco de México.","This paper analyzes, using a VAR model, the effects of US central bank monetary policy announcements, and information shocks from this authority regarding its economic outlook on Mexican financial and macroeconomic variables. Shocks are identified by combining a high-frequency strategy with sign restrictions, which exploits the co-movement between the policy rate and the stock market in the US around FOMC announcements. A restrictive monetary policy shock in the US is identified by an increase in the interest rate and a drop in stock prices, while a positive information shock is identified when both variables rise simultaneously. The results show that positive information shocks from the US central bank improve financial conditions in Mexico, appreciate the peso/dollar exchange rate, lower the sovereign risk premium and forex volatility, and increase stock prices, real activity and prices in Mexico. In contrast, restrictive US monetary policy shocks tighten financial conditions, and reduce real activity and prices in Mexico."
"Miguel A. Mascarúa Lara, 2024.
 """,2024.,Heterogeneous recessions and expansions in Mexican regions and sectors,"2024-13, Banco de México.","This study uses a Markov regime-switching model with time-varying means to identify subnational, sectoral, and national economic phases. The model replicates the official business cycle dates in Mexico and quantifies the contributions of states, regions, and sectors to the national recession probability. The findings show that the southern region contributes differently to the national recession probability than the other regions, even increasing it during expansionary periods at the national level. Additionally, the manufacturing sector is found to account for up to half of the national recession probability."
"Ángelo Gutiérrez-Daza, 2024.
 """,2024.,Business Cycles when Consumers Learn by Shopping,"2024-12, Banco de México.","Empirical evidence suggests consumers rely on their shopping experiences to form beliefs about inflation. In other words, they ""learn by shopping"". I introduce this empirical observation as an informational friction in the New Keynesian model and use it to study its consequences for the transmission of aggregate shocks and the design of monetary policy. Learning by shopping anchors households' beliefs about inflation to its past, causing disagreement with firms over the value of the real wage. The discrepancy allows nominal shocks to have real effects and makes the slope of the Phillips curve a function of the monetary policy stance. As a result, a more hawkish monetary policy reduces the volatility and persistence of inflation, increases the degree of anchoring of households' inflation expectations, and flattens the slope of the Phillips curve of the economy."
"Lenin Arango-Castillo & Francisco J. Martínez-Ramírez & María José Orraca, 2024.
 """,2024.,Univariate Measures of Persistence: A Comparative Analysis,"2024-11, Banco de México.","Persistence is the speed with which a time series returns to its mean after a shock. Although several measures of persistence have been proposed in the literature, when they are empirically applied, the different measures indicate incompatible messages, as they differ both in the level and the implied evolution of persistence. One plausible reason why persistence estimators may differ is the presence of data particularities such as trends, cycles, measurement errors, additive and temporary change outliers, and structural changes. To gauge the usefulness and robustness of different measures of persistence, we compare them in a univariate time series framework using Monte Carlo simulations. We consider nonparametric, semiparametric, and parametric time-domain and frequency-domain persistence estimators and investigate their performance under different anomalies found in practice. Our results indicate that the nonparametric method is, on average, less affected by the different types of time series anomalies analyzed in this work."
"Diego Solórzano & Lenin Arango-Castillo, 2024.
 """,2024.,Price Duration Using Daily Online Data: Time- or State-Dependent?,"2024-10, Banco de México.","Using daily retail prices gathered through web scraping in Mexico, we analyze if price changes can be characterized by time-dependent features, like the duration of the price spell, and/or by variables associated with the state of the economy. Through the lens of a duration model, we find evidence of both time- and state-dependency behavior. Favoring time-dependency, on the one hand, estimates indicate that price spells exhibit greater risk of ending every seven days relative to other days in between. Advocating for state-dependency, the probability of price changes seems to be affected by variations in the USD/MXN exchange rate, variations in real point of sales expenditures and the COVID-19 pandemic. Finally, leveraging data gathered via direct visits to brick-and-mortar stores, we also find time-dependency and state-dependency in the duration of price spells."
"Simon Freyaldenhoven & Christian B. Hansen & Jorge Pérez Pérez & Jesse M. Shapiro & Constantino Carreto, 2024.
 """,2024.,Policy Effect Estimation and Visualization in Linear Panel Event-Study Designs: Introducing the xtevent Package,"2024-09, Banco de México."," Linear panel models and the ""event-study plots"" that often accompany them are popular tools for learning about policy effects. In this paper, we introduce the ""xtevent"" package for Stata, which enables the construction of event-study plots following the suggestions in Freyaldenhoven et al. (forthcoming). The package implements various procedures to estimate the policy effects that underlie the plots, and allows for non-binary policy variables and estimation adjusting for pre-event trends."
"Erick Rangel González & Irving Llamosas-Rosas & Sara Hutchinson Tovar, 2024.
 """,2024.,"Analysis of the initial effects of COVID-19 on jobs affiliated to IMSS, at the national and regional level, by sex and age groups","2024-08, Banco de México.","Using employment microdata from the Mexican Social Security Institute, from January 2019 to June 2021, the impacts of COVID-19 on the probability of job separation and monthly wage variations at the national and regional levels by age and sex groups are analyzed. The results indicate greater increases in the probability of job separation for men than for women in the first months of the health crisis compared to the pre-pandemic period. Likewise, a reduction in wage variations is estimated, which proportionally affected men more than women, although these differences disappear over time. By age group, the results show that workers aged 60 to 65 are the most affected in terms of the probability of job separation, while the youngest group of workers recorded the largest reductions in wage variations. Finally, there is heterogeneity in the results by region."
"Marco Hernandez-Vega, 2024.
 """,2024.,The Macroeconomic Impact of COVID-19 in EMEs,"2024-07, Banco de México.","The COVID-19 pandemic caused severe losses in the world economy, particularly in emerging market economies (EMEs), which had to withstand the challenges of the pandemic and its domestic repercussions while also facing the deterioration of external demand. Using a panel data model, we estimate how the number of deaths and lockdown measures affected GDP growth, the unemployment rate, and export growth from January 2020 to September 2021, based on a sample of 25 countries grouped into three regions. The results indicate that lockdown measures had a negative and statistically significant impact on GDP growth across all regions, with some variation in the size of the estimated coefficients. Consequently, Latin America was the region most sensitive to these measures, followed by Asia and the Middle East."
"Jorge Pérez Pérez & José G. Nuño-Ledesma, 2024.
 """,2024.,"Workers, Workplaces, Sorting, and Wage Dispersion in Mexico","2024-06, Banco de México.","Between 2004 and 2018, the spread of wages in Mexico's private labor sector remained stable. Nonetheless, the underlying factors behind salary dispersion underwent significant shifts. To uncover these changes, we analyze an employer-employee dataset comprising the near-universe of Mexico's formal employment. We estimate log wage models and decompose earnings dispersions into worker, workplace and sorting components. At the national level, we find that sorting increased its importance over time. While worker-level factors were the main contributors to salary variability in the 2004-2008 period, workplace factors became as important as worker-level factors in the 2014-2018 time segment. The influence of workplace factors on wage dispersion correlates negatively with per capita GDP at the regional level."
"Miguel A. Mascarúa Lara, 2024.
 """,2024.,Differences in the labor market by gender and aggregate income,"2024-05, Banco de México.","What are the effects on the labor market and aggregate income of frictions that restrict women's labor decisions that impede labor participation and composition being equal between men and women? To answer this question, I develop an occupational general equilibrium model with heterogeneous agents facing gender-based restrictions in labor participation and job selection. Then, I include an endogenous distribution of the size of formal and informal establishments and workers to replicate the Mexican data. Finally, I use the ENOE to calibrate the model and estimate gender-based frictions in the labor market in states and regions of Mexico and their effect on aggregate income. According to the model, aggregate income could increase by 4.3% without women's restrictions to entrepreneurship and by 32.1% without restrictions to entry and entrepreneurship. In addition, the southern states would witness the largest increases."
"Irving Llamosas-Rosas & Erick Rangel González & Felipe J. Fonseca & Rita Karolina Cantú Zendejas, 2024.
 """,2024.,Impact of Atmospheric Pollution on Reported Cases of Acute Respiratory Infections and Pneumonia in Mexico,"2024-04, Banco de México.","According to the World Health Organization, people's exposure to particles 2.5 microns or less in diameter (PM2.5) causes respiratory tract diseases. The measurement of these particles represents a considerable challenge due to the lack of monitoring stations. This research proposes the use of recent advances in adjustments to satellite data to obtain accurate PM2.5 data. Thus, the impact of said pollutant on acute respiratory infections and pneumonia in Mexico in the period 2011 to 2021 is quantified. The results indicate that a 10% increase in the average levels of PM2.5 is reflected in an increase of 0.85% in reported cases of acute respiratory infections, which represents 209,977 additional annual cases. For pneumonia, an increase of 1.41% was found, equivalent to an annual increase of 1,998 reported cases."
"Jose Apesteguia & Miguel A. Ballester & Ángelo Gutiérrez-Daza, 2024.
 """,2024.,Random Discounted Expected Utility,"2024-03, Banco de México.","This paper introduces the random discounted expected utility (RDEU) model, which we have developed as a means to deal with heterogeneous risk and time preferences. The RDEU model provides an explicit linkage between preference and choice heterogeneity. We prove it has solid comparative statics, discuss its identification, and demonstrate its computational convenience. Finally, we use two distinct experimental datasets to illustrate the advantages of the RDEU model over common alternatives for estimating heterogeneity in preferences across individuals."
"Angel Espinoza E., 2024.
 """,2024.,"Public Transportation and Consumer Prices: Chain Stores, Street Vendors and Mom and Pop Stores","2024-02, Banco de México.","Improving public transport infrastructure changes local market conditions. In this paper, I examine the impact of the construction and operation of ""Metrobus"", Mexico City's Bus Rapid Transit (BRT) system on consumer prices in chain stores, street vendors, and small family-owned (mom and pop) stores. I do so through a panel event study design. I consider the construction and operation of BRT as two different phenomena; while the former is associated to street closures, the latter reduces transportation costs. I show that only prices in mom and pop stores respond to changes in local market conditions produced by the introduction of BRT. For these businesses, construction pressures prices downwards; in contrast, operation is associated with partial price recoveries. I cannot reject a null effect in prices from chain stores or street vendors."
"Alex Rivadeneira, 2024.
 """,2024.,"Attached once, attached forever: The persistent effects of concertaje in Ecuador","2024-01, Banco de México.","This paper studies the long-run effects of concertaje, a forced labor system from the Spanish colonial era in Ecuador that coerced indigenous workers in rural estates after indebting them. I collected and digitized historical tax records (1800) and connected them to contemporary ones (2010s) via surnames. Employing a TS2SLS approach, I find that a 10 percentage point (pp) increase in a surname's concertaje rate reduces the current formal income of (pseudo) descendants by 1.7%. On a regional scale, I establish a causal relationship by leveraging variations in concertaje intensity due to differences in crop labor requirements. IV estimates show that a 10 pp rise in a district's concertaje rate increases contemporary poverty by 4.2 pp. As channels of persistence, I show that concertaje historically led to lower education levels, reduced public goods provision, increased agricultural employment, and inequality. Concertaje also limited mobility, although its effect on immigrants is milder, suggesting migration acted as a mitigation channel."
"Antón Sarabia Arturo & Bazdresch Santiago & Lelo-de-Larrea Alejandra, 2023.
 """,2023.,The Influence of Central Bank's Projections and Economic Narrative on Professional Forecasters' Expectations: Evidence from Mexico,"2023-21, Banco de México.","This paper evaluates the influence of central bank's projections and narrative signals provided in the summaries of its Inflation Report on the expectations of professional forecasters for inflation and GDP growth in the case of Mexico. We use the Latent Dirichlet Allocation model, a text-mining technique, to identify narrative signals. We show that both quantitative and qualitative information have an influence on inflation and GDP growth expectations. We also find that narrative signals related to monetary policy, observed inflation, aggregate demand, and inflation and employment projections stand out as the most relevant in accounting for changes in analysts' expectations. If the period of the COVID-19 pandemic is excluded, we still find that forecasters consider both types of information for their inflation expectations."
"Kroft Kory & Laliberté Jean-William & Leal Vizcaíno René & Notowidigdo Matthew J., 2023.
 """,2023.,Efficiency and Incidence of Taxation with Free Entry and Love-of-Variety,"2023-20, Banco de México.","We develop a theory of commodity taxation featuring imperfect competition along with love-of-variety preferences and endogenous firm entry and exit, and we derive new formulas for the efficiency and pass-through of specific and ad valorem taxes. These formulas unify existing canonical ones and feature a new term capturing the effect of variety on consumer surplus. Intuitively, if taxes reduce product varieties in the market, then the impact on social welfare depends on how much consumers value variety. As a proof-of-concept, we use the theoretical formulas to identify love-of-variety preferences in an empirical application. Our welfare analysis shows that the marginal excess burden of taxation is very sensitive to the estimated love-of-variety, which can overturn classical results on the desirability of ad valorem versus specific taxation."
"Altinok Ahmet & Mac Donald Diana E., 2023.
 """,2023.,Designing the Menu of Licenses for Foster Care,"2023-19, Banco de México.","In the United States, prospective foster parents must become licensed by a child welfare agency before a foster child can be placed in their care. This paper contributes by developing a theoretical matching model to study the optimal menu of licenses designed to screen foster parents. We construct a two-sided matching model with heterogeneous agents, adverse selection, search frictions, and a designer who coordinates match formation through a menu of contracts. We focus on incentive compatible contracts, examine optimal allocations and transfers, and analyze equilibrium sorting patterns. There are three main results: (i) optimal allocation calls for a segregation of the market, (ii) a simple transfer schedule does the job, (iii) complementarities do not ensure that Positive Assortative Matching (PAM) will arise in equilibrium, thus we provide an additional condition that guarantees it. Our results suggests that the menu of licenses used in practice, exhibits some of the properties of the optimal solution. However, the menu might not be reaching its screening objective."
"Solórzano Diego, 2023.
 """,2023.,Grab a Bite? Prices in the food away from home industry during the COVID-19 pandemic,"2023-18, Banco de México.","The pandemic generated heterogeneous demand shocks in the food away from home industry's consumption channels: on-site and deliveries/takeaways. Hence, price adjustments by consumption channel could have also been different. This study examines dishes' prices intended to be consumed as deliveries, which come from an online food ordering and delivery platform in Mexico City (CDMX); as well as those aimed at on-site consumption, which are considered in CDMX's CPI. I document that during part of the period between April 2020 and March 2022 delivery prices grew at a faster rate than those for on-site consumption. This is consistent with the idea of positive demand shocks for delivery prices and negative for on-site prices. By March 2022, their cumulative price growth across both consumption channels was similar."
