Author/s,Year,Title,ID,Abstract
"Anna Burova & Danila Karpov & Denis Koshelev, 2023.
 """,2023.,Decomposition of Corporate Credit Growth Using Granular Data,"wps119, Bank of Russia.","Applying a new method of decomposition of corporate credit growth, we estimated what part of credit expansion in Russia in 2018–2021 was accounted for by companies that had experience in credit borrowing in the past, and what part was due to newcomers to the corporate bank loan market. In absolute terms, the share of the loan portfolio attributable to companies that are new to the credit market (the extensive component of growth) is small. A fact that is not obvious at first glance, which we confirm in the course of the study, is that their contribution to fluctuations in the growth rates of credit aggregates, on the contrary, is large. The fact is that companies with existing credit relationships (the intensive component of growth) borrow and repay comparable amounts. Moreover, both the same borrower and different borrowing companies can borrow and repay - we draw a conclusion about their net activity. What unites them and allows us to consider such borrowers on a net basis is the presence of bank loans in the past (based on this fact, we can talk about such a set of borrowers as an intensive component of the growth of corporate bank loans). Thus, the net contribution of the intensive component to credit expansion is small. During the acute phase of the pandemic (from June 2020 to May 2021), the role of lending on preferential terms increased noticeably and then decreased. For companies new to the lending market from affected industries (according to the list of the Russian Government), this growth was especially noticeable. This corresponds with other results: the massive inflow of borrowers at the beginning of the pandemic was sporadic and tightly linked to the state support measures. In this regard, the lower default rates of loans issued with the start of state support programs (between June and September 2020) probably do not imply better quality of borrowers, but reflect the features of the subsidised loans. Within the framework of already existing credit relations (the intensive component of growth), the contribution of preferential lending to the growth of corporate credit was relatively stable until July 2021, after which the contribution of the non-preferential component began to grow rapidly. An increase in the share of inactive borrowers, i.e., those who have open but unused credit lines starting from April 2021. Potentially, this type of borrowers may quickly increase their borrowings via open credit lines under adverse economic conditions. Thus, entail additional risks to banks. In this regard, we suggest the close monitoring of open and used credit lines. However, actual utilisation of credit lines could be bounded by terms of credit agreement, revaluation of collateral, and could led to smaller volumes of funds available during adverse economic conditions."
"Vadim Grishchenko & Diana Gasanova & Egor Fomin & Grigory Korenyak, 2023.
 """,2023.,Visible prices and their influence on inflation expectations of Russian households,"wps117, Bank of Russia.","A multitude of recent research shows that the inflation expectations of households are far from rational. In making inflation forecasts, people tend to focus on the prices of particular goods and services, which they can observe every day – ‘visible prices’. In this paper, we propose a new method for the identification of such items. Our novel ‘brute force’ algorithm automatically sorts through the full array of prices of goods and services given by Rosstat and constructs consumer baskets. It then selects the best baskets based on their ability to forecast the inflation expectations of Russian households from the FOM Survey. In the end, we get a decomposition of various met-rics of inflation expectations for visible prices which also demonstrates good forecasting perfor-mance (as compared to the AR(1) process as a benchmark). To ensure robustness, we use an alter-native method (optimisation with regularisation) and a variety of metrics of inflation expectations. As a result, we get lists of ‘robust visible items’ which include not only foodstuffs but mainly durable goods and services. Surprisingly enough, oil and petrol, which are typically labelled ‘vis-ible goods’ in research, do not fall into this category for Russia."
"Denis Koshelev & Alexey Ponomarenko & Sergei Seleznev, 2023.
 """,2023.,Amortized Neural Networks for Agent-Based Model Forecasting,"wps115, Bank of Russia.","In this paper, we propose a new procedure for unconditional and conditional forecasting in agent-based models. The proposed algorithm is based on the application of amortized neural networks and consists of two steps. The first step simulates artificial datasets from the model. In the second step, a neural network is trained to predict the future values of the variables using the history of observations. The main advantage of the proposed algorithm is its speed. This is due to the fact that, after the training procedure, it can be used to yield predictions for almost any data without additional simulations or the re-estimation of the neural network."
"Nadezhda Ivanova & Ekaterina Petreneva & Konstantin Styrin & Yulia Ushakova, 2023.
 """,2023.,The Effect of US Monetary Policy on the Activities of Russian Banks in the Low Interest Rate Environment,"wps114, Bank of Russia.","This paper studies the cross-border transmission of US monetary policy to Russia in 2000-2019 via its effect on activities of Russian banks in the low interest rate environment in comparison with normal times. Specifically, we investigate dynamic responses of lending, funding, and risk taking. The main finding is that, in normal times, the dynamic responses of dependent variables of interest are consistent with the prevalence of the international lending channel whereas in the low rate environment the patterns are different for different indicators: in some instances the dynamic effect of interest is attenuated compared with normal times, in others, it is reinforced."
"Pavel Vikharev & Anna Novak & Andrei Shulgin, 2023.
 """,2023.,Inequality and monetary policy: THRANK model,"wps113, Bank of Russia.","The paper explores the mutual influence of inequality and monetary policy. The model introduces household heterogeneity in terms of access to the financial market and intertemporal preferences. The parameters are calibrated and estimated based on both Russia's microdata (including RLMS-HSE and HBS) and macro statistics. We have shown that the introduction of households with no access to the financial market has only a slight impact on the transmission of a monetary policy shock, while its secondary effects help amplify the action of most structural shocks. The behavior of wealthy hand-to-mouth households amplifies the response of macroeconomic variables to the monetary policy shock but has a slight impact on these variables' responses to most of the other structural shocks. We have identified non-structural inequality shocks at the bottom and the top of the Lorenz curve. As a result, we have found that the mutual influence of inequality and monetary policy is limited. The interest rate immediate response to changes in the Gini consumption index equals 0.1 for inequality shocks and 10 for a monetary policy shock. We have demonstrated that the shocks at the top of the Lorenz curve cause a more persistent response from the economy, whereas the shock at the bottom of the Lorenz curve. On first approximation, only one integral inequality indicator can be used to study the role of inequality in a business cycle. The relative consumption dynamics for specified household groups is not a conclusive indicator of either pro- or disinflationary policy, but it provides additional data to help identify structural shocks."
"Viacheslav Kramkov, 2023.
 """,2023.,Does CPI disaggregation improve inflation forecast accuracy?,"wps112, Bank of Russia.","If the consumer price index (CPI), one of the main indicators of inflation, consists of several components, would it be more accurate to forecast them separately? International experience shows that the aggregate of individual forecasts is often more accurate than the forecast of the aggregated index. In this paper, we explore this issue for Russia and test whether the quality of inflation forecasts can be improved by the CPI individual components forecasting. Using the panel data of Russian regions for the period from 2010 to 2021 we partially confirm the usefulness of a disaggregated approach. Individual modelling of the short-term price dynamics of individual commodity groups is ahead in terms of accuracy of the overall inflation model, including standard benchmark models, but only under certain conditions. First, it is necessary to include the factors of trend inflation in the models, which helps to separate the trend inflation acceleration/deceleration from short-term idiosyncratic fluctuations. Secondly, the models should have the property of inflation convergence to its long-term level, determined by the Bank of Russia's goal. Under these conditions, the disaggregated approach gives a more accurate forecast on short horizons than the aggregated one and a forecast of comparable to non-structural models’ accuracy on longer ones. Additionally, good predictive properties of the “anchored” forecast model were established (the “anchored” forecast is equal to the target inflation rate). The accuracy of this forecast turns out to be higher than the accuracy of standard models and does not deteriorate with an increase in the forecast horizon. This allows us to recommend this model as a simple non-structural benchmark for measuring the quality of inflation forecast models in Russia."
"Alina Evstigneeva & Daniel Karpov, 2023.
 """,2023.,The Impact of Negative News on Public Perception of Inflation,"wps111, Bank of Russia.","This study presents a novel approach to distinguishing the news that has the greatest impact on households’ perception of inflation in Russia. Narrowing down the long list of all news items to only the strongly negative requires taking into account the concept of rational inattentiveness by the implementation of a 'too costly to ignore' principle. The feature importance models return very close results about the high importance of three main factors: news about the acceleration of inflation and single prices, about economic crisis and recession, and about the devaluation of the ruble, which is closely related to geopolitics. We also report differences in 1) higher and lower income households' perception of inflation and 2) in the formation of expected and perceived inflation. With these findings, we shed more light on the nature of households’ perception of inflation, which might be useful for central bank communications, especially during crises."
"Anna Burova & Elena Deryugina & Nadezhda Ivanova & Maxim Morozov & Natalia Turdyeva, 2023.
 """,2023.,Transmission to a low-carbon economy and its implications for financial stability in Russia,"wps109, Bank of Russia.",Energy transition and climate policies associated with it may become one of the major challenges for the Russian economy. We present an approach to assessing consequences of climate policy for Russia and evaluating related transition risks for the country’s financial system. This approach relies on a CGE model for the Russian economy and a financial model based on firm-level data. We show that both international and domestic climate policies affect the financial stability of the Russian Federation. The effects of international climate actions summarised in the NGFS Net Zero 2050 scenario are bigger than the effects of the introduction of a domestic emission trading system with a reduction goal of the Intensive scenario of the Russian state strategy of low-carbon development.
"Vadim Grishchenko & Alexey Ponomarenko & Sergey Seleznev, 2023.
 """,2023.,A Feasible Approach to Projecting Household Demand For The Digital Ruble in Russia,"wps108, Bank of Russia.","We estimated a model of householdsâ€™ usage of alternative payment instruments (cash and bank cards) using a new dataset from a survey of Russian households. In our modelling set-up, householdsâ€™ preferences are determined by the instrumentsâ€™ perceived attributes and hence their choice regarding payment methods depends on the differences across instruments in these attributes. The results indicate a statistically significant sensitivity of consumer choice to the perceived attributes. We employ the estimated model to evaluate the demand for CBDC depending on its expected design and consumersâ€™ perception of it. We discuss several illustrative projections to demonstrate the application of the tool developed. The predicted utilisation of CBDC varies considerably depending on the attributes hypothesised, although under the conservative assumptions, the projected use of CBDC in household transactions is limited."
"Anna Burova & Irina Kozlovtceva & Andrey Sinyakov, 2022.
 """,2022.,Corporate credit in Russia during COVID-19 pandemic: the role of credit lines,"wps110, Bank of Russia.","We study corporate loan composition in Russia during the pandemic along two dimensions. First, we analyse the quality composition of borrowers of new loans. Like most existing studies, we measure the quality of borrowers at the levels observed before, not during (or after), the pandemic. Using probability of default to measure borrower quality, we find that the share of loans provided by banks to firms with weaker fundamentals, as identified even before the pandemic, increased during the pandemic. This increase is economically significant. The result does not depend on the â€™riskinessâ€™ of banks (as measured by the share of nonperforming loans on their balanceÂ­sheets). We argue that the subsidised loan programmes (with government guarantees) may help to explain this unpleasant result. Second, we analyse the share of loans provided during pandemic through credit line utilisation as compared with new standÂ­alone loans. We find that credit line utilisation increased during the pandemic irrespective of firmsâ€™ ex ante probabilities of default. Thus, credit lines played the role of an automatic stabiliser during the period of high demand for liquidity. At the same time, credit line utilisation decreased during the pandemic among firms in the exposed industries. We also find that financially weaker banks tended to have higher shares of credit line utilisation before and during the pandemic, and this may have implications for the banksâ€™ stability"
"Mikhail Andreyev, 2022.
 """,2022.,Effects of the fiscal rule and model assumptions on the response of inflation in the aftermath of a terms-of-trade shock,"wps107, Bank of Russia.","Does a stabilization fiscal rule based on long-term resource prices and the formation of a sovereign wealth fund effectively reduce volatility of output, inflation, and exchange rate? Given that the previous fiscal rule in Russia has been violated since the beginning of 2022, what might the new fiscal rule look like and will it be effective? We tried to answer these questions using a dynamic stochastic general equilibrium model. A study shows that there are a number of economic parameters and types of fiscal rules under which the introduction of a mechanism for smoothing budget expenditures does not lead to a decrease in the volatility of some macroeconomic indicators. We have found that cases, when the introduction of a smoothing mechanism does not lead to a decrease in the volatility of output and the exchange rate, are rare and economically interpretable. As for the effect of the fiscal rule on inflation volatility, it turns out that it depends on many parameters such as such the design of the budget rule, the duration of price and wage contracts, and the presence of capital control. The fiscal rule, which operated until 2022 and used an external sovereign wealth fund, proved to be the most effective for stabilization purposes. In the new reality, with the impossibility of accumulating external reserves, the rule that saves additional oil and gas revenues within the country and uses the debt market to smooth budget revenues turned out to be the most effective and feasible."
"Danila Karpov, 2022.
 """,2022.,Russia's Dependence on Import of Intermediate Goods,"wps106, Bank of Russia.","This paper assesses the direct and indirect dependence of Russia's economy on imported inputs across various industries. The author compares these figures with similar data for other economies. Additionally, we indirectly take into account the quality aspect of this dependence, that is, a small number of possibly critical components for industries that might exist. We assess both the direct dependence of industries and their indirect dependence resulting from consumption of other domestic sectors' products also containing imported components. The findings of the research suggest that the dependence of the sectors of the Russian economy on imported inputs is relatively low, even though the share of imports for certain industries can be high in absolute terms. In most of the sectors, dependence on imports is the same as or does not exceed the average for a similar group of economies."
"Ramis Khabibullin & Sergei Seleznev, 2022.
 """,2022.,Fast Estimation of Bayesian State Space Models Using Amortized Simulation-Based Inference,"wps104, Bank of Russia.","This paper presents a fast algorithm for estimating hidden states of Bayesian state space models. The algorithm is a variation of amortized simulation-based inference algorithms, where numerous artificial datasets are generated at the first stage, and then a flexible model is trained to predict the variables of interest. In contrast to those proposed earlier, the procedure described in this paper makes it possible to train estimators for hidden states by concentrating only on certain characteristics of the marginal posterior distributions and introducing inductive bias. Illustrations using the examples of stochastic volatility model, nonlinear dynamic stochastic general equilibrium model and seasonal adjustment procedure with breaks in seasonality show that the algorithm has sufficient accuracy for practical use. Moreover, after pretraining, which takes several hours, finding the posterior distribution for any dataset takes from hundredths to tenths of a second."
"Anna Burova & Denis Koshelev & Natalia Makhankova, 2022.
 """,2022.,Debt Service: Evidence Based on Consolidated Statements of Russian Companies,"wps103, Bank of Russia.","This paper features a modification of the debt service ratio by expanding the debt service concept and breaking down debt service and debt by currency, and using consolidated data. Our debt service analysis also takes into account the companyâ€™s ability to meet its current liabilities with cash and funds borrowed under credit lines. Our sectoral analysis of Russian companies highlights sectors of particular concern. The machinery and electronic components sector has a large share of non-profitable companies with a small amount of cash, on the one hand, and profitable companiesâ€™ DSRs are higher on average than in other sectors, on the other hand. Oil and gas companies and firms in metals, mining and chemicals and agriculture largely have a big difference between the share of rouble debt service and the share of revenue originating from Russia and CIS countries, which indicates exposure to currency risks (although companies hedge their foreign currency risks with cross-currency and interest rate swaps). Credit lines may be a source of funds to meet current liabilities, but actually, they only allow postponing payments building up debt service for future periods. Using simulation of a 25% revenue shock, we demonstrate a significant increase in the debt service ratio, especially in such sectors as machinery, construction and real estate, and energy. The use of credit lines concurrently with the emergence of this shock brings financial stability risks for the broader economy."
"Evguenia Bessonova & Maria Fedulova & Svetlana Popova, 2022.
 """,2022.,Distressed Firms and Loan Guarantee Programs During the COVID-19 Crisis,"wps102, Bank of Russia.","To mitigate the shocks caused by the pandemic-related restrictions, many governments have implemented extensive enterprise support measures, including the provision of government guaranteed loans to businesses that faced a sharp decline in revenues. In Russia, the introduction of loan guarantee programs has allowed many businesses which never obtained bank loans previously to apply for them under new circumstances. This led to a sharp increase in the number of small loans. At the same time, our estimates show that financially vulnerable companies are less likely to receive loans under loan guarantee programs. Our estimates for the Russian economy show that participation in loan guarantee programs has helped firms in industries hardest hit by the COVID-19 crisis better retain sales and employment levels. On the other hand, our results suggest that if loans are obtained by zombie firms or financially vulnerable companies, a positive effect is either absent or weaker than for financially stable enterprises."
"Henry Penikas, 2022.
 """,2022.,The Interrelationship of Credit and Climate Risks,"wps100, Bank of Russia."," The focus of our study is the environmental (E) risk score. For this paper, we have collected a unique database of public ESG ratings for the world largest companies in the Fortune Global 2000 list. The credit risk estimates are derived from publicly available credit ratings. The probability of default (PD) levels result from the use of historical default data. We control for the specifics of industries and sectors. The availability of E-risk data for half of the sample implies the need to apply the Heckman selection model. We show cases when the climate-credit risk relationship is robustly positive for a particular industry and region: in such cases, loan subsidies are indeed advisable to finance large green projects and green corporations (e.g. the 2021 Bank of Japan program Ð though it was tailored for SMEs). Otherwise Ð in the predominant number of cases Ð such a loan rate reduction may foster the accumulation of credit risks and pose a threat to financial stability. We contribute to the literature by showing that the revealed positive climate-credit risks dependence is not ubiquitous Ð which is argued by (Capasso, Gianfrate, & Spinelli, 2020)."
"Evgeny Postnikov & Dmitry Orlov, 2022.
 """,2022.,Labour market and inflation relationship indicator,"wps96, Bank of Russia.","The labour market is closely connected to inflation processes, and is therefore a key factor to consider in monetary policy decisions. Russian regions differ substantially in terms of employment, wages, migration flows and the age structure of their population. Therefore, the effects of regional changes in the labour market on prices may be different. Since the Central bankâ€™s inflation targeting policy is pursued nationwide, it is important for a regulator to factor in regional heterogeneity when assessing the impact of changes in the labour market on inflation growth. This paper brings forward a composite indicator of the contribution of labour market changes to inflation increase â€“ the Labour Market Indicator (LMI). To capture regional heterogeneity in terms of market labour indicators, regions are grouped into four clusters with different social, demographic and economic characteristics. We make the case that the impact of unemployment on inflation can be described as slight or moderate in Russia. The calculated quarterly LMI values are overall consistent with the actual effect of the labour market on inflation processes over the entire time horizon under study, which suggests that the estimates are reliable. The important benefit of the LMI is that it is possible to interpret and allows to assess the future impact of labour market on inflation one quarter ahead of available statistical data â€“ which helps make better informed monetary policy decisions."
"Vladislav Abramov, 2022.
 """,2022.,Monetary Policy and the Yield Curve,"wps95, Bank of Russia.","This paper discusses the impact of monetary policy on financial and macroeconomic variables in Russia. We distinguish two types of monetary policy: (1) that causes by changes in the current rates and (2) that causes by any other reason (such as forward guidance, communication, and central bank information). We find that these two types have distinct effects on financial variables. The first type better explains the variation of interest rates for the entire yield curve. In contrast, the second type explains the variation in the exchange rate and market indices. Moreover, we also show that monetary policy transmission from interest rates to inflation takes about one year but this effect is only temporary."
"Anna Burova & Konstantin Egorov & Dmitry Mukhin, 2022.
 """,2022.,Foreign Currency Debt and Exchange Rate Pass-Through,"wps93, Bank of Russia.","This paper studies both theoretically and empirically the firmâ€™s choice of currency for its debt. We use a parsimonious model with financial frictions to derive an intuitive sufficient statistic for the share of foreign-currency debt in firmâ€™s liabilities and demonstrate its robustness in several extensions. Due to the risk management considerations, firms are more likely to borrow in dollars when the pass-through of the exchange rate into their profits is higher. We leverage this insight empirically using the micro-level data on loans issued by Russian banks to local firms as well as the data on firmsâ€™ balance sheets and cash flows. The data strongly supports the predictions of the model indicating that firms with profits more stable in dollars are more likely to borrow in foreign currency than firms with profits stable in local currency. These results extend to a choice between the euro and the dollar and survive after controlling for firmsâ€™ size and export status. Note that our results describe efficiency at the firm level, and they do not have direct implications for macroprudential policy as foreign currency debt may also affect exchange rate volatility, inflation and output."
"Henry Penikas, 2022.
 """,2022.,"Model Risk for Acceptable, but Imperfect, Discrimination and Calibration in Basel PD and LGD Models","wps92, Bank of Russia.","The Basel Internal-Ratings-Based (IRB) approach allows banks to use sufficiently good credit risk models for the daily computation of their capital adequacy ratio. However, being sufficiently good does not naturally mean being perfect. Conventionally, risk managers increase the mean probability of default (PD) and loss given default (LGD) values by some margin when developing a model. They expect that it is sufficient to offset for potential model risk. This add-on, thought to be conservative enough, gave rise to the term Ôconservative marginÕ. The novelty of this paper is that we are the first to identify the cases when such a margin is not sufficient. The principal cause is the previously ignored requirement to ÒfreezeÓ capital against the existing loans. This capital tie-up does not allow reallocating excessive capital requirements from actual non-defaults (false negatives) to unforeseen defaults (false positives). This is the first time when such a novel cause of model risk is discussed. The value the paper creates is severalfold. First, the revealed model risk has a material scale and can be part of the bankÕs explicit or implicit risk-taking strategy. Therefore, it should be considered by researchers, as well as by validators and supervisors. Second, the paper offers an indicator to expand the risk indicator dashboard suggested by the Basel Committee, when designing risk-reward remuneration. This is especially true of contracts with risk model developers."
"Roman Goncharenko & Mikhail Mamonov & Steven Ongena, 2021.
 """,2021.,Quo Vadis? Evidence on New Firm-Bank Matching and Firm Performance Following Bad Bank Closures,"wps90, Bank of Russia.","This study investigates the effects of bank closure policy on firms and banks. Following an extended period of regulatory forbearance on bank misreporting, the Central Bank of Russia (CBR) adopted in 2013 a regime of tight bank supervision and intolerance to weak, non-transparent and fraudulent banks, which resulted in license revocation of the two-thirds of operating banks over the period between 2013-2020. We analyze unique loan-level data from the Russian credit register and show that, following bad bank closures, bad firms go to another (still operating) bad banks and good firms go to good banks. The matching of bad firms and bad banks is fueled through common ownership structure and weakens when concentration at local credit markets rise. We show that neither bad nor good firms possessed information on the CBR’s actions (no anticipation of bad bank closures). We reveal that the policy had cleansing effect on the structure of the economy: after bad banks closure and before finding new banks, good firms improve their performance (default rates drop, employment and income rise), whereas bad firms further deteriorate. Finally, we find that the policy was pro-active: still operating bad banks turned to reducing their corporate and retail lending, creating more loan loss reserves and disclosing more non-performing loans."
"Mariia Kudaeva & Ivan Redozubov, 2021.
 """,2021.,Impact of migration flows on the economic activity and labor market of Russia as a whole and regionally,"wps86, Bank of Russia.","This study presents an empirical assessment of the migration effects on macroeconomic indicators in Russia as a whole and separately for groups of regions that ""attract"" and ""give"" migrants. Using a structural vector autoregression model with the short-term constraints, it was found that a sharp increase in the flow of migrants to the country and to the ""attracting"" regions has a significant positive effect on the economic activity. At the same time, the outflow of migrants from the ""giving"" regions leads to a slight increase in wages. The impact of migration for unemployment has not been identified. Thus, we have determined that migration flows of population are reflected in the indicators of economic activity and labor market of the country. In accordance with the transmission mechanism, changes in the output and wage are seen in the dynamics of inflation. The got results will help to understand the impact of migration and whether it should be taken into account in the monetary policy decisions."
